dataset1_id,dataset2_id,matching_topic
1070,1071,1
567,577,1
1483,1509,1
32,381,0
315,470,0
1,17,0
1056,1489,0
300,307,1
150,483,0
232,1053,0
20,554,1
563,1094,0
507,570,0
315,1520,0
1516,1518,1
576,1500,0
55,211,0
1505,1524,0
1053,1059,1
1567,4534,0
1478,1509,1
1049,1059,1
30,1089,0
12,510,0
483,1093,1
313,1524,0
285,1597,0
183,510,1
208,1502,0
18,20,1
503,1487,1
1040,1501,0
1030,1524,0
24,473,1
189,480,0
505,1089,0
225,1465,0
381,382,1
34,203,1
1049,1065,1
55,1524,1
150,1036,1
1063,1071,1
4563,4675,0
570,577,1
34,679,1
1501,1567,0
227,573,1
1053,1059,1
25,34,1
1071,1511,0
12,20,1
544,1462,0
343,1523,0
451,470,0
22,1042,1
1050,1503,0
55,1523,1
1093,1097,1
538,1168,0
179,578,0
382,1075,0
343,563,0
1053,1065,1
1027,1030,1
287,1500,0
196,507,0
3,1516,0
40,59,1
16,1054,0
1036,1596,1
1472,1478,0
1037,1095,0
1053,1075,1
189,1519,1
1056,1066,1
12,14,1
44,1470,0
164,1037,0
205,1040,0
1095,1557,0
1053,1069,1
570,1119,0
1049,1075,1
534,1590,1
470,488,0
1059,1066,1
230,562,1
1,503,0
577,1090,1
225,1518,1
541,1037,1
183,666,0
1056,1066,1
179,329,1
43,171,1
212,492,1
568,576,1
1497,1518,1
329,1119,1
1050,1075,1
25,34,1
473,1053,0
375,686,0
212,1097,1
1070,1499,0
1050,1066,1
55,542,0
28,1042,1
308,1525,1
1517,1520,1
171,211,0
562,1030,0
329,534,1
29,30,0
1050,1067,1
34,1464,1
25,1097,1
492,1464,1
1462,1466,0
1095,1463,0
1049,1523,0
12,224,0
19,1470,0
510,562,0
19,307,0
20,1505,0
187,1044,0
212,679,1
510,666,0
179,1590,1
230,1463,0
1067,1075,1
1497,1518,1
8,542,0
538,1093,0
1050,1075,1
1478,4675,1
40,483,0
29,1504,0
1111,4135,0
205,1503,0
55,1049,0
30,563,0
34,1490,1
507,1487,0
568,4532,0
308,1526,1
287,1095,1
313,4544,0
179,329,1
10,1523,1
561,1053,0
55,224,1
301,493,1
227,230,1
1478,4675,1
308,1517,1
1,1517,0
150,382,0
534,1481,0
23,1501,0
197,354,0
541,1096,0
1050,1059,1
1478,1502,0
1502,4552,0
542,666,1
382,1091,1
1059,1499,0
3,378,0
1045,1075,1
227,1054,0
24,1596,1
562,1525,0
1470,4544,0
534,4544,0
534,1489,0
1098,1517,0
483,1093,1
205,232,1
227,4534,0
43,1567,0
679,1464,1
212,1490,1
354,1567,1
227,562,1
1567,4552,0
14,16,1
25,1091,0
224,1523,1
1056,1069,1
1114,1463,0
483,1466,0
1050,1053,1
225,1518,1
150,1596,1
10,477,0
24,473,1
1045,1056,1
222,1557,0
1063,1075,1
55,1523,1
483,1490,1
212,1097,1
59,1590,0
1517,1518,1
1501,1597,0
568,575,1
301,1044,0
1027,1035,1
1096,1490,0
225,1516,1
225,1519,1
10,222,0
1520,1525,1
225,1497,1
22,224,0
300,542,0
328,4534,0
307,1503,1
17,1067,0
18,1042,1
151,666,0
208,1089,1
17,328,1
315,1504,0
1517,1519,1
1027,1069,0
14,20,1
12,382,0
1114,1597,0
470,1516,0
328,483,0
686,1504,0
24,1481,0
