dataset1_id,dataset2_id,matching_topic
20,32,1
29,477,0
17,1525,0
1059,1063,1
225,1463,0
34,1490,1
378,686,0
183,1557,1
534,1119,1
1,1504,1
1056,1064,1
1516,1517,1
541,1119,1
25,1471,0
544,666,0
575,576,1
378,477,0
212,1490,1
1590,4549,0
1495,1499,0
483,1093,1
20,1481,0
343,1596,1
1065,1070,1
542,1495,0
1067,1093,0
1,55,0
561,1525,0
16,185,0
19,544,0
542,1465,0
225,1516,1
41,381,0
32,1054,0
222,451,0
1168,1489,0
1045,1050,1
16,20,1
1063,1064,1
24,4549,0
1518,1525,1
1065,1069,1
212,4544,0
150,1094,1
1050,1066,1
1030,1516,0
1027,1035,1
1030,1035,1
568,1090,1
19,327,1
554,1463,0
542,666,1
1053,1069,1
187,1095,1
1111,4135,0
1049,1489,0
16,20,1
28,196,0
327,4135,0
1053,1075,1
1497,1518,1
59,1471,0
1066,1091,0
20,1567,0
1483,1500,0
225,1505,0
34,1093,1
1054,1069,1
224,510,0
1557,1596,0
1111,1168,0
1050,1596,0
1517,1520,1
354,1567,1
1042,1501,1
208,552,1
183,1557,1
172,4675,0
492,1093,1
203,554,0
29,1518,0
1056,1064,1
1053,1056,1
511,1097,1
208,1097,0
327,1501,0
1049,1059,1
570,578,1
537,1097,0
503,1049,0
171,505,0
1029,1497,0
1045,1063,1
1053,1070,1
492,1093,1
301,1487,1
1066,1099,0
511,4552,0
222,1042,0
1037,1168,0
1516,1525,1
1466,1520,0
22,224,0
1466,4552,0
511,1596,0
225,1526,1
59,1050,0
1054,1064,1
185,4544,0
1481,1483,0
24,285,0
44,196,0
483,537,0
1037,1054,0
12,28,1
541,573,0
19,1461,0
1053,1066,1
28,32,1
14,534,0
382,451,0
1111,1114,1
3,382,0
150,552,0
1056,1069,1
1089,1590,0
44,1520,0
541,1489,0
34,1490,1
59,1465,0
343,576,0
375,4563,1
307,1510,0
329,1590,1
1497,1516,1
36,1502,1
32,1501,1
1059,1069,1
1465,1567,0
576,578,1
1520,1526,1
1064,1075,1
480,686,0
1093,1097,1
164,1056,0
568,1090,1
196,1035,0
570,1063,0
1050,1067,1
55,544,0
222,576,0
16,1499,0
