dataset1_id,dataset2_id,matching_topic
212,1502,0
1497,1526,1
1168,1524,0
313,328,0
1050,1070,1
1050,1461,0
307,375,1
32,1075,0
1477,4532,0
307,1490,0
171,1050,0
378,381,1
570,1499,0
30,1489,0
473,1465,0
1045,1050,1
1099,1505,0
20,36,0
1478,4675,1
1036,1463,0
189,1520,1
34,381,0
1056,1071,1
577,1462,0
25,203,1
8,1053,0
18,1038,1
32,180,0
313,505,1
285,1063,0
8,212,1
17,19,1
189,544,0
568,570,1
10,55,1
1038,1501,1
1042,4549,0
1049,1056,1
34,483,1
36,1056,0
14,1038,1
14,1042,1
179,301,0
686,1045,0
1517,1518,1
30,567,0
34,56,0
34,1097,1
34,1500,0
1037,1590,1
1520,1525,1
212,1463,0
1497,1504,0
308,1520,1
180,473,1
307,575,0
18,32,1
477,492,0
287,1095,1
203,686,0
8,483,1
534,541,1
473,4675,0
488,1497,0
567,568,1
576,1518,0
212,483,1
1049,1050,1
1056,1075,1
34,679,1
55,1489,0
25,1093,1
205,1063,0
1093,1490,1
1063,1097,0
34,212,1
567,1056,0
1053,1504,0
575,4532,0
554,666,0
1111,1114,1
1517,1525,1
30,1054,0
563,1071,0
1067,1070,1
1045,1497,0
285,1094,0
1049,1063,1
1049,1070,1
329,541,1
28,568,0
22,554,1
1097,1464,1
1063,1069,1
577,1499,0
16,32,1
34,483,1
29,203,0
18,554,1
1119,1462,0
230,562,1
567,575,1
30,578,0
544,1054,0
1461,1516,0
4548,4549,1
329,534,1
343,570,0
212,492,1
179,534,1
14,22,1
205,232,1
1049,4532,0
14,1099,0
575,576,1
40,1053,0
183,1487,0
576,1051,0
189,1518,1
29,1517,0
1050,1064,1
1096,1490,0
10,1523,1
1066,1505,0
313,1067,0
225,308,1
189,1038,0
307,4563,1
4544,4552,1
308,1497,1
203,212,1
1525,4534,0
1056,1064,1
56,171,0
197,562,1
1066,1070,1
14,1056,0
1097,1490,1
1517,4548,0
562,1063,0
225,285,0
8,1483,0
1037,1505,0
1042,1501,1
180,507,0
1464,1501,0
473,1040,1
343,1067,0
577,578,1
18,1501,1
150,1094,1
18,20,1
1065,1067,1
1036,1040,1
1096,1097,0
32,1504,0
1040,1504,0
1094,1597,0
567,1051,0
24,507,0
568,578,1
1036,1478,0
483,679,1
329,1037,1
1049,1054,1
568,1516,0
16,554,1
561,571,0
576,1463,0
14,554,1
208,1089,1
8,36,0
30,570,0
381,578,0
24,505,0
18,1042,1
1067,1470,0
686,1490,0
1465,1490,0
197,562,1
225,1516,1
1044,1461,0
18,1042,1
150,180,1
1096,1517,0
568,1465,0
16,32,1
225,1472,0
43,4675,0
1510,1524,1
577,679,0
300,1520,0
203,378,0
171,1524,1
343,1040,1
230,562,1
20,1095,0
1053,1066,1
16,59,0
43,563,0
1049,1066,1
301,1487,1
1063,1499,0
1053,1056,1
225,1499,0
18,507,0
1067,1504,0
287,1066,0
307,1500,0
1517,1526,1
59,1464,0
20,577,0
225,308,1
308,1520,1
225,1070,0
56,477,1
329,573,0
1050,1478,0
203,1464,1
477,1487,0
212,375,0
1050,1066,1
16,1069,0
378,1098,1
32,203,0
285,1075,0
541,1590,1
343,1505,0
24,1036,1
1027,1035,1
1497,1520,1
567,4534,0
34,301,0
568,1036,0
1481,1502,0
1063,1066,1
208,552,1
1064,4135,0
1056,1075,1
222,562,0
451,1051,0
308,568,0
1045,1063,1
1050,1065,1
1064,1067,1
225,483,0
18,28,1
18,554,1
14,16,1
287,4563,0
541,1524,0
1526,1597,0
568,578,1
189,225,1
1050,1053,1
185,1036,0
1119,1590,1
32,554,1
164,1063,0
1049,1464,0
1071,1470,0
172,493,0
1063,1067,1
1053,1067,1
307,1040,0
189,1520,1
32,1501,1
1075,1466,0
375,554,0
287,1042,0
25,1096,0
301,563,1
1050,1069,1
343,567,0
1045,1517,0
24,1040,1
1065,4549,0
8,375,0
34,203,1
1045,1075,1
34,343,0
1045,1071,1
489,1054,0
225,1525,1
679,1490,1
679,1093,1
1097,1168,0
20,4532,0
1063,1067,1
1065,1119,0
578,4563,0
25,1478,0
537,1095,0
14,20,1
28,32,1
492,1470,0
577,1470,0
24,189,0
1045,1504,0
1063,1065,1
22,470,0
171,1590,0
179,1119,1
34,1050,0
1049,1066,1
492,1042,0
488,1490,0
381,1111,0
24,307,0
679,1066,0
25,34,1
1038,1487,0
25,1097,1
313,382,0
189,1497,1
211,1070,0
10,1065,0
40,343,0
1064,1065,1
8,25,1
1067,1478,0
1049,1071,1
20,56,0
59,666,0
308,1516,1
230,4532,0
480,1526,0
22,489,0
8,679,1
25,1490,1
14,30,0
40,189,0
483,492,1
150,1497,0
6,28,0
1045,1111,0
18,1067,0
492,1064,0
1,189,0
203,492,1
505,1168,0
1069,1489,0
1045,1064,1
307,308,0
492,1464,1
1520,1526,1
570,1557,0
36,1502,1
30,576,0
679,1097,1
1095,1501,0
150,151,0
493,1054,0
1071,1504,0
10,1064,0
343,1069,0
354,4548,0
1070,1075,1
4532,4675,0
16,171,0
203,483,1
41,1168,0
59,1504,0
1049,1050,1
554,1520,0
171,1510,1
56,1037,0
354,1066,0
8,1093,1
1035,1056,0
1462,1497,0
1476,1477,1
1054,1064,1
179,1590,1
189,1029,0
1045,1066,1
19,327,1
1510,1511,0
568,575,1
55,4675,0
554,1501,1
567,1490,0
1,4544,0
1036,1094,1
679,1071,0
29,1516,0
1042,1066,0
16,22,1
1464,4544,0
172,189,0
17,570,0
570,1472,0
40,308,0
34,1097,1
150,343,1
301,493,1
187,1045,0
150,343,1
1053,1067,1
24,473,1
14,171,0
1518,1526,1
1119,1523,0
16,1038,1
1050,1465,0
10,563,0
8,203,1
56,308,0
22,4532,0
34,203,1
208,1089,1
196,4563,0
1037,1590,1
1070,1597,0
8,1464,1
25,212,1
492,1464,1
25,203,1
