dataset1_id,dataset2_id,matching_topic
10,44,0
308,1520,1
1091,1511,0
230,568,0
17,1056,0
1069,1071,1
576,577,1
36,1590,0
151,1035,0
16,1490,0
18,23,0
180,1526,0
568,577,1
25,483,1
1059,1065,1
544,1567,0
1,1504,1
1096,1477,0
1045,1066,1
36,1499,0
19,328,1
24,473,1
24,1094,1
544,4548,0
1035,1071,0
216,571,1
568,578,1
34,180,0
179,1510,0
212,511,1
679,1520,0
1,1597,0
43,224,1
20,554,1
55,1524,1
1094,1490,0
187,1478,0
561,1051,0
473,1094,1
563,1465,0
10,1510,1
1516,1526,1
1049,1053,1
212,483,1
1499,4552,0
1054,1066,1
1051,1477,0
308,563,0
22,1501,1
1523,1524,1
20,1501,1
308,343,0
1053,1065,1
542,1065,0
567,570,1
343,1040,1
1049,1075,1
1497,1525,1
483,1093,1
542,666,1
1067,1071,1
179,552,0
567,576,1
1071,1517,0
1063,1065,1
470,1477,0
511,1471,0
25,483,1
225,1516,1
511,1093,1
1053,1059,1
8,1509,0
1053,1054,1
197,573,1
308,1526,1
1483,4675,1
24,1036,1
196,329,0
12,43,0
1067,1478,0
20,1461,0
510,686,0
20,28,1
20,227,0
41,375,0
224,1510,1
8,561,0
1053,1064,1
329,1590,1
164,1477,0
1045,1049,1
183,375,0
16,22,1
492,679,1
203,1490,1
55,1524,1
10,451,0
573,1478,0
1071,4549,0
1481,4532,0
34,511,1
1463,1478,0
1064,1065,1
301,561,0
212,1490,1
14,1476,0
1059,1063,1
666,1478,0
538,1516,0
575,576,1
354,1098,0
225,1516,1
575,577,1
1054,1070,1
1476,1501,0
575,578,1
301,1065,0
1037,1590,1
1036,1040,1
211,216,0
451,538,1
1067,1071,1
14,18,1
473,1495,0
1045,1067,1
301,563,1
180,538,0
554,1466,0
328,1476,0
570,576,1
151,1168,1
492,679,1
308,1495,0
343,1094,1
1517,1525,1
208,552,1
12,16,1
41,578,0
224,1524,1
1525,1526,1
1067,1487,0
18,32,1
187,1503,0
1,1054,0
538,1035,0
230,573,1
55,172,0
225,1065,0
1476,1477,1
1064,4544,0
56,1035,0
567,570,1
224,477,0
4135,4544,0
1497,1520,1
483,1472,0
32,554,1
301,483,0
679,1097,1
180,1040,1
16,1094,0
1049,1075,1
222,1472,0
511,1490,1
23,1037,1
1065,1066,1
1054,1065,1
55,1510,1
8,483,1
1503,4563,1
483,567,0
8,1489,0
203,1519,0
1040,1490,0
567,4563,0
470,1095,0
488,1497,0
211,1461,0
225,1497,1
172,1471,0
203,1111,0
1489,1503,1
187,1044,0
1049,1071,1
1036,1040,1
511,1501,0
12,1501,1
18,375,0
197,227,1
55,576,0
1030,1462,0
1045,1590,0
25,216,0
1091,1098,1
179,1590,1
1461,1519,0
300,1489,1
225,1519,1
224,300,0
381,1098,1
1064,1067,1
287,375,0
10,1091,0
14,20,1
578,1499,0
25,203,1
1067,1069,1
354,1511,0
43,343,0
1497,1524,0
1049,1056,1
1045,1075,1
151,1517,0
22,1501,1
14,18,1
41,1597,0
1045,1049,1
1069,1526,0
10,1045,0
686,1597,0
1029,4549,0
187,287,1
24,211,0
12,32,1
381,1091,1
22,189,0
40,59,1
1524,4135,0
1483,4675,1
1051,4552,0
561,1495,0
25,212,1
1119,1501,0
189,1526,1
14,20,1
1035,1098,0
300,686,0
1516,1519,1
24,150,1
224,1510,1
329,537,0
150,1056,0
538,1099,0
225,1075,0
41,43,0
20,1501,1
313,1519,0
230,1091,0
34,492,1
36,230,0
1503,4563,1
24,1036,1
1519,1520,1
1114,1495,0
17,1523,0
6,1168,0
1054,1069,1
483,511,1
1053,1054,1
28,554,1
1168,4549,0
34,511,1
34,203,1
208,552,1
164,1093,0
197,1461,0
232,4532,0
224,1523,1
381,1049,0
1519,1526,1
568,1099,0
59,1053,0
492,1505,0
180,537,0
222,328,0
12,1089,0
1036,1042,0
55,1523,1
224,285,0
225,1461,0
43,1510,1
1045,1054,1
573,1094,0
183,1471,0
23,44,0
1071,1075,1
43,224,1
343,1517,0
208,327,0
505,1037,0
1093,1490,1
1567,4532,0
1063,1066,1
43,1501,0
1,4552,0
1067,1070,1
666,1470,0
1525,1526,1
222,577,0
488,1035,0
230,4532,0
1099,1510,0
1036,1094,1
1,14,0
180,1045,0
41,381,0
1037,1523,0
1516,1597,0
1045,1059,1
25,34,1
12,20,1
577,1096,0
1091,1502,0
179,1590,1
1040,1094,1
1094,4563,0
511,1099,0
1093,1097,1
150,343,1
1071,1075,1
59,196,0
34,1490,1
8,203,1
1067,1524,0
25,679,1
1054,1066,1
151,1505,1
185,1056,0
203,511,1
1036,1054,0
1497,1525,1
1478,1483,1
24,40,0
1,34,0
14,32,1
308,1519,1
18,1027,0
216,230,0
183,205,1
55,552,0
1096,4534,0
554,1096,0
567,576,1
28,1470,0
23,507,0
179,1119,1
1053,1070,1
375,1489,1
151,505,0
185,327,0
55,1472,0
451,1525,0
473,1099,0
22,36,0
576,578,1
8,1503,0
1027,1035,1
473,575,0
1056,1071,1
1481,1487,0
230,1525,0
1049,1070,1
287,541,0
20,1525,0
183,232,1
1065,1070,1
1089,4549,0
328,1489,0
1045,1070,1
477,4534,0
570,1067,0
56,679,0
18,22,1
187,1487,0
1066,1070,1
18,554,1
1054,1067,1
205,1095,0
189,1519,1
23,1091,0
1495,1523,0
537,1035,0
1476,1525,0
301,503,1
225,1525,1
1065,1071,1
164,541,0
16,179,0
12,55,0
375,4563,1
185,492,0
1168,4675,0
25,196,0
1497,1519,1
189,1525,1
315,571,0
1030,1063,0
22,32,1
12,1042,1
185,1063,0
575,4563,0
16,208,0
300,1489,1
150,1471,0
567,575,1
505,1487,0
12,1520,0
36,208,0
6,40,0
1065,1071,1
180,1500,0
