dataset1_id,dataset2_id,matching_topic
8,1464,1
1476,1477,1
1050,1066,1
679,1097,1
17,43,0
224,1495,0
473,1040,1
8,1097,1
382,1091,1
287,1095,1
1056,1075,1
16,22,1
483,679,1
24,375,0
18,227,0
307,1500,0
382,1094,0
470,1035,0
6,382,0
1050,1066,1
378,1098,1
150,1036,1
225,1519,1
59,1489,0
222,576,0
6,483,0
8,34,1
1520,1525,1
10,20,0
1510,1526,0
225,1478,0
1050,1071,1
20,1096,0
1050,1070,1
8,308,0
578,4544,0
1059,1069,1
1049,1059,1
1054,1063,1
32,1038,1
171,473,0
187,1095,1
1050,1067,1
183,510,1
18,179,0
180,561,0
1059,1065,1
25,570,0
1066,1472,0
511,1503,0
32,1044,0
179,1093,0
1517,1526,1
570,578,1
1066,1070,1
329,1037,1
23,187,0
187,287,1
55,576,0
18,32,1
3,1045,0
14,1045,0
541,1119,1
230,1464,0
1097,1464,1
1067,1069,1
570,578,1
328,666,0
480,554,0
570,578,1
6,25,0
570,575,1
1090,1502,0
1053,1069,1
14,28,1
14,20,1
575,1090,1
187,507,0
1040,1094,1
20,1465,0
29,1168,0
1054,1067,1
381,1051,0
567,577,1
1054,1065,1
227,381,0
538,1099,0
24,473,1
1056,1059,1
151,1069,0
1069,4544,0
1478,1567,0
534,1037,1
308,1518,1
180,492,0
183,232,1
34,1464,1
8,1051,0
6,561,0
25,511,1
375,563,0
1066,1071,1
225,354,0
197,573,1
568,1095,0
1045,1075,1
19,510,0
32,301,0
1472,4675,0
301,483,0
12,1501,1
24,1040,1
568,575,1
30,1066,0
1478,1509,1
1483,4675,1
1053,1470,0
1,19,0
375,1489,1
16,18,1
1045,1049,1
570,1059,0
1497,1567,0
29,1478,0
1119,1509,0
205,232,1
300,1523,0
381,1477,0
180,473,1
180,473,1
1065,4549,0
22,1501,1
315,552,1
41,1489,0
1040,4549,0
1027,1119,0
511,1097,1
3,1091,0
328,354,0
189,1526,1
1066,1067,1
1054,1059,1
308,1519,1
1093,1464,1
164,1045,0
1053,1056,1
216,571,1
1065,1071,1
577,1095,0
488,1477,0
1064,1069,1
1503,1557,0
1045,1066,1
575,1089,0
12,28,1
1097,1464,1
23,534,1
308,1517,1
34,224,0
1036,1040,1
227,510,0
1045,1056,1
1091,1096,0
43,1036,0
1470,1489,0
16,1042,1
1049,1054,1
378,489,0
225,1519,1
1517,1519,1
473,1094,1
577,578,1
1066,1069,1
1050,1056,1
382,1111,0
1520,1525,1
227,4552,0
1503,4563,1
308,1071,0
34,1490,1
354,4135,0
480,4532,0
381,1098,1
538,1520,0
59,1504,0
1053,1597,0
1065,1066,1
14,1038,1
179,1029,0
562,1044,0
1064,1067,1
381,1091,1
575,576,1
307,1489,1
1045,1069,1
1059,1090,0
172,343,0
307,1037,0
477,1050,0
171,488,0
8,212,1
1027,1030,1
16,32,1
55,537,0
189,308,1
14,1054,0
483,679,1
577,1051,0
1,1504,1
1049,4544,0
24,473,1
16,505,0
343,1483,0
1470,1483,0
537,1096,0
1094,1518,0
1059,1526,0
25,1501,0
1070,1075,1
224,1524,1
196,568,0
1059,1069,1
1518,1519,1
1030,1063,0
32,1501,1
14,1042,1
1054,1069,1
329,1069,0
378,1099,0
6,4675,0
1119,1590,1
151,382,0
483,492,1
1089,1466,0
203,1464,1
301,503,1
180,473,1
225,1516,1
489,1090,0
225,1517,1
1050,1070,1
18,20,1
6,4552,0
14,1510,0
25,1093,1
187,287,1
20,554,1
1045,1053,1
1520,1526,1
1517,1525,1
1471,1497,0
327,4552,0
3,1090,0
10,1510,1
8,511,1
1119,1590,1
328,1050,0
313,686,0
568,1519,0
1497,1525,1
227,573,1
1056,4549,0
541,1035,0
8,1487,0
1049,1063,1
308,1501,0
1519,1520,1
1097,1490,1
1516,1524,0
666,1098,0
189,1517,1
1049,1065,1
381,4552,0
8,1097,1
510,1040,0
1037,1119,1
563,1487,1
503,1487,1
1590,4548,0
196,1483,0
1049,1066,1
1066,1071,1
1,17,0
32,1064,0
16,32,1
16,18,1
40,41,0
329,554,0
1038,4563,0
343,1036,1
381,1098,1
568,575,1
212,492,1
232,4549,0
230,561,1
378,1525,0
28,473,0
1054,1056,1
1027,1035,1
1510,1523,1
56,1051,0
20,22,1
16,22,1
14,1463,0
575,577,1
561,1040,0
3,1481,1
32,1466,0
56,1029,0
1095,1505,0
1063,1064,1
23,1037,1
1056,1590,0
567,1090,1
56,477,1
24,1051,0
1477,1520,0
301,4675,0
