dataset1_id,dataset2_id,matching_topic
679,1093,1
22,1465,0
150,1094,1
1516,1519,1
36,1481,0
679,1030,0
451,538,1
1096,4548,0
511,1465,0
22,1063,0
1119,1478,0
470,1464,0
1045,1054,1
17,328,1
315,1519,0
300,537,0
212,4548,0
22,343,0
20,1503,0
1056,1502,0
1516,1517,1
55,381,0
313,505,1
14,208,0
1516,4675,0
225,1070,0
541,1037,1
1067,1495,0
16,20,1
300,1064,0
492,1067,0
301,1466,0
227,1037,0
511,1093,1
1045,1067,1
14,570,0
18,1042,1
483,1490,1
18,328,0
451,1038,0
575,576,1
575,1064,0
679,1054,0
20,56,0
3,1481,1
1,197,0
575,1090,1
1054,1069,1
1069,1071,1
315,1059,0
327,1065,0
1090,1518,0
1071,1466,0
1059,1066,1
1059,1070,1
32,1054,0
570,1056,0
208,328,0
14,554,1
25,1464,1
1518,1526,1
212,686,0
1063,1483,0
211,473,0
24,1596,1
55,1040,0
343,1557,0
1037,1495,0
224,1504,0
1044,1050,0
1499,1509,0
308,1519,1
197,230,1
315,1054,0
1054,1070,1
1066,1067,1
568,577,1
287,488,0
20,554,1
578,666,0
473,562,0
212,1093,1
1065,1066,1
287,1095,1
1045,1065,1
14,477,0
230,1097,0
378,1064,0
224,1517,0
225,1516,1
315,1089,1
1066,1070,1
552,1464,0
1063,1075,1
492,679,1
552,562,0
1044,1471,1
328,1070,0
1520,1523,0
1042,1520,0
488,1054,0
20,554,1
571,1056,0
1516,1526,1
1097,1520,0
1065,1069,1
22,224,0
212,511,1
25,1464,1
327,1510,0
483,1049,0
19,327,1
43,578,0
541,1099,0
473,1040,1
18,1030,0
1045,1056,1
1093,1490,1
203,492,1
1516,1525,1
503,1476,0
32,1510,0
180,1029,0
1518,1596,0
189,1526,1
56,477,1
171,554,0
14,1038,1
24,1094,1
313,1502,0
1464,1490,1
1490,4552,0
24,1520,0
1065,1066,1
1037,1590,1
22,1501,1
576,1503,0
212,492,1
16,32,1
16,28,1
55,1065,0
375,1567,0
1049,1064,1
208,552,1
189,308,1
300,1489,1
1066,1069,1
1045,1050,1
1,14,0
575,578,1
224,1064,0
329,1037,1
25,488,0
208,552,1
568,575,1
197,538,0
1066,1075,1
301,1519,0
1075,1097,0
16,554,1
28,554,1
25,1059,0
1063,1524,0
1059,1071,1
25,1069,0
1483,1509,1
197,1054,0
1054,1075,1
227,561,1
1477,1520,0
1069,1501,0
225,1526,1
488,1042,0
1518,1520,1
1487,1510,0
354,1059,0
542,1049,0
1049,1054,1
180,473,1
185,1093,0
1517,1525,1
554,1089,0
14,329,0
287,1095,1
18,28,1
20,59,0
227,534,0
150,1040,1
1045,1075,1
541,1067,0
19,225,0
32,1042,1
313,505,1
308,568,0
1038,1042,1
1045,1461,0
541,1525,0
483,1097,1
343,1040,1
25,1490,1
343,1476,0
1065,1476,0
1045,1050,1
1059,1063,1
1049,1056,1
308,1517,1
180,1040,1
1069,1476,0
576,1517,0
511,1097,1
8,1464,1
171,1524,1
30,1075,0
1059,1071,1
30,1042,0
203,492,1
1050,1063,1
20,1042,1
24,1066,0
8,483,1
8,492,1
28,1098,0
43,489,0
1503,1590,0
575,1509,0
493,1038,0
1050,1509,0
180,1094,1
511,1093,1
212,483,1
1063,1075,1
24,1557,0
25,203,1
492,1114,0
493,1067,0
511,1056,0
1030,1035,1
183,1070,0
179,1597,0
183,1040,0
1518,1526,1
1466,4544,0
150,180,1
488,1038,0
300,1503,1
8,1490,1
1063,1066,1
14,1501,1
679,1495,0
1029,1523,0
36,1044,0
492,493,0
29,1524,0
505,1054,0
1510,1523,1
578,1111,0
22,1038,1
378,1050,0
307,1038,0
1049,1056,1
20,4548,0
1066,1509,0
150,473,1
1050,1056,1
570,577,1
308,1520,1
232,1596,0
307,1071,0
212,1029,0
14,22,1
1523,1525,0
1489,1525,0
1520,1525,1
1042,4532,0
679,1483,0
183,1509,0
1066,1525,0
1049,1070,1
203,679,1
55,1063,0
576,577,1
8,679,1
18,1461,0
1518,4675,0
18,28,1
308,1495,0
183,205,1
227,562,1
1071,1075,1
577,1090,1
1501,1519,0
216,225,0
576,578,1
230,232,0
300,307,1
55,1510,1
