dataset1_id,dataset2_id,matching_topic
1044,1089,0
1050,1053,1
40,59,1
8,18,0
25,1490,1
567,1090,1
329,534,1
3,1053,0
225,1490,0
55,1523,1
1056,1063,1
8,1499,0
492,1097,1
25,1063,0
1050,1059,1
8,483,1
1490,1510,0
25,203,1
1056,4534,0
1045,1168,0
34,1464,1
1065,1517,0
285,1049,0
18,1054,0
1029,4675,0
1045,1049,1
203,567,0
32,1471,0
571,1501,0
507,570,0
212,1053,0
382,1481,0
32,1501,1
313,505,1
493,503,1
492,570,0
1045,1054,1
20,32,1
29,1090,0
343,1094,1
8,34,1
329,1063,0
16,511,0
313,505,1
19,328,1
577,1509,0
1066,1070,1
1054,1075,1
577,1090,1
329,541,1
12,1526,0
203,1070,0
18,507,0
315,568,0
328,1070,0
20,28,1
180,1596,1
216,511,0
567,1067,0
14,1090,0
41,1523,0
378,1098,1
1067,1071,1
10,1510,1
343,1596,1
679,1464,1
1050,1054,1
20,1090,0
686,1056,0
1040,1094,1
19,225,0
1051,1478,0
503,575,0
1067,1509,0
34,203,1
197,1042,0
28,1038,1
568,577,1
10,150,0
378,382,1
187,1516,0
16,211,0
203,1069,0
1053,1066,1
151,493,0
1497,1517,1
189,308,1
12,1114,0
1040,1596,1
12,55,0
1075,1483,0
1063,1066,1
12,567,0
150,1596,1
28,328,0
189,1520,1
1075,1478,0
205,1036,0
343,1094,1
1027,1035,1
451,511,0
197,227,1
32,225,0
203,511,1
23,329,1
59,1042,0
14,18,1
3,212,0
483,1464,1
1042,1054,0
225,1519,1
1063,1075,1
1517,1526,1
1045,1067,1
227,570,0
150,1519,0
225,1597,0
225,1526,1
666,1075,0
287,1461,0
480,1477,0
16,1517,0
483,679,1
22,1042,1
1042,1597,0
492,1490,1
232,1070,0
1065,1477,0
1067,1463,0
18,1063,0
679,1516,0
22,1510,0
12,1038,1
375,1053,0
1168,1505,1
10,224,1
19,327,1
32,1036,0
375,1090,0
164,1030,0
1056,1517,0
224,329,0
150,1056,0
378,1091,1
541,1590,1
17,1502,0
382,1067,0
327,503,0
575,576,1
483,492,1
12,34,0
171,1524,1
1075,1111,0
300,375,1
493,1099,0
55,189,0
212,1464,1
1069,1090,0
16,300,0
28,1045,0
1471,4563,0
1478,4675,1
1097,1464,1
12,315,0
55,1168,0
212,511,1
10,187,0
300,1483,0
151,1168,1
23,1501,0
187,575,0
1054,1099,0
208,1089,1
23,1037,1
1478,1509,1
1509,4675,1
1065,1501,0
12,1510,0
1097,1477,0
308,1030,0
1,1504,1
189,1526,1
150,227,0
329,1069,0
151,1050,0
570,576,1
571,1065,0
477,1497,0
20,1030,0
300,1487,0
300,679,0
537,1036,0
1065,1066,1
1066,1477,0
375,686,0
150,1501,0
189,1517,1
300,307,1
378,1525,0
1059,1065,1
567,576,1
1497,1526,1
1065,1070,1
315,1590,0
1027,1035,1
511,1464,1
14,22,1
1056,1059,1
1053,1098,0
16,1059,0
1168,1505,1
1075,1462,0
1483,1509,1
16,1501,1
1065,1067,1
222,1069,0
1027,1030,1
185,1097,0
189,224,0
329,1097,0
224,1523,1
10,180,0
150,1040,1
567,575,1
1510,1523,1
230,1525,0
20,203,0
1045,1069,1
576,1090,1
1056,1066,1
577,1071,0
212,1097,1
179,329,1
56,212,0
180,1094,1
1049,1465,0
315,567,0
18,22,1
300,483,0
570,575,1
23,179,1
541,1050,0
22,28,1
180,577,0
1111,1471,0
492,1040,0
25,212,1
577,4563,0
308,1053,0
568,570,1
23,1042,0
208,1051,0
1037,4135,0
1501,1503,0
308,1526,1
1065,1069,1
16,1042,1
488,1096,1
1071,1098,0
567,1509,0
510,1557,1
32,1063,0
34,483,1
208,315,1
308,1050,0
225,1525,1
511,1037,0
1053,1056,1
151,1505,1
203,483,1
28,1511,0
575,1070,0
32,1042,1
1066,1096,0
480,1523,0
313,511,0
23,534,1
1050,4563,0
4548,4549,1
570,576,1
1027,1090,0
1054,1075,1
196,1037,0
28,1071,0
354,1040,0
575,577,1
1464,4534,0
179,329,1
1054,1567,0
510,1526,0
34,679,1
308,1520,1
179,1476,0
1045,1071,1
1054,1069,1
171,1114,0
203,679,1
1042,1517,0
307,1067,0
511,679,1
17,327,1
492,679,1
19,1490,0
