dataset1_id,dataset2_id,matching_topic
1053,1071,1
301,578,0
34,1093,1
55,1070,0
1487,4544,0
1497,1516,1
492,679,1
578,1509,0
561,1114,0
1050,1075,1
187,287,1
1045,1059,1
22,32,1
1516,1519,1
1036,1094,1
327,328,1
568,1495,0
59,1509,0
301,503,1
196,1066,0
570,1053,0
1059,1063,1
493,503,1
451,1517,0
222,1466,1
189,1518,1
1472,4544,0
18,1597,0
511,1097,1
224,4675,0
183,534,0
24,180,1
151,315,0
301,503,1
41,1063,0
343,1511,0
30,1075,0
8,25,1
20,1038,1
570,1505,0
183,1557,1
1066,1504,0
1091,1098,1
287,1099,0
150,180,1
12,41,0
544,1038,0
8,1520,0
222,1095,0
534,1590,1
16,1038,1
224,1464,0
1064,1065,1
567,570,1
488,1096,1
59,1071,0
189,4544,0
493,1487,1
216,483,0
1067,1477,0
354,4544,0
1502,1505,0
538,1040,0
1168,1499,0
150,180,1
503,4552,0
1463,1481,0
1036,4552,0
12,22,1
1056,1065,1
534,541,1
1059,1063,1
36,1518,0
34,492,1
1053,1065,1
285,1518,0
679,1093,1
225,1516,1
679,4534,0
8,1464,1
19,327,1
180,1040,1
1465,1524,0
29,1119,0
20,22,1
285,1509,0
492,679,1
354,1095,0
576,1470,0
16,32,1
227,562,1
1045,1064,1
541,1590,1
1067,1099,0
381,1098,1
567,575,1
1465,1470,0
16,18,1
14,554,1
179,1483,0
343,1040,1
1516,1526,1
1038,1042,1
1497,1526,1
493,1098,0
1050,1063,1
1518,1520,1
20,1042,1
1519,1520,1
1114,4544,0
203,1590,0
1064,1071,1
24,1094,1
12,14,1
189,1093,0
1066,1070,1
300,1056,0
14,16,1
8,19,0
203,1597,0
225,1519,1
30,570,0
561,1095,0
189,1520,1
329,534,1
1519,1526,1
307,1059,0
1516,1525,1
480,1476,0
205,1516,0
483,679,1
375,1045,0
12,28,1
1054,1071,1
59,208,0
511,1056,0
1059,1567,0
28,32,1
16,22,1
1027,1035,1
25,203,1
16,20,1
222,1478,0
1053,1070,1
1067,1524,0
1503,1526,0
1489,1511,0
216,571,1
1040,1471,0
1038,1042,1
1093,1097,1
1119,1590,1
208,315,1
185,1502,0
29,1472,0
1036,1596,1
1035,1489,0
483,1030,0
1053,1065,1
18,28,1
578,1056,0
511,1097,1
1094,1509,0
18,196,0
343,382,0
24,1596,1
493,1067,0
14,554,1
313,4548,0
354,1089,0
1042,4549,0
477,1094,0
1517,1519,1
16,1114,0
679,1097,1
562,573,1
307,1503,1
18,1042,1
492,1097,1
41,1069,0
1056,1066,1
493,1487,1
225,686,0
55,1524,1
1027,1030,1
18,32,1
36,313,0
511,1596,0
172,534,0
1066,1075,1
8,1093,1
203,1097,1
25,34,1
1050,1064,1
1040,1094,1
328,570,0
541,1037,1
544,1510,0
570,1526,0
1489,1505,0
32,1064,0
10,225,0
225,1517,1
537,1099,0
225,1517,1
552,1461,0
40,59,1
567,1090,1
187,1040,0
3,1481,1
36,1520,0
8,483,1
208,1056,0
34,203,1
179,1590,1
1053,1071,1
1478,4675,1
1045,1059,1
1056,1075,1
22,1500,0
1054,1075,1
151,1497,0
493,573,0
1045,1069,1
187,1095,1
55,224,1
183,205,1
189,1520,1
189,1519,1
8,679,1
19,4548,0
1065,1069,1
568,570,1
576,1499,0
1093,1464,1
1054,1063,1
534,1470,0
1056,1070,1
505,1042,0
1053,1056,1
493,1168,0
150,343,1
568,570,1
1065,1075,1
542,1099,0
511,679,1
36,1499,0
230,1590,0
541,1590,1
1050,1059,1
59,511,0
1063,1069,1
1497,1517,1
20,1042,1
43,55,1
224,1524,1
477,1168,0
32,554,1
180,343,1
552,1064,0
1053,1056,1
1,1472,0
537,1525,0
8,59,0
1519,1526,1
1465,1478,0
1097,1490,1
1037,1590,1
1461,1489,0
1053,1502,0
10,1523,1
1069,1071,1
1050,1056,1
29,686,0
19,328,1
561,568,0
34,1059,0
1111,1477,0
224,1523,1
29,578,0
1067,1075,1
573,1483,0
573,576,0
287,686,0
1487,1505,0
28,34,0
180,1094,1
1051,4532,0
1053,1064,1
230,573,1
56,1466,0
25,492,1
1056,1066,1
1063,1069,1
216,4675,0
10,1051,0
18,28,1
40,1042,0
3,1168,0
172,1095,0
1463,1567,0
56,150,0
10,544,0
20,32,1
56,227,0
1045,1063,1
150,343,1
1056,1064,1
30,480,0
20,22,1
561,562,1
1069,1070,1
12,20,1
208,1489,0
16,20,1
30,1090,0
1478,4675,1
505,511,0
232,1557,1
30,1040,0
1053,1054,1
1066,1071,1
1067,1097,0
488,1070,0
1470,1590,0
1067,1070,1
328,375,0
511,1093,1
8,1464,1
6,150,0
451,538,1
205,1481,0
203,1069,0
1487,1516,0
29,1464,0
224,1071,0
55,1510,1
1489,1518,0
1038,1042,1
567,568,1
1483,1596,0
183,1557,1
10,208,0
150,492,0
1070,1114,0
492,511,1
24,1503,0
1067,1070,1
505,1066,0
1111,1114,1
1059,1067,1
492,1465,0
1037,1119,1
20,1063,0
1064,1075,1
470,1497,0
41,55,0
576,578,1
230,1477,0
8,666,0
382,1091,1
315,1465,0
151,1505,1
10,14,0
1042,1476,0
542,1503,0
232,1557,1
1,1099,0
493,1093,0
575,1465,0
1483,4675,1
382,1567,0
329,4552,0
1497,1526,1
1037,1487,0
183,1477,0
43,1510,1
8,1097,1
189,542,0
222,488,0
307,488,0
16,18,1
3,1038,0
1499,4532,0
300,307,1
28,32,1
183,185,0
1065,1071,1
14,18,1
189,1525,1
307,1524,0
189,1525,1
328,1040,0
12,28,1
381,1091,1
32,578,0
1070,1075,1
203,470,0
18,20,1
