dataset1_id,dataset2_id,matching_topic
1516,1519,1
563,1489,0
1045,1070,1
570,1065,0
492,1097,1
315,1509,0
488,1095,0
1523,1524,1
189,1518,1
378,1091,1
23,172,0
3,40,0
1054,1499,0
1518,1519,1
1094,1478,0
1094,4532,0
25,511,1
20,1038,1
8,25,1
1037,1119,1
308,1518,1
43,55,1
34,212,1
1070,1075,1
1111,1114,1
563,1490,0
1045,1075,1
24,567,0
511,1464,1
1065,1066,1
1119,4534,0
1483,1509,1
343,511,0
16,1042,1
571,4675,0
187,1597,0
1053,1065,1
1065,1067,1
1035,1481,0
19,577,0
1519,1520,1
470,489,0
14,554,1
1036,1049,0
1050,1071,1
22,1501,1
34,1097,1
36,171,0
1049,1054,1
308,1526,1
382,1098,1
570,578,1
313,686,0
1089,1503,0
489,1114,0
16,1501,1
1059,1066,1
189,1525,1
483,1464,1
1489,4563,1
1044,4135,0
477,1049,0
24,180,1
22,327,0
1053,1063,1
22,4532,0
577,1524,0
576,577,1
488,503,0
561,562,1
196,1089,0
492,1097,1
313,1466,0
1049,1066,1
567,1098,0
308,1526,1
343,1481,0
43,1523,1
1044,1596,0
36,4675,0
343,473,1
511,1093,1
301,4548,0
1056,1069,1
1050,1067,1
570,1500,0
1497,1520,1
8,30,0
483,1464,1
538,1503,0
1065,1099,0
1065,1069,1
375,1503,1
382,1091,1
1483,1509,1
1509,4532,0
1054,1075,1
1065,1067,1
1470,1524,0
451,1519,0
40,666,0
679,1470,0
197,230,1
1054,1067,1
375,552,0
1067,1075,1
24,562,0
1037,1503,0
227,4563,0
537,1511,0
12,1504,0
287,1067,0
14,22,1
1045,1054,1
208,4135,0
510,534,0
354,1461,0
180,1524,0
537,1066,0
179,1590,1
1040,1042,0
1045,1070,1
343,1596,1
185,1044,0
12,1500,0
59,1056,0
679,1464,1
23,4563,0
343,1597,0
1067,1069,1
327,1524,0
12,1042,1
16,480,0
567,570,1
492,1093,1
575,1051,0
1483,1597,0
185,1036,0
561,1490,0
1066,1516,0
16,22,1
1053,1481,0
12,287,0
1059,1478,0
18,32,1
1509,4675,1
507,1038,0
40,554,0
679,1464,1
8,25,1
41,470,0
570,4544,0
