dataset1_id,dataset2_id,matching_topic
473,4675,0
301,503,1
203,212,1
1518,1519,1
488,4534,0
18,22,1
150,473,1
1053,1064,1
205,327,0
1519,1526,1
41,568,0
1053,1070,1
203,1500,0
1596,1597,0
8,1499,0
1045,1069,1
187,1059,0
24,1036,1
571,1050,0
578,1089,0
576,1093,0
1497,1518,1
568,576,1
17,1481,0
25,1464,1
24,505,0
381,1091,1
375,542,0
1042,1517,0
511,1463,0
12,1464,0
16,164,0
308,1069,0
24,150,1
24,343,1
1065,1483,0
22,554,1
575,1462,0
164,301,0
1064,1067,1
576,1499,0
511,679,1
203,451,0
1470,1516,0
4544,4552,1
22,55,0
6,12,0
179,534,1
307,4563,1
1064,1067,1
1063,1069,1
18,171,0
44,488,0
329,1037,1
1050,1069,1
1463,1509,0
1038,1520,0
567,568,1
573,1064,0
329,554,0
205,1519,0
1463,1524,0
1053,1064,1
43,480,0
189,285,0
189,1520,1
185,562,0
14,554,1
1478,4675,1
6,1501,0
473,1040,1
577,1090,1
1066,1520,0
483,1093,1
34,483,1
1461,1489,0
451,1063,0
55,4534,0
1064,1075,1
1050,1067,1
185,232,0
493,1505,0
32,1524,0
185,1489,0
1054,1067,1
203,1090,0
552,1069,0
382,1098,1
34,212,1
480,1036,0
24,180,1
1504,4544,0
1059,1090,0
12,1070,0
14,20,1
537,576,0
1063,1066,1
203,511,1
1478,4544,0
19,205,0
301,493,1
354,1069,0
1065,1071,1
308,1519,1
1050,1071,1
1063,1476,0
6,507,0
55,1523,1
25,1093,1
34,1490,1
1097,1490,1
230,473,0
534,1590,1
329,541,1
203,511,1
1089,1516,0
1056,1089,0
1497,1516,1
1045,1056,1
22,1042,1
34,1091,0
18,1038,1
1066,1099,0
23,1119,1
3,1481,1
562,4549,0
1168,1505,1
30,329,0
12,343,0
208,1119,0
16,537,0
1497,1520,1
1516,1517,1
189,1518,1
1065,1066,1
1050,1064,1
473,1036,1
1063,1066,1
679,1114,0
28,382,0
8,1093,1
20,1042,1
1518,1526,1
227,573,1
1567,4675,0
1091,1114,0
189,308,1
28,1501,1
329,1119,1
8,203,1
230,1119,0
511,1097,1
666,1489,0
56,477,1
8,483,1
18,20,1
230,561,1
225,1518,1
285,1590,0
196,1065,0
55,1523,1
10,561,0
187,1517,0
197,1465,0
1487,1499,0
10,4544,0
382,1497,0
16,576,0
329,1090,0
189,375,0
59,1036,0
1064,1070,1
23,1051,0
493,563,1
1059,1064,1
382,1091,1
203,212,1
1487,1590,0
1,554,0
43,224,1
150,1040,1
203,224,0
511,534,0
329,534,1
1168,1487,0
1094,1596,1
187,1119,0
1045,1050,1
1066,1071,1
197,573,1
44,4534,0
3,29,0
25,203,1
25,34,1
541,1037,1
1114,4563,0
20,32,1
571,4534,0
230,1510,0
16,1064,0
327,328,1
563,1487,1
44,1071,0
180,1094,1
1054,1516,0
1051,1596,0
1095,1509,0
34,492,1
1056,1059,1
1050,1069,1
1045,1075,1
489,1465,0
1466,1597,0
43,1524,1
1516,1525,1
1056,1481,0
41,552,0
562,573,1
287,561,0
1063,1064,1
567,570,1
1054,1065,1
308,1516,1
43,1523,1
1503,1519,0
1064,1065,1
1503,4552,0
381,544,0
1461,1503,0
8,679,1
205,225,0
554,1501,1
1030,1099,0
493,1094,0
20,1501,1
23,4532,0
329,1119,1
308,1497,1
25,212,1
1053,1063,1
203,576,0
14,554,1
1064,1065,1
1478,1509,1
222,1464,0
25,1490,1
1096,1490,0
8,679,1
40,1483,0
1045,1071,1
30,1049,0
232,1489,0
203,483,1
18,1476,0
24,1040,1
492,1490,1
473,1099,0
1029,1477,0
225,308,1
576,577,1
1036,1481,0
1045,1064,1
1501,1597,0
34,511,1
381,1098,1
203,492,1
492,1490,1
382,1471,0
183,1557,1
25,562,0
510,575,0
12,561,0
1168,4548,0
208,343,0
180,1596,1
577,1065,0
4548,4549,1
1497,1517,1
534,1557,0
1504,4532,0
354,1519,0
534,541,1
1065,1071,1
537,1050,0
1036,1097,0
538,1094,0
1489,4563,1
24,1042,0
328,1557,0
1069,1119,0
1090,1093,0
189,1114,0
10,1510,1
567,1461,0
568,1590,0
12,171,0
1464,1478,0
25,492,1
1036,1040,1
43,1510,1
328,4563,0
189,1517,1
1510,1524,1
488,4549,0
6,1523,0
570,1461,0
1059,1070,1
571,4548,0
300,563,0
552,1089,1
189,1520,1
1053,1519,0
1037,1490,0
1049,1477,0
375,1503,1
23,534,1
32,1042,1
1049,1066,1
25,151,0
576,1089,0
382,1111,0
1071,1111,0
8,451,0
1096,1111,0
32,1044,0
554,1065,0
1049,1050,1
1044,1489,0
544,1523,0
8,17,0
22,686,0
55,224,1
14,1518,0
328,1495,0
307,375,1
1,573,0
473,1040,1
43,1030,0
480,1504,0
36,216,0
41,1466,0
1063,1070,1
23,179,1
150,180,1
571,1557,0
1049,1066,1
493,576,0
470,1490,0
211,578,0
224,568,0
12,1470,0
34,203,1
1098,1501,0
212,679,1
567,1090,1
180,679,0
34,1093,1
183,4548,0
1,1504,1
1059,1067,1
307,1489,1
1094,1596,1
171,1524,1
32,489,0
55,1097,0
488,1096,1
570,578,1
34,203,1
1497,1517,1
59,1095,0
1038,1042,1
1037,1590,1
578,1036,0
451,1471,0
29,1098,0
354,1567,1
16,4549,0
568,578,1
567,576,1
12,18,1
1045,1070,1
1501,1525,0
308,1516,1
570,578,1
43,55,1
187,563,0
1067,1094,0
1093,1524,0
287,1095,1
12,172,0
1059,1067,1
1042,1510,0
544,1516,0
16,222,0
301,1029,0
1067,1518,0
1518,1526,1
12,22,1
18,1503,0
1095,1481,0
151,172,0
44,189,0
679,1464,1
1037,1119,1
40,1464,0
208,1089,1
14,32,1
183,1557,1
1065,1517,0
150,343,1
16,301,0
197,203,0
511,1490,1
12,1038,1
1030,1035,1
381,1064,0
1027,1040,0
300,451,0
307,1038,0
1497,1526,1
34,343,0
150,473,1
488,1477,0
1090,1523,0
1519,1520,1
1476,1477,1
552,4549,0
10,20,0
232,510,1
570,1090,1
203,1490,1
1476,1477,1
544,1065,0
1051,1511,0
197,563,0
225,1095,0
1053,1059,1
14,1042,1
480,4675,0
1067,1071,1
534,1037,1
1063,1067,1
183,1471,0
3,473,0
14,1511,0
1063,1064,1
150,212,0
301,451,0
493,1487,1
32,1501,1
1478,1483,1
151,1511,0
24,343,1
36,563,0
22,1070,0
196,382,0
216,571,1
1038,1051,0
1489,4563,1
230,287,0
23,1119,1
354,1504,0
25,1036,0
24,1524,0
1045,1067,1
40,1098,0
300,568,0
1477,1596,0
150,1094,1
480,1069,0
25,34,1
23,1470,0
18,1462,0
1045,1056,1
1089,1471,0
189,1519,1
232,510,1
679,4135,0
17,1029,0
230,1097,0
1093,1464,1
1027,1030,1
205,492,0
8,1490,1
1464,1526,0
171,1524,1
493,552,0
300,1090,0
24,1094,1
10,43,1
1069,1465,0
43,1510,1
18,1038,1
16,1035,0
1050,1066,1
552,1520,0
300,1059,0
577,578,1
1059,1071,1
208,561,0
8,25,1
568,1094,0
32,1519,0
164,285,0
205,232,1
43,55,1
150,1596,1
8,328,0
562,1517,0
224,1483,0
554,1038,1
212,1590,0
1054,1070,1
492,679,1
1462,1524,0
12,554,1
571,1464,0
493,563,1
18,28,1
14,4549,0
1517,1526,1
36,1066,0
571,1487,0
30,1463,0
1111,1590,0
34,56,0
287,1490,0
544,1567,0
1051,1094,0
567,578,1
1519,1525,1
19,537,0
308,1497,1
25,511,1
23,1037,1
561,573,1
1049,1075,1
55,179,0
212,542,0
22,1511,0
1054,1075,1
300,4563,1
8,1093,1
308,1520,1
189,1519,1
18,32,1
382,1095,0
25,571,0
164,1070,0
189,1497,1
1065,1070,1
16,570,0
1050,1063,1
382,473,0
1509,4675,1
287,1478,0
10,171,1
187,473,0
537,544,0
180,1094,1
179,343,0
1495,4548,0
1497,1520,1
1516,1525,1
552,1497,0
196,1027,0
1071,1075,1
538,1059,0
1050,1070,1
18,570,0
222,1497,0
189,1526,1
1464,1490,1
150,1596,1
1065,1066,1
196,1059,0
1519,1520,1
577,1477,0
225,1525,1
12,16,1
18,1042,1
1066,1071,1
1518,1519,1
212,4534,0
1490,4548,0
189,573,0
1064,1075,1
28,1502,0
327,1097,0
1056,1071,1
222,570,0
1056,1065,1
488,1075,0
8,489,0
308,1518,1
171,1523,1
44,1040,0
1045,1049,1
20,1495,0
567,578,1
171,561,0
171,1510,1
563,1091,0
329,1037,1
32,300,0
24,1067,0
150,1099,0
34,679,1
1510,1524,1
300,1489,1
55,164,0
679,1093,1
1065,1066,1
1059,1064,1
1065,1119,0
12,14,1
18,1038,1
227,1095,0
151,1168,1
1066,1070,1
1056,1059,1
1518,1525,1
1037,1590,1
577,1054,0
578,4135,0
216,493,0
315,1089,1
25,492,1
327,511,0
1053,1056,1
22,28,1
382,1091,1
300,1054,0
12,16,1
1059,1499,0
22,1063,0
20,552,0
212,1464,1
511,1464,1
571,1035,0
1054,1071,1
1050,1063,1
1091,1471,0
510,1045,0
1064,1065,1
24,1596,1
197,561,1
1518,4135,0
8,203,1
185,1503,0
544,1503,0
187,378,0
1071,1075,1
1476,1477,1
3,1027,0
