dataset1_id,dataset2_id,matching_topic
492,1075,0
1063,1075,1
41,211,0
189,1516,1
354,544,0
493,1519,0
1053,1064,1
375,1489,1
12,1042,1
534,1590,1
179,225,0
575,577,1
180,1596,1
6,14,0
1064,1067,1
1051,1465,0
18,1050,0
1049,1063,1
300,375,1
534,576,0
577,1065,0
12,16,1
1096,4135,0
1037,1059,0
24,1036,1
382,1054,0
22,285,0
1030,1040,0
8,354,0
1036,1040,1
578,1090,1
1067,1070,1
511,1511,0
14,1042,1
59,327,0
375,1500,0
196,1168,0
55,1523,1
1049,1054,1
473,1067,0
477,1495,0
224,327,0
1049,1059,1
507,1472,0
489,1090,0
1049,1064,1
554,1461,0
232,1557,1
1093,1518,0
328,492,0
1067,1464,0
179,1091,0
541,1040,0
1056,1070,1
227,573,1
22,554,1
179,329,1
32,313,0
8,34,1
16,1501,1
354,554,0
679,1490,1
183,232,1
211,1483,0
1067,1071,1
25,1097,1
534,1097,0
1093,1097,1
1053,1070,1
343,552,0
189,1517,1
25,1093,1
1059,1063,1
1049,1056,1
23,55,0
554,1520,0
25,203,1
537,1462,0
1461,1597,0
483,1093,1
189,1526,1
183,1054,0
473,1056,0
483,1075,0
492,1097,1
1516,1517,1
32,43,0
18,22,1
1059,1075,1
224,1472,0
1040,4544,0
196,315,0
1497,1526,1
208,552,1
679,1050,0
1056,1064,1
1517,1518,1
55,1476,0
300,4563,1
34,492,1
1466,1471,0
1049,1067,1
470,1038,0
493,4135,0
22,1462,0
1054,1075,1
493,503,1
375,4563,1
1056,1471,0
171,571,0
378,1098,1
343,473,1
563,1487,1
503,510,0
300,1495,0
187,287,1
542,1596,0
208,315,1
1056,1063,1
216,567,0
511,1463,0
6,1037,0
327,570,0
8,1478,0
1483,4675,1
18,1501,1
307,1503,1
22,32,1
473,1036,1
25,34,1
28,473,0
1093,1524,0
20,1042,1
1516,1523,0
451,1510,0
343,354,0
1526,4675,0
477,1064,0
44,285,0
1464,1505,0
470,578,0
1035,1168,0
196,507,0
164,1030,0
197,561,1
30,541,0
18,4534,0
183,1483,0
1478,1483,1
1518,1520,1
150,180,1
40,4534,0
14,1517,0
1056,1066,1
224,575,0
8,1168,0
180,1094,1
208,285,0
1,1504,1
28,554,1
12,225,0
375,1463,0
171,470,0
40,567,0
203,1090,0
1053,1119,0
1091,4135,0
23,329,1
212,483,1
510,1596,0
480,1093,0
24,473,1
19,20,0
1490,1519,0
8,212,1
14,1038,1
197,1505,0
562,573,1
1040,1094,1
29,1465,0
179,541,1
227,230,1
679,1481,0
14,1050,0
378,1501,0
10,55,1
203,1464,1
212,1097,1
492,679,1
561,686,0
1035,1477,0
1027,1035,1
554,1035,0
382,1489,0
10,224,1
150,343,1
1053,1093,0
211,1524,0
