dataset1_id,dataset2_id,matching_topic
1497,1516,1
1516,1518,1
20,22,1
576,1489,0
1063,1069,1
493,503,1
10,1523,1
55,538,0
196,1511,0
225,1465,0
1168,1505,1
563,1168,0
511,1463,0
14,22,1
1036,1040,1
197,230,1
197,1029,0
212,1093,1
187,542,0
542,1465,0
1063,1071,1
1056,1516,0
503,1487,1
187,1095,1
1069,1071,1
18,22,1
473,1596,1
55,1501,0
185,1501,0
34,1097,1
343,1094,1
301,470,0
8,189,0
189,568,0
1049,1075,1
1045,1065,1
300,1590,0
577,1070,0
1045,1050,1
1516,1517,1
230,1567,0
189,1525,1
576,1478,0
16,1045,0
232,1065,0
189,1497,1
354,1069,0
36,180,0
575,1111,0
25,1090,0
1066,1567,0
164,570,0
25,477,0
225,308,1
1099,1526,0
1045,1056,1
1098,1519,0
189,1519,1
25,34,1
1059,1075,1
1050,1066,1
171,537,0
8,1093,1
28,1042,1
1069,1070,1
492,1517,0
55,1462,0
212,492,1
378,542,0
164,1069,0
1045,1069,1
197,562,1
542,679,0
578,1168,0
23,1501,0
19,4532,0
197,573,1
1463,1472,0
1050,1075,1
151,1477,0
205,232,1
1044,1471,1
1500,4563,0
1523,1596,0
180,1114,0
315,489,0
382,1096,0
41,480,0
17,19,1
1519,1526,1
1056,1119,0
493,571,0
1094,1463,0
16,1501,1
43,171,1
1075,1094,0
473,1036,1
212,1097,1
1045,1059,1
1093,1465,0
10,1524,1
14,20,1
22,554,1
28,1501,1
570,1487,0
343,4135,0
34,679,1
23,1096,0
19,327,1
18,1038,1
25,1516,0
212,1464,1
1030,1465,0
225,1497,1
151,1505,1
10,1500,0
1037,1065,0
381,1519,0
203,1471,0
1066,1518,0
1518,1526,1
197,328,0
1463,4563,0
205,4534,0
29,1510,0
14,28,1
24,1463,0
1,1495,0
189,510,0
308,1519,1
1503,4563,1
537,1471,0
1045,1066,1
180,354,0
1075,4135,0
1066,1067,1
1525,1590,0
300,1489,1
23,1590,1
1050,1065,1
1063,1075,1
41,1098,0
1075,1509,0
6,16,0
1045,1066,1
552,1089,1
1050,1070,1
1063,1071,1
164,172,0
563,1487,1
1476,1525,0
3,1481,1
483,1487,0
25,1168,0
381,1091,1
8,483,1
43,55,1
14,1466,0
489,1499,0
1111,1114,1
576,1090,1
25,212,1
1050,1059,1
483,511,1
180,1111,0
1114,4532,0
189,225,1
6,17,0
203,483,1
232,1477,0
492,544,0
1519,1525,1
1065,1075,1
538,562,0
1465,4544,0
14,1038,1
1049,1069,1
308,1497,1
172,1029,0
14,18,1
542,1044,0
538,1525,0
179,570,0
1497,1518,1
1059,4544,0
16,1038,1
179,477,0
451,538,1
287,1095,1
196,1097,0
40,232,0
30,4135,0
1059,1069,1
205,686,0
34,1464,1
313,505,1
151,1168,1
41,1466,0
216,1040,0
227,679,0
196,1483,0
185,1042,0
1056,1066,1
1478,1596,0
1063,1065,1
1091,1098,1
8,212,1
30,1030,0
171,1596,0
1516,1518,1
354,1489,0
1050,1056,1
189,1516,1
1495,1503,0
1499,4548,0
1054,1067,1
187,1462,0
55,171,1
1069,1070,1
180,473,1
41,576,0
34,483,1
203,212,1
225,1525,1
1027,1030,1
1059,1069,1
328,1029,0
1476,1477,1
375,1461,0
301,1476,0
211,1470,0
489,552,0
179,1557,0
511,1093,1
1489,1526,0
212,1464,1
492,1094,0
24,343,1
1030,1035,1
1054,1075,1
1063,1066,1
203,313,0
17,1064,0
14,1038,1
537,1518,0
1050,1071,1
212,375,0
10,55,1
17,327,1
28,32,1
568,576,1
1064,1067,1
180,1040,1
1049,1069,1
1036,1040,1
575,577,1
300,451,0
197,287,0
1478,4675,1
378,381,1
230,1027,0
40,230,0
44,196,0
313,1567,0
308,1517,1
328,576,0
1045,1070,1
36,554,0
1090,1463,0
511,679,1
172,227,0
18,32,1
562,573,1
24,1596,1
382,562,0
503,4563,0
1093,1097,1
343,489,0
1064,1069,1
29,1075,0
44,571,0
208,315,1
492,1093,1
480,1040,0
232,1557,1
1042,1489,0
22,1038,1
511,1091,0
570,577,1
1049,1063,1
164,1168,0
25,492,1
180,1036,1
507,1597,0
287,1095,1
25,1097,1
1497,1517,1
1051,1502,0
1091,1517,0
6,1483,0
25,1049,0
212,483,1
1523,1524,1
32,179,0
287,1091,0
1050,1070,1
554,1501,1
187,287,1
1056,1597,0
473,477,0
205,1071,0
542,1466,0
480,489,0
6,1168,0
22,554,1
511,1097,1
18,20,1
36,1502,1
1056,1075,1
8,679,1
211,4534,0
1093,1097,1
56,1524,0
22,1056,0
22,32,1
568,1099,0
30,1094,0
196,1090,0
172,451,0
570,1040,0
1095,1525,0
222,1466,1
375,381,0
451,1466,0
24,1040,1
1472,1557,0
1059,1067,1
1517,1518,1
315,1089,1
179,1590,1
20,313,0
575,1090,1
3,1477,0
34,679,1
510,1095,0
1056,1070,1
1067,1069,1
180,1094,1
34,197,0
197,230,1
1067,4544,0
1066,1094,0
470,1510,0
1059,1070,1
1067,1070,1
1045,1067,1
197,542,0
381,1098,1
1463,4532,0
382,1098,1
203,483,1
343,473,1
1054,1070,1
511,679,1
14,28,1
378,382,1
36,4534,0
327,328,1
43,1510,1
1049,1050,1
24,343,1
225,1066,0
185,343,0
1510,1523,1
3,537,0
211,576,0
1040,1596,1
1054,1059,1
1056,1069,1
1054,1070,1
211,1497,0
18,28,1
185,1487,0
488,1516,0
34,212,1
17,480,0
1497,1516,1
196,1524,0
568,575,1
18,1038,1
1027,1099,0
1065,1067,1
1042,1501,1
18,28,1
489,679,0
375,1489,1
208,1037,0
375,473,0
1059,1462,0
1049,1067,1
34,1093,1
1509,4532,0
216,541,0
40,505,0
179,1590,1
30,1093,0
8,25,1
1056,1069,1
30,164,0
44,1495,0
679,1093,1
511,1597,0
24,1097,0
1489,1501,0
216,1463,0
1066,1070,1
1093,1567,0
1054,1071,1
14,1030,0
34,511,1
225,1557,0
59,1054,0
34,172,0
1069,1075,1
1465,1504,0
225,1518,1
308,1525,1
1042,1465,0
1096,1500,0
451,1471,0
10,1510,1
8,1477,0
308,1519,1
1045,1063,1
300,1095,0
28,1038,1
300,1596,0
1045,1075,1
577,578,1
179,1037,1
180,538,0
492,1097,1
343,1500,0
470,4532,0
1,1504,1
493,503,1
1462,1524,0
1070,1071,1
1054,1066,1
1509,4675,1
1516,1526,1
197,483,0
489,1497,0
205,4532,0
22,1038,1
208,315,1
1059,1071,1
473,1501,0
34,511,1
43,1524,1
189,1497,1
1168,1461,0
511,1464,1
20,1067,0
1483,1509,1
1,570,0
180,1040,1
483,679,1
10,1510,1
477,1519,0
1093,1590,0
1489,4563,1
56,1049,0
544,1499,0
378,1470,0
568,570,1
488,1119,0
164,222,0
1059,1063,1
327,488,0
534,1037,1
1066,1069,1
492,1464,1
1064,1067,1
1464,1465,0
10,666,0
1517,1557,0
1038,1042,1
32,1501,1
492,1501,0
18,227,0
29,1119,0
492,1471,0
534,1501,0
56,59,0
1036,1461,0
300,1489,1
308,1518,1
301,1487,1
25,36,0
679,1497,0
285,576,0
1070,1075,1
1045,1069,1
205,1557,1
189,1518,1
378,1091,1
1090,1505,0
378,1098,1
30,287,0
203,679,1
381,1059,0
14,1500,0
14,43,0
179,1096,0
1472,1597,0
34,1097,1
230,575,0
179,488,0
1063,1064,1
10,171,1
570,576,1
1030,1035,1
151,552,0
189,225,1
22,1462,0
8,511,1
575,1502,0
34,203,1
577,1461,0
41,225,0
208,1089,1
1518,1519,1
483,576,0
19,328,1
41,4552,0
171,1523,1
16,20,1
1027,1466,0
205,232,1
3,1050,0
1063,1094,0
17,4534,0
1037,1119,1
225,1516,1
1518,1525,1
375,1499,0
1064,1071,1
1045,1050,1
354,1035,0
568,575,1
492,511,1
203,1093,1
203,505,0
1509,4552,0
1075,1487,0
10,1091,0
197,227,1
511,1111,0
25,1464,1
1045,1070,1
375,1489,1
541,1037,1
1483,1509,1
222,1050,0
41,1567,0
1049,1054,1
25,1059,0
483,679,1
1075,1567,0
308,1525,1
1,212,0
473,1596,1
537,4563,0
18,1042,1
36,1090,0
1059,1096,0
23,4534,0
1091,1098,1
151,1168,1
8,1464,1
25,483,1
375,1503,1
492,511,1
