dataset1_id,dataset2_id,matching_topic
1466,1502,0
552,1505,0
1066,4135,0
25,203,1
567,1090,1
150,1036,1
1056,1067,1
1063,1070,1
1096,1099,0
3,686,0
23,1119,1
1516,1525,1
34,492,1
381,1466,0
212,492,1
1064,1065,1
1094,1596,1
329,1119,1
36,1066,0
308,1520,1
1053,1063,1
3,14,0
197,1557,0
10,1523,1
10,171,1
208,477,0
1056,1065,1
150,197,0
666,1049,0
29,4534,0
1064,1070,1
1045,1050,1
285,1464,0
8,1097,1
1054,1056,1
554,4534,0
1489,1503,1
212,1050,0
480,1567,0
573,1476,0
183,1567,0
1071,1472,0
185,1054,0
14,511,0
451,1478,0
150,544,0
10,1510,1
16,28,1
189,225,1
34,203,1
679,1464,1
1056,1099,0
16,554,1
1091,1465,0
32,554,1
1464,1490,1
1483,1501,0
381,542,0
189,308,1
1049,1520,0
212,4675,0
8,492,1
561,562,1
16,1597,0
28,308,0
285,1511,0
1071,1502,0
20,1501,1
554,1038,1
59,1059,0
1036,1523,0
1510,1523,1
534,1590,1
473,686,0
12,14,1
212,1070,0
1510,1524,1
492,1090,0
382,1059,0
17,1114,0
1054,1478,0
28,43,0
1045,1067,1
185,1090,0
55,1094,0
567,578,1
19,208,0
20,1090,0
562,1519,0
3,561,0
8,17,0
211,1168,0
1089,1503,0
307,1503,1
1050,1114,0
208,315,1
534,1516,0
10,43,1
18,554,1
197,573,1
183,1557,1
1517,1525,1
538,1097,0
230,562,1
59,4532,0
1063,1066,1
686,4135,0
22,554,1
28,554,1
1071,1501,0
59,1091,0
554,1097,0
488,4534,0
1520,1525,1
151,511,0
222,4532,0
1490,1495,0
1053,1070,1
19,354,0
150,1596,1
489,1590,0
1071,1505,0
488,1483,0
203,679,1
164,1053,0
541,686,0
17,183,0
8,493,0
8,212,1
1096,1483,0
1066,1091,0
329,1051,0
203,1490,1
14,554,1
308,1525,1
1478,1509,1
16,510,0
189,1518,1
507,571,0
3,573,0
18,686,0
575,4135,0
562,1481,0
10,55,1
1045,1066,1
300,1056,0
666,1501,0
10,686,0
36,1478,0
1465,1466,0
1070,1075,1
225,1518,1
164,470,0
1,1067,0
4544,4552,1
1063,1097,0
510,542,0
25,1490,1
32,1038,1
23,1590,1
534,1470,0
187,287,1
32,4532,0
343,1596,1
19,1510,0
151,1089,0
30,308,0
4135,4563,0
1049,1065,1
225,1520,1
1500,1517,0
315,561,0
1036,1094,1
328,378,0
473,1063,0
679,1504,0
225,1519,1
1027,1054,0
313,1066,0
1049,1070,1
208,1045,0
343,1036,1
25,492,1
1478,1483,1
203,1097,1
189,1075,0
343,1094,1
34,1097,1
1502,1525,0
1067,1075,1
505,1501,0
1053,1066,1
10,1097,0
164,1511,0
1064,1067,1
1044,1099,0
187,1075,0
470,1168,0
1,1504,1
17,493,0
575,578,1
1064,1066,1
473,1094,1
34,1490,1
24,1040,1
1168,4552,0
30,1510,0
36,1502,1
1490,1518,0
1037,1044,0
203,212,1
473,571,0
14,32,1
489,4563,0
230,573,1
8,679,1
44,232,0
1045,1053,1
1523,1524,1
1045,1049,1
24,150,1
473,1505,0
300,307,1
25,1510,0
16,22,1
171,1489,0
307,1483,0
1045,1070,1
313,577,0
14,1501,1
23,541,1
22,1483,0
22,183,0
542,573,0
507,1470,0
573,1045,0
473,1036,1
59,4675,0
1050,1075,1
183,232,1
18,382,0
41,686,0
1495,1503,0
1027,1035,1
14,1038,1
1056,1070,1
313,544,0
151,1519,0
14,24,0
541,4532,0
8,203,1
14,22,1
1056,1071,1
480,686,0
32,1168,0
308,1516,1
1049,1075,1
1053,4548,0
36,1489,0
562,573,1
172,477,0
203,492,1
1065,1168,0
1509,4563,0
307,1119,0
489,1097,0
492,4549,0
230,576,0
171,1523,1
17,19,1
489,1511,0
40,59,1
12,32,1
230,561,1
189,1520,1
18,4135,0
196,1470,0
576,1596,0
4544,4549,0
36,510,0
534,1119,1
32,1501,1
225,1499,0
25,679,1
43,679,0
567,577,1
562,1067,0
510,1067,0
212,1040,0
679,1097,1
55,1510,1
232,4552,0
329,534,1
25,34,1
1168,1505,1
1509,4675,1
222,1099,0
308,1526,1
189,1070,0
208,4549,0
43,171,1
1040,1094,1
187,1037,0
17,327,1
1065,1071,1
12,22,1
17,28,0
1049,1472,0
151,1168,1
1114,1524,0
1501,1505,0
568,1064,0
1075,1590,0
378,1503,0
30,1520,0
189,1526,1
1059,1463,0
22,1501,1
505,1036,0
1036,1040,1
40,1097,0
1111,1114,1
1093,1490,1
477,1501,0
1053,1071,1
329,1037,1
19,328,1
8,511,1
196,1567,0
24,343,1
1119,1590,1
1071,1075,1
534,4534,0
561,1464,0
1518,1526,1
150,343,1
307,1490,0
16,18,1
203,1075,0
28,32,1
22,4534,0
568,577,1
187,1095,1
183,511,0
55,1045,0
381,382,1
1051,4552,0
300,1503,1
203,511,1
24,1094,1
208,1089,1
171,451,0
1044,1075,0
1064,1075,1
24,1036,1
10,1472,0
3,208,0
329,378,0
300,510,0
1054,1067,1
1516,1519,1
313,534,0
315,552,1
1064,1071,1
343,1040,1
150,473,1
1050,1064,1
40,1590,0
189,1519,1
492,686,0
507,1064,0
36,1049,0
287,1093,0
315,1089,1
1067,1070,1
511,679,1
307,1489,1
562,1044,0
20,32,1
43,1510,1
542,666,1
1505,1516,0
189,1525,1
567,568,1
1063,1071,1
1050,1071,1
1093,1518,0
43,343,0
1059,1066,1
686,1071,0
34,511,1
1518,1519,1
1056,1063,1
197,230,1
568,576,1
1054,1075,1
189,327,0
1030,1516,0
1489,4563,1
25,1465,0
300,1596,0
1053,1064,1
18,1501,1
212,1097,1
1027,1030,1
1054,1059,1
327,577,0
480,534,0
1516,1518,1
1518,1525,1
567,576,1
1470,1520,0
6,562,0
308,1097,0
307,686,0
1097,1504,0
567,1063,0
19,59,0
225,470,0
14,1590,0
23,1096,0
17,328,1
3,577,0
577,578,1
679,1490,1
1065,1070,1
470,1037,0
1470,4548,0
1093,1097,1
1054,1070,1
1065,1075,1
1054,1071,1
1056,1470,0
3,554,0
1053,1065,1
25,222,0
230,1038,0
171,1477,0
552,1525,0
554,1075,0
18,313,0
36,679,0
1045,1075,1
232,510,1
343,451,0
575,576,1
232,1557,1
28,222,0
18,28,1
1059,1064,1
577,1090,1
189,1516,1
300,4563,1
1090,1481,0
378,381,1
1063,1075,1
1049,1071,1
473,1596,1
1050,1471,0
203,315,0
212,1093,1
1054,1066,1
1517,4532,0
1065,1066,1
212,1490,1
12,1038,1
378,1054,0
1097,1490,1
492,511,1
1064,1517,0
1596,4534,0
1056,1064,1
1119,1567,0
541,1037,1
503,1465,0
537,1489,0
307,4563,1
1516,1520,1
1,329,0
25,538,0
12,16,1
328,1557,0
10,1524,1
56,1067,0
197,561,1
1045,1071,1
534,541,1
328,1463,0
16,32,1
343,473,1
1517,1519,1
34,1464,1
12,28,1
1056,1075,1
187,1053,0
18,32,1
577,1044,0
343,1090,0
470,510,0
538,4549,0
197,562,1
208,577,0
1519,1526,1
343,1466,0
1519,1520,1
225,1516,1
511,1461,0
16,666,0
561,573,1
34,679,1
24,473,1
307,568,0
212,1518,0
20,28,1
12,20,1
1064,1489,0
23,329,1
225,1510,0
489,541,0
492,1489,0
327,1483,0
511,1093,1
1054,1464,0
22,1495,0
1476,1518,0
534,1037,1
8,1490,1
55,1524,1
151,1472,0
25,1464,1
511,1038,0
1045,1063,1
20,4534,0
3,1481,1
1472,1505,0
308,4563,0
183,510,1
20,22,1
212,1464,1
1049,1168,0
1099,1501,0
541,1119,1
36,567,0
470,488,0
225,1525,1
151,1029,0
23,534,1
308,1518,1
14,16,1
23,537,0
1053,1059,1
575,577,1
1476,1495,0
1054,1063,1
1065,1067,1
30,1065,0
1525,1526,1
212,679,1
40,1054,0
1063,1065,1
1045,1056,1
1066,1067,1
1466,1500,0
