dataset1_id,dataset2_id,matching_topic
483,1097,1
287,534,0
151,1168,1
25,1097,1
568,578,1
1037,1590,1
225,1516,1
230,562,1
570,576,1
541,1590,1
570,576,1
30,1059,0
12,20,1
511,1093,1
171,1064,0
381,1050,0
1499,1516,0
225,1525,1
1045,1053,1
1059,1069,1
8,14,0
552,1089,1
287,1067,0
232,510,1
1518,1526,1
575,1040,0
329,534,1
12,14,1
308,1030,0
503,1590,0
451,554,0
8,25,1
25,212,1
212,492,1
329,679,0
1518,1520,1
25,679,1
1064,1066,1
212,511,1
308,1497,1
488,1067,0
6,10,0
230,1590,0
16,1478,0
203,4544,0
55,224,1
483,1517,0
20,1037,0
1053,1059,1
1053,4549,0
1053,1056,1
212,1490,1
1035,1470,0
1065,4532,0
1066,1567,0
492,511,1
1520,1526,1
1071,1075,1
1518,1525,1
23,1590,1
1520,4675,0
1038,1500,0
14,554,1
29,1064,0
224,1526,0
225,1519,1
308,1045,0
489,570,0
1053,1066,1
18,28,1
216,492,0
576,1470,0
1520,1526,1
1053,1067,1
225,308,1
1036,1040,1
1045,1054,1
679,1093,1
1063,1069,1
203,511,1
1030,1056,0
12,1045,0
10,1524,1
563,1497,0
679,4135,0
225,1525,1
14,28,1
307,4135,0
1066,1069,1
25,212,1
1093,1463,0
571,1525,0
511,1069,0
1064,1075,1
187,1071,0
225,1518,1
180,1059,0
554,1036,0
1040,4135,0
1027,1030,1
8,503,0
329,1517,0
43,224,1
10,171,1
1050,1483,0
1054,1502,0
1045,1478,0
473,1036,1
327,510,0
203,492,1
679,1097,1
1526,1567,0
1059,1069,1
578,1509,0
1045,1503,0
480,1067,0
1518,1526,1
381,1502,0
12,554,1
8,483,1
212,1509,0
489,1526,0
378,381,1
568,578,1
343,1478,0
208,1089,1
151,1490,0
179,1037,1
534,1056,0
1038,1567,0
381,382,1
185,541,0
541,1590,1
577,1090,1
180,1035,0
208,575,0
41,203,0
1517,1526,1
1056,1094,0
34,679,1
1053,1063,1
203,1029,0
212,222,0
10,55,1
307,1490,0
1059,1518,0
1497,1519,1
10,1503,0
8,34,1
1045,1063,1
1519,1525,1
1065,4549,0
511,1097,1
1063,1501,0
14,56,0
17,327,1
25,1097,1
225,1511,0
197,679,0
1066,1067,1
208,1069,0
43,1524,1
18,1027,0
1517,1526,1
1071,1466,0
28,32,1
22,28,1
1065,1516,0
511,1093,1
24,1066,0
480,492,0
180,1094,1
493,1567,0
180,473,1
179,1064,0
1097,1520,0
34,313,0
225,1526,1
227,230,1
1054,1596,0
18,1501,1
10,20,0
563,1097,0
44,1071,0
3,23,0
1054,1066,1
