dataset1_id,dataset2_id,matching_topic
1,1502,0
343,554,0
232,510,1
1478,1509,1
473,1040,1
222,1464,0
329,534,1
216,225,0
17,666,0
222,1526,0
16,187,0
150,180,1
483,573,0
18,1042,1
225,573,0
1038,4549,0
381,552,0
10,1526,0
315,1525,0
381,1518,0
30,1042,0
24,1095,0
43,1470,0
1050,1053,1
29,43,0
1027,1035,1
205,493,0
1054,1111,0
32,679,0
563,1114,0
1523,1567,0
381,382,1
1472,1477,0
36,1097,0
1489,1499,0
327,1094,0
23,329,1
492,552,0
1049,1069,1
313,4544,0
20,554,1
30,1065,0
12,56,0
19,327,1
23,1059,0
36,1114,0
1054,1067,1
41,554,0
28,1071,0
577,1557,0
473,1596,1
382,576,0
329,1590,1
179,1051,0
477,1064,0
6,503,0
503,552,0
150,1094,1
25,562,0
1054,1059,1
1049,1075,1
8,483,1
1,1478,0
534,1476,0
225,1525,1
329,541,1
32,1481,0
534,1037,1
205,1471,0
1050,1069,1
34,1490,1
381,4544,0
287,1089,0
216,679,0
1054,1063,1
8,1500,0
151,1168,1
224,1502,0
24,343,1
1489,1503,1
197,1596,0
43,1095,0
568,575,1
576,1089,0
573,578,0
187,225,0
44,1596,0
164,1091,0
171,224,1
493,563,1
1497,1526,1
18,32,1
23,1114,0
1465,1497,0
568,1516,0
382,1525,0
381,1098,1
1054,1067,1
1070,1075,1
203,1464,1
17,1037,0
150,343,1
575,1511,0
1497,1520,1
183,1557,1
1472,1481,0
171,185,0
328,493,0
1044,1097,0
20,307,0
34,511,1
483,492,1
211,1464,0
18,1038,1
343,1500,0
24,1483,0
23,1590,1
44,493,0
171,1524,1
41,378,0
59,1504,0
36,208,0
511,1097,1
1517,1526,1
1038,1059,0
211,1463,0
18,1038,1
510,1557,1
1096,1525,0
567,1509,0
43,224,1
308,1517,1
183,510,1
24,1035,0
1049,1059,1
1065,1069,1
541,1037,1
1502,1517,0
44,197,0
538,571,0
34,492,1
1470,1483,0
300,1067,0
375,503,0
19,1091,0
183,4675,0
205,232,1
563,1042,0
12,20,1
29,570,0
12,554,1
14,28,1
328,1030,0
171,224,1
212,1464,1
1027,4534,0
180,1596,1
567,1483,0
16,308,0
343,1557,0
225,1516,1
577,578,1
43,4532,0
1510,1523,1
573,1463,0
1516,1520,1
40,571,0
197,554,0
1490,1516,0
315,1487,0
554,1040,0
1054,1059,1
32,1509,0
59,1094,0
1050,1075,1
1069,1075,1
227,562,1
308,1059,0
488,1511,0
171,1510,1
1040,1596,1
343,1040,1
1053,1065,1
1027,1035,1
20,1038,1
568,578,1
493,563,1
16,554,1
1045,1071,1
16,554,1
230,562,1
1066,1075,1
1091,1497,0
14,1038,1
10,1510,1
1065,1596,0
179,541,1
212,538,0
12,22,1
1035,1051,0
300,307,1
1497,1517,1
1063,1071,1
1063,1075,1
1510,1567,0
32,1038,1
20,1067,0
576,577,1
1045,1063,1
25,666,0
503,1471,0
575,576,1
510,1519,0
301,483,0
1064,1069,1
1049,1063,1
492,1490,1
1030,1099,0
1075,4552,0
542,666,1
307,492,0
10,1524,1
1054,1075,1
577,679,0
679,4549,0
575,576,1
576,577,1
23,1471,0
1053,1070,1
1044,4549,0
25,180,0
8,492,1
1497,1519,1
4548,4549,1
483,679,1
1065,1069,1
6,4532,0
44,483,0
1066,1071,1
489,1476,0
1059,1065,1
1050,1070,1
34,203,1
510,1525,0
1067,1516,0
197,381,0
180,208,0
8,1097,1
1045,1049,1
20,1042,1
230,1463,0
1516,4549,0
212,511,1
225,1517,1
492,1461,0
8,212,1
227,1509,0
1050,1071,1
18,28,1
287,382,0
1481,1518,0
375,505,0
1516,1525,1
40,552,0
1070,1523,0
381,575,0
1027,1030,1
225,1526,1
568,577,1
1030,1481,0
34,1490,1
22,1524,0
1037,1590,1
28,212,0
378,382,1
183,232,1
571,1040,0
23,541,1
30,1168,0
307,686,0
1049,1067,1
1050,1070,1
315,4532,0
1489,4532,0
197,230,1
511,1490,1
483,1499,0
22,1038,1
224,1524,1
3,563,0
378,381,1
16,32,1
34,480,0
32,554,1
679,1478,0
1497,1518,1
23,1070,0
179,1071,0
378,1091,1
24,571,0
552,1089,1
1091,1098,1
205,563,0
34,483,1
203,483,1
534,1503,0
1,1500,0
679,1049,0
171,1489,0
315,1497,0
59,230,0
43,327,0
43,183,0
1091,1098,1
568,570,1
534,541,1
12,1489,0
329,1096,0
171,1557,0
179,534,1
25,1490,1
1487,4534,0
503,1487,1
180,343,1
1524,4552,0
1042,1462,0
1094,1461,0
1517,1526,1
208,1089,1
151,4135,0
183,205,1
225,1525,1
12,16,1
301,1487,1
1066,1525,0
23,534,1
308,1497,1
1070,1517,0
25,483,1
570,576,1
308,1525,1
1027,4532,0
30,1029,0
1517,1520,1
12,18,1
10,12,0
1464,1504,0
34,1466,0
171,212,0
1045,1050,1
1045,1054,1
1059,1064,1
301,1465,0
18,32,1
203,679,1
8,25,1
24,227,0
1516,1518,1
150,679,0
32,1495,0
1064,1071,1
23,503,0
1070,1075,1
381,1098,1
20,1038,1
43,1510,1
1037,1463,0
205,211,0
29,164,0
25,1464,1
507,1490,0
3,1490,0
1099,4548,0
216,571,1
34,1525,0
1,480,0
1066,1518,0
1071,1075,1
150,1518,0
29,1065,0
378,492,0
1063,1070,1
1481,4549,0
40,4675,0
14,1038,1
578,1075,0
227,573,1
1066,1075,1
1069,1070,1
197,562,1
40,1477,0
480,1472,0
1483,4675,1
36,287,0
1495,1525,0
150,1040,1
666,679,0
230,573,1
492,679,1
32,4548,0
1054,1070,1
205,1518,0
1044,1478,0
1042,1065,0
1089,1503,0
567,1516,0
575,578,1
507,1097,0
187,1470,0
1037,1517,0
225,4675,0
24,343,1
328,1042,0
22,1069,0
568,1049,0
1063,1065,1
22,544,0
1069,1071,1
577,1489,0
24,327,0
567,1478,0
307,327,0
179,1590,1
