dataset1_id,dataset2_id,matching_topic
1053,1168,0
308,1519,1
1030,1111,0
1,43,0
1509,4549,0
28,1038,1
16,483,0
1042,1511,0
8,230,0
6,507,0
473,1053,0
230,562,1
492,1045,0
32,1487,0
189,287,0
1516,1525,1
1516,1517,1
22,1054,0
1054,1075,1
552,576,0
1065,1066,1
375,1476,0
19,1027,0
554,1042,1
554,1038,1
227,511,0
14,32,1
16,32,1
22,505,0
55,1524,1
55,1510,1
1037,1040,0
225,1497,1
59,313,0
8,679,1
1044,1471,1
1056,1071,1
1038,1099,0
1067,1524,0
4548,4549,1
1490,1510,0
300,1042,0
1053,1075,1
180,1095,0
1038,1059,0
1069,1070,1
1049,1070,1
1069,1071,1
24,180,1
189,1526,1
1094,1500,0
534,568,0
180,343,1
203,1097,1
576,577,1
328,1056,0
563,1525,0
1091,1098,1
18,22,1
164,300,0
537,1089,0
212,483,1
227,561,1
300,1500,0
1063,1067,1
1510,1524,1
1461,4532,0
1027,1035,1
313,343,0
36,507,0
8,203,1
542,666,1
10,1523,1
203,483,1
1065,1069,1
301,4549,0
567,568,1
329,1487,0
1063,1064,1
1054,1059,1
36,40,0
1045,1063,1
492,1490,1
1097,1490,1
1053,1064,1
14,32,1
10,1510,1
1517,1525,1
8,29,0
32,43,0
16,1038,1
575,1483,0
1098,1517,0
575,577,1
1063,1065,1
477,544,0
552,4544,0
315,483,0
19,1114,0
329,1590,1
16,32,1
577,1027,0
23,534,1
315,1557,0
205,510,1
25,511,1
183,205,1
1063,1065,1
10,1500,0
1054,1065,1
59,179,0
1476,4534,0
12,1501,1
196,1597,0
22,1477,0
1,1035,0
56,1518,0
4544,4552,1
44,1500,0
29,1089,0
25,203,1
43,171,1
1053,1059,1
1111,1114,1
552,1168,0
197,1466,0
301,1487,1
151,1168,1
1525,1526,1
563,1526,0
32,1501,1
567,1524,0
378,4532,0
183,1557,1
180,1094,1
537,1500,0
1045,1070,1
59,1067,0
1095,1497,0
189,1168,0
1063,1499,0
1502,4534,0
197,1065,0
14,1038,1
34,679,1
1054,1056,1
18,1042,1
179,534,1
1054,1063,1
1518,1519,1
1114,1503,0
12,554,1
1168,1472,0
541,679,0
1476,1477,1
1069,1094,0
489,1036,0
59,537,0
44,1478,0
212,511,1
1497,1517,1
17,470,0
1049,1053,1
180,1040,1
510,4675,0
1066,1075,1
480,1505,0
1036,1094,1
381,1053,0
171,1590,0
12,14,1
189,225,1
36,1502,1
567,578,1
327,328,1
554,1042,1
14,211,0
197,230,1
196,1501,0
18,1038,1
1049,1067,1
510,1094,0
187,552,0
187,1523,0
1070,1590,0
1059,1069,1
1471,1477,0
1497,1518,1
511,679,1
679,1045,0
1478,1483,1
1038,1042,1
375,534,0
16,489,0
17,327,1
492,1097,1
308,1526,1
1,4534,0
55,171,1
1470,1567,0
1497,1518,1
179,1590,1
222,1466,1
