dataset1_id,dataset2_id,matching_topic
20,28,1
1069,1075,1
1489,4563,1
3,14,0
563,1168,0
232,327,0
382,577,0
578,4548,0
12,20,1
14,554,1
151,1499,0
473,1464,0
470,554,0
44,568,0
1067,1069,1
14,32,1
12,14,1
1483,1509,1
1064,1093,0
16,1472,0
12,14,1
578,1090,1
1497,1525,1
1097,1490,1
16,172,0
313,505,1
1049,1065,1
14,28,1
1,59,0
41,1464,0
1063,1071,1
14,28,1
10,375,0
301,1511,0
3,1075,0
503,1042,0
55,1524,1
208,1089,1
1516,1567,0
1051,1490,0
18,4532,0
568,578,1
32,151,0
180,1596,1
1476,1477,1
16,1097,0
1042,1501,1
492,679,1
55,1510,1
575,1093,0
6,4534,0
225,308,1
300,4563,1
205,1472,0
22,1042,1
1053,1054,1
55,1524,1
179,301,0
1045,1065,1
1056,1070,1
1065,1069,1
43,492,0
17,1501,0
315,1119,0
315,552,1
313,477,0
552,577,0
187,480,0
315,1064,0
22,493,0
151,1029,0
1049,1071,1
43,1067,0
1091,1098,1
180,1596,1
10,1500,0
34,1093,1
507,510,0
666,1525,0
1464,1510,0
1070,1511,0
1049,1069,1
503,578,0
679,1093,1
12,1042,1
196,1501,0
503,1523,0
24,180,1
19,1501,0
12,16,1
343,1036,1
14,224,0
1040,1596,1
1045,1067,1
1067,1071,1
354,1504,0
30,4532,0
212,1075,0
1059,1064,1
577,1090,1
301,1464,0
1096,1500,0
1036,1094,1
686,1478,0
577,1065,0
561,1042,0
197,227,1
375,1525,0
6,1096,0
224,493,0
1059,1069,1
55,1056,0
232,510,1
44,679,0
34,492,1
185,315,0
1066,1075,1
567,1597,0
1056,1066,1
32,1471,0
197,1056,0
567,577,1
208,451,0
1520,1525,1
354,1064,0
492,1477,0
327,328,1
12,32,1
25,1490,1
8,56,0
1040,1114,0
1517,1526,1
225,1516,1
24,343,1
473,1094,1
1503,4563,1
18,1501,1
1516,1517,1
301,541,0
573,686,0
1063,1067,1
20,382,0
1089,4563,0
1478,1509,1
20,554,1
12,1501,1
1056,1075,1
1,542,0
562,1478,0
1045,1056,1
1056,4549,0
22,32,1
1464,1503,0
1053,1054,1
534,541,1
1516,1518,1
1044,1471,1
300,1524,0
18,19,0
1029,1470,0
232,562,0
1045,1071,1
189,1517,1
329,1596,0
222,1067,0
473,1036,1
375,1489,1
189,1520,1
34,1464,1
24,473,1
18,28,1
1064,1070,1
1064,1067,1
537,1501,0
1064,1067,1
40,470,0
1075,1500,0
1097,1464,1
1481,1520,0
18,40,0
30,576,0
1497,1517,1
1049,1075,1
189,1516,1
1523,1567,0
1049,1056,1
17,451,0
225,1520,1
187,4675,0
185,227,0
14,1465,0
1053,1067,1
1489,1503,1
1056,1059,1
1049,1054,1
1509,1596,0
1027,1557,0
1525,1526,1
28,1511,0
375,4563,1
1053,1069,1
12,18,1
1053,1063,1
17,315,0
375,1027,0
1049,1053,1
211,575,0
222,1466,1
1040,1464,0
1064,1071,1
179,1463,0
14,164,0
1499,4544,0
20,22,1
8,492,1
375,1502,0
55,224,1
567,568,1
6,19,0
534,541,1
483,1093,1
212,222,0
1066,4532,0
576,1524,0
552,1089,1
24,1119,0
32,554,1
544,1567,0
151,1590,0
34,1093,1
43,1510,1
41,56,0
28,32,1
225,1516,1
285,1051,0
212,511,1
205,343,0
1596,4675,0
164,172,0
1049,1054,1
1090,1567,0
43,1510,1
1067,1071,1
542,1075,0
1497,1520,1
25,679,1
40,1510,0
329,1035,0
575,1567,0
567,568,1
1049,1056,1
23,534,1
56,187,0
211,1040,0
172,4552,0
1520,1525,1
1054,1064,1
8,34,1
1040,1502,0
483,534,0
23,179,1
179,538,0
197,1045,0
205,1044,0
16,1524,0
28,470,0
1168,1505,1
16,18,1
1471,1483,0
187,1499,0
483,492,1
8,483,1
554,1053,0
503,1090,0
180,343,1
189,1525,1
197,562,1
40,503,0
197,1497,0
679,1464,1
1059,1071,1
1049,1069,1
180,1523,0
1056,1065,1
34,679,1
285,1476,0
25,1526,0
381,1075,0
1489,4563,1
510,1045,0
41,4532,0
1045,1075,1
679,1490,1
208,315,1
25,483,1
212,343,0
3,1470,0
542,567,0
30,666,0
23,544,0
1,1075,0
679,1097,1
1097,1464,1
666,1098,0
1067,1495,0
300,375,1
578,4135,0
41,151,0
375,1489,1
308,1517,1
301,563,1
1119,1523,0
568,1090,1
1,164,0
577,1505,0
1049,1059,1
208,1523,0
300,666,0
1472,1505,0
1054,1066,1
576,1090,1
197,573,1
1497,1526,1
216,1464,0
542,666,1
301,503,1
227,1590,0
1065,1067,1
354,578,0
212,4534,0
189,1517,1
1053,1495,0
196,1465,0
23,562,0
301,493,1
19,511,0
381,1091,1
1091,1098,1
375,1509,0
208,4548,0
208,315,1
225,1518,1
1089,4135,0
18,578,0
1051,1094,0
451,538,1
483,492,1
1091,1520,0
285,577,0
1053,1066,1
382,534,0
179,329,1
227,562,1
568,576,1
20,1505,0
29,563,0
4548,4552,0
1497,1518,1
32,1091,0
34,1097,1
34,483,1
1478,4534,0
1464,1466,0
1510,1523,1
561,4675,0
12,32,1
1053,1065,1
17,327,1
1049,1065,1
212,483,1
224,1524,1
493,1094,0
187,1051,0
568,577,1
10,1523,1
1517,1520,1
1065,1070,1
492,1464,1
1040,1472,0
576,1095,0
503,552,0
14,20,1
1,470,0
1462,4675,0
205,232,1
313,382,0
34,492,1
1054,1070,1
43,179,0
6,1516,0
28,1065,0
534,1590,1
225,1497,1
8,381,0
1497,1525,1
25,1490,1
329,503,0
16,1042,1
3,4532,0
36,1502,1
17,1054,0
17,1036,0
1027,1065,0
14,32,1
1510,1523,1
40,4675,0
24,1596,1
477,1557,0
222,554,0
473,1465,0
1054,1063,1
20,1091,0
1483,4549,0
18,20,1
1059,1067,1
24,382,0
1045,1464,0
224,1510,1
34,1490,1
1119,1462,0
34,1517,0
1053,1071,1
1478,4544,0
44,1089,0
329,534,1
382,1091,1
16,1501,1
343,4563,0
534,1525,0
43,55,1
489,1516,0
1097,1490,1
1590,4549,0
492,4532,0
16,22,1
1054,1065,1
19,1466,0
1036,1094,1
315,1059,0
14,18,1
23,1500,0
1045,1075,1
1490,1525,0
222,686,0
492,4549,0
10,1510,1
576,578,1
6,1501,0
25,1501,0
1064,1503,0
32,1042,1
562,573,1
1066,1067,1
679,1520,0
568,576,1
1516,1525,1
187,287,1
489,578,0
1518,4549,0
212,679,1
541,1590,1
538,1093,0
492,1510,0
563,1478,0
32,567,0
25,212,1
34,212,1
12,43,0
287,1504,0
1,1517,0
18,1042,1
1054,1063,1
10,55,1
29,1089,0
1044,1114,0
1045,1064,1
20,41,0
1066,1119,0
164,1523,0
511,1490,1
225,1526,1
511,1464,1
212,1097,1
28,1516,0
489,1505,0
534,537,0
225,1520,1
505,1517,0
10,1524,1
1059,1067,1
1036,1040,1
179,1497,0
354,4135,0
1517,1525,1
19,327,1
1042,1465,0
534,1090,0
328,503,0
43,534,0
224,1096,0
492,511,1
375,1503,1
511,1097,1
189,1516,1
1035,1470,0
1111,1114,1
25,4675,0
483,679,1
354,1567,1
1059,1066,1
313,505,1
34,212,1
510,1056,0
563,1462,0
1066,4544,0
1093,1464,1
43,381,0
1075,4552,0
225,1517,1
567,1090,1
679,1525,0
473,1036,1
511,1063,0
1557,1590,0
329,1119,1
25,483,1
1090,1490,0
554,1465,0
20,1501,1
56,1044,0
313,552,0
573,1523,0
55,510,0
381,1098,1
1056,1071,1
12,55,0
205,568,0
473,1098,0
300,1489,1
14,1501,1
1464,1516,0
19,571,0
541,1119,1
1056,1067,1
3,563,0
18,554,1
679,1093,1
12,354,0
1064,1069,1
1,511,0
224,480,0
30,185,0
196,492,0
1518,1520,1
19,327,1
56,477,1
6,1065,0
179,1070,0
23,1590,1
205,1557,1
189,1525,1
14,1501,1
1054,1500,0
375,1035,0
20,32,1
40,511,0
34,1097,1
24,1596,1
1027,1035,1
1063,1075,1
1497,1516,1
1065,1075,1
43,1524,1
285,287,0
493,1070,0
1067,1075,1
10,43,1
