dataset1_id,dataset2_id,matching_topic
1059,1483,0
216,1050,0
554,1042,1
1059,1509,0
287,1487,0
679,1464,1
1476,1590,0
1464,1525,0
216,1471,0
18,1038,1
4135,4552,0
503,544,0
20,28,1
17,327,1
150,1596,1
25,483,1
1059,1069,1
1464,1526,0
17,196,0
1471,1510,0
36,185,0
1027,4135,0
8,1097,1
511,1511,0
212,488,0
308,1526,1
20,22,1
285,4675,0
185,381,0
1069,1070,1
8,4549,0
179,1066,0
483,1464,1
224,1075,0
1050,1490,0
1518,1519,1
287,1095,1
534,1040,0
224,1525,0
378,1030,0
285,1487,0
1029,1483,0
1054,1489,0
6,216,0
534,541,1
541,1590,1
451,538,1
12,22,1
211,222,0
10,55,1
1036,1596,1
483,1490,1
493,563,1
1481,1517,0
150,1036,1
541,1049,0
1478,1483,1
313,505,1
8,150,0
1029,1463,0
185,1036,0
488,554,0
538,567,0
679,1464,1
573,577,0
570,1094,0
216,571,1
308,1497,1
1471,1499,0
10,1524,1
10,1089,0
179,1590,1
12,22,1
150,180,1
378,1054,0
1462,1502,0
1067,1071,1
1059,1066,1
1040,1094,1
1053,1070,1
542,1038,0
563,1487,1
503,1487,1
576,577,1
576,578,1
308,1523,0
483,1093,1
18,1042,1
1056,1063,1
578,1495,0
34,212,1
488,1096,1
567,576,1
41,285,0
179,541,1
1036,1466,0
179,1590,1
16,1038,1
20,22,1
308,1097,0
222,1066,0
20,56,0
1049,1476,0
19,578,0
20,1038,1
40,483,0
511,1097,1
44,1037,0
1056,1075,1
313,505,1
225,1517,1
164,492,0
189,510,0
28,1065,0
315,1089,1
541,1119,1
1483,4675,1
227,679,0
14,32,1
576,1075,0
19,327,1
1049,1066,1
329,1045,0
19,327,1
1519,1526,1
327,1097,0
1054,1065,1
14,1042,1
14,41,0
225,1519,1
196,1065,0
1056,1067,1
230,313,0
1067,1069,1
315,1500,0
1066,1075,1
1517,1518,1
1059,1075,1
196,1477,0
1045,1075,1
3,1481,1
18,554,1
212,561,0
1059,1099,0
287,308,0
534,1037,1
1071,4135,0
1557,1567,0
232,473,0
308,1526,1
1059,1504,0
1038,1042,1
1053,1114,0
180,287,0
