dataset1_id,dataset2_id,matching_topic
23,179,1
3,1481,1
1499,1525,0
1050,1064,1
29,679,0
1049,1063,1
189,1497,1
10,1464,0
151,1487,0
1054,1056,1
1502,1590,0
568,576,1
36,1502,1
196,378,0
197,561,1
150,343,1
1045,1071,1
1499,1503,0
225,1119,0
34,1097,1
1168,1470,0
6,212,0
20,22,1
538,1090,0
567,578,1
1483,1509,1
22,1045,0
225,1526,1
20,1042,1
301,510,0
541,1037,1
196,1056,0
18,1042,1
1066,1069,1
381,382,1
28,327,0
1091,1111,0
538,568,0
1063,1066,1
470,1465,0
577,578,1
1168,1505,1
451,4532,0
301,1511,0
561,4544,0
570,1099,0
563,1487,1
189,1519,1
14,28,1
8,1490,1
10,43,1
301,1487,1
503,1099,0
307,1503,1
211,287,0
382,1567,0
222,382,0
1027,1030,1
1066,1067,1
164,1504,0
1519,1526,1
1067,1070,1
1067,1069,1
1040,1094,1
666,1525,0
327,1516,0
354,1111,0
23,222,0
59,4552,0
23,1461,0
14,16,1
1045,1071,1
10,343,0
20,1042,1
43,171,1
23,179,1
477,1557,0
203,1490,1
216,576,0
55,1523,1
505,510,0
308,1517,1
1056,1065,1
1461,1523,0
300,307,1
300,307,1
183,510,1
354,1567,1
179,1119,1
538,1517,0
1063,1065,1
34,1097,1
313,505,1
172,1066,0
382,489,0
1064,1067,1
1029,1471,0
1054,1472,0
1035,1063,0
577,578,1
537,4549,0
329,1119,1
577,1481,0
32,1030,0
285,1051,0
1093,1464,1
1037,1065,0
40,59,1
208,315,1
203,1066,0
1045,1069,1
381,544,0
1114,1502,0
327,1050,0
570,1090,1
1054,1063,1
36,1464,0
16,1038,1
1478,1509,1
1497,1525,1
1049,1065,1
227,561,1
150,203,0
1045,1050,1
55,488,0
568,578,1
55,510,0
1497,1526,1
8,1490,1
1071,1093,0
1495,1516,0
1065,1067,1
1053,1069,1
538,554,0
164,1477,0
1054,1065,1
25,1525,0
24,150,1
1525,1526,1
18,554,1
227,1071,0
18,1042,1
573,1051,0
375,4563,1
1056,1071,1
55,315,0
470,503,0
1066,1070,1
8,34,1
205,510,1
14,17,0
1042,1044,0
16,28,1
1056,1064,1
1049,1059,1
1503,4563,1
150,1094,1
666,1526,0
315,552,1
1497,1517,1
24,180,1
470,1472,0
10,28,0
570,578,1
18,470,0
473,1525,0
197,1065,0
378,1096,0
451,1096,0
18,55,0
151,1168,1
1516,1526,1
1054,1069,1
8,25,1
477,4552,0
20,40,0
8,541,0
1168,1501,0
308,1525,1
679,1464,1
328,382,0
542,666,1
300,4563,1
538,1490,0
180,473,1
14,20,1
18,1038,1
1027,1511,0
10,1466,0
382,1091,1
16,44,0
25,483,1
187,1066,0
1093,1464,1
561,573,1
1470,1497,0
308,378,0
224,382,0
180,343,1
225,1497,1
1044,1471,1
1049,1056,1
43,1523,1
1045,1050,1
18,1042,1
36,552,0
1504,1597,0
308,1525,1
507,1030,0
563,1099,0
1497,1526,1
1038,1042,1
1053,1069,1
1059,1065,1
568,1065,0
55,1523,1
41,164,0
18,554,1
1503,1511,0
315,1525,0
225,1518,1
10,55,1
25,172,0
554,1042,1
208,224,0
34,1096,0
1059,1063,1
1099,1461,0
151,483,0
538,1056,0
308,1519,1
1464,1471,0
24,1094,1
378,382,1
378,1059,0
34,511,1
222,1466,1
1,570,0
34,1464,1
34,203,1
29,1464,0
480,1490,0
8,34,1
34,1471,0
1049,1504,0
1050,1069,1
23,541,1
537,1050,0
300,375,1
14,16,1
1516,1519,1
28,32,1
1050,1069,1
16,18,1
187,1463,0
315,1097,0
203,1464,1
187,1462,0
16,1463,0
212,1464,1
196,451,0
227,1114,0
1481,1519,0
28,4532,0
59,576,0
185,1557,0
225,4675,0
1517,1525,1
150,180,1
227,561,1
1054,1056,1
542,1059,0
567,568,1
14,554,1
1064,1070,1
14,561,0
577,1091,0
59,1464,0
1045,1065,1
8,511,1
179,483,0
34,1097,1
1064,1067,1
1096,1463,0
1462,1567,0
179,329,1
16,1038,1
230,1517,0
180,473,1
1045,1066,1
230,4532,0
212,679,1
14,1038,1
1038,1477,0
32,1056,0
300,307,1
505,1495,0
1476,1477,1
1065,1069,1
222,4563,0
451,1470,0
1516,1517,1
55,1510,1
227,230,1
300,1114,0
230,561,1
4548,4549,1
541,1590,1
301,1049,0
230,561,1
8,25,1
488,1114,0
22,554,1
1053,1071,1
285,1483,0
1483,1597,0
1049,1091,0
503,1054,0
343,1040,1
41,230,0
573,1067,0
205,576,0
343,1463,0
180,1119,0
14,679,0
224,4552,0
180,1590,0
541,1095,0
6,381,0
1044,1063,0
1044,1471,1
28,554,1
171,1051,0
1063,1065,1
197,1066,0
225,1525,1
1096,4532,0
14,554,1
1044,1471,1
567,1044,0
679,1097,1
25,30,0
23,1119,1
544,4549,0
552,1089,1
224,1499,0
1059,1071,1
1093,1097,1
3,4675,0
1464,4552,0
554,1470,0
1516,1517,1
1049,1064,1
1090,4544,0
1064,1071,1
189,1519,1
18,1067,0
489,1027,0
151,1501,0
308,1525,1
354,561,0
40,1053,0
343,1094,1
473,1094,1
8,212,1
1054,1063,1
6,1042,0
1050,1053,1
183,196,0
1518,1526,1
544,4548,0
208,552,1
18,1042,1
489,1030,0
211,1523,0
55,171,1
216,1502,0
1064,1067,1
570,577,1
56,1487,0
1064,1066,1
329,1516,0
14,1042,1
1119,4563,0
473,1040,1
180,343,1
25,203,1
32,1168,0
183,537,0
563,1487,1
1053,4534,0
1065,1069,1
480,1168,0
150,473,1
20,554,1
189,1516,1
212,679,1
483,1071,0
25,511,1
211,568,0
29,56,0
34,511,1
59,1505,0
1478,1509,1
1476,1477,1
375,1099,0
212,1042,0
375,4563,1
225,1525,1
203,1093,1
32,1501,1
212,483,1
25,679,1
216,1470,0
451,1093,0
1066,1517,0
23,1519,0
382,568,0
203,1029,0
179,1590,1
1516,1517,1
1065,1070,1
287,563,0
14,20,1
212,1597,0
30,185,0
573,1114,0
151,511,0
197,227,1
6,1036,0
381,1501,0
503,1487,1
563,1472,0
1478,4675,1
470,1505,0
189,1497,1
301,503,1
20,216,0
212,511,1
1045,1067,1
203,1464,1
1064,1066,1
55,1040,0
179,1590,1
1497,1518,1
1464,1490,1
183,375,0
34,679,1
183,205,1
25,203,1
16,18,1
1096,1465,0
151,1505,1
10,224,1
1111,1114,1
14,1503,0
1054,1071,1
378,382,1
1168,1505,1
1056,1063,1
666,1490,0
1037,1070,0
28,1066,0
180,1094,1
205,510,1
1045,1066,1
1505,4549,0
211,1478,0
308,1504,0
561,1097,0
43,212,0
1464,1490,1
313,1481,0
567,577,1
1042,4534,0
1053,1059,1
6,24,0
187,378,0
23,1501,0
542,1036,0
179,1037,1
212,1526,0
6,1071,0
20,1038,1
197,230,1
470,1095,0
578,1557,0
1053,1063,1
511,1483,0
538,563,0
1054,1059,1
24,4534,0
25,679,1
36,1502,1
1050,1056,1
1518,1525,1
1045,1065,1
329,1119,1
212,511,1
19,507,0
172,1463,0
1038,1523,0
1523,4548,0
227,1557,0
300,1523,0
473,1036,1
1064,1066,1
307,1503,1
308,1516,1
537,1502,0
1045,1064,1
1497,1516,1
59,1466,0
301,563,1
1050,1511,0
179,1526,0
197,1463,0
1465,4135,0
1070,1466,0
1059,1063,1
563,1114,0
14,18,1
483,1490,1
227,561,1
164,666,0
225,1516,1
23,1119,1
1049,1069,1
313,1114,0
203,1097,1
179,1044,0
151,666,0
541,1526,0
212,1093,1
541,570,0
25,1517,0
16,1499,0
313,505,1
212,1097,1
16,1525,0
3,1094,0
679,1463,0
328,1069,0
18,28,1
3,23,0
20,679,0
1096,1500,0
483,511,1
1064,1065,1
541,1119,1
19,473,0
171,1523,1
55,171,1
1050,1481,0
1036,1567,0
227,1051,0
187,212,0
329,1114,0
28,554,1
8,1097,1
561,1050,0
327,1557,0
222,1466,1
20,22,1
20,1042,1
1497,1517,1
18,1069,0
470,1168,0
185,1518,0
1099,4544,0
6,28,0
40,1030,0
285,470,0
205,1495,0
1049,1064,1
224,375,0
488,1096,1
203,1071,0
511,679,1
300,1503,1
22,1042,1
1519,1526,1
1067,1069,1
18,22,1
552,1490,0
542,666,1
576,1509,0
197,4552,0
1516,1518,1
1069,1071,1
36,1502,1
10,505,0
1466,1504,0
1056,1071,1
1168,1505,1
180,343,1
