dataset1_id,dataset2_id,matching_topic
225,1526,1
570,1463,0
187,1042,0
679,1093,1
570,575,1
1461,1509,0
686,1503,0
22,554,1
22,32,1
554,1059,0
503,1111,0
483,1490,1
40,59,1
1097,1464,1
307,4563,1
1040,1056,0
225,327,0
534,541,1
20,1042,1
30,1093,0
1042,1483,0
19,328,1
230,561,1
552,1478,0
6,1567,0
541,4544,0
212,492,1
1045,1059,1
20,1501,1
1027,1030,1
578,1097,0
189,1518,1
570,578,1
1066,1070,1
576,1064,0
686,1067,0
8,1483,0
12,32,1
1478,1483,1
1027,1035,1
14,32,1
18,32,1
1054,1067,1
1065,1067,1
378,1098,1
493,503,1
679,1567,0
32,1050,0
1517,1519,1
1499,4563,0
1489,1503,1
55,224,1
1027,1030,1
43,1075,0
227,573,1
23,1119,1
307,1511,0
567,575,1
205,232,1
1065,1069,1
1489,1503,1
32,1038,1
20,1495,0
23,541,1
180,473,1
56,301,0
1042,1053,0
208,1111,0
172,230,0
1518,1520,1
12,20,1
492,1597,0
23,1590,1
378,382,1
1038,1066,0
473,1464,0
22,1509,0
541,666,0
151,1168,1
34,1066,0
25,492,1
18,1516,0
40,225,0
1045,1050,1
8,1497,0
25,1099,0
1067,1075,1
510,1557,1
43,1504,0
56,1065,0
568,1499,0
55,1510,1
151,172,0
1065,1490,0
25,212,1
489,1525,0
562,573,1
20,1503,0
1056,1495,0
1053,1059,1
1067,1071,1
1069,1075,1
32,300,0
575,576,1
1520,1525,1
542,568,0
225,1520,1
1066,1069,1
150,180,1
1096,1596,0
44,1037,0
483,1027,0
575,1470,0
1516,1519,1
315,552,1
187,205,0
1059,4532,0
14,488,0
315,1119,0
1049,1059,1
567,1495,0
12,1465,0
1038,1461,0
20,554,1
32,1501,1
203,679,1
22,1038,1
8,212,1
483,1093,1
187,287,1
1075,1503,0
22,29,0
1071,1510,0
1094,1520,0
28,554,1
189,1520,1
1525,1526,1
315,1089,1
1501,4675,0
29,1067,0
1054,1495,0
10,1523,1
679,1038,0
537,1489,0
576,578,1
1,1518,0
679,1464,1
18,164,0
36,43,0
1089,1470,0
534,1065,0
44,1050,0
179,541,1
567,1090,1
34,544,0
25,34,1
1070,1071,1
43,1510,1
1049,1069,1
22,1042,1
1489,1525,0
20,1042,1
568,1478,0
1516,1525,1
1069,1090,0
1523,4549,0
203,1505,0
32,232,0
489,575,0
18,22,1
1516,1520,1
227,1168,0
315,1035,0
179,1030,0
25,34,1
1056,1071,1
538,1516,0
4544,4552,1
679,1097,1
343,575,0
1044,1070,0
14,1038,1
1483,4675,1
576,1470,0
225,1516,1
203,1093,1
212,1463,0
1070,1075,1
232,510,1
554,1066,0
1054,1056,1
1071,1075,1
56,679,0
23,1030,0
1095,1168,0
1096,1497,0
20,230,0
34,164,0
25,4532,0
473,1094,1
1045,1066,1
1065,1069,1
493,563,1
301,503,1
179,1590,1
1049,1059,1
8,212,1
1040,1094,1
32,1477,0
493,563,1
1050,1071,1
561,1114,0
30,1065,0
493,1067,0
30,150,0
14,505,0
567,686,0
488,1096,1
1056,1059,1
1097,1502,0
10,171,1
43,1523,1
562,1111,0
8,492,1
1497,1517,1
