dataset1_id,dataset2_id,matching_topic
1517,1519,1
1489,1503,1
28,1027,0
171,1044,0
55,563,0
25,541,0
1478,4675,1
1027,1465,0
1059,1471,0
1520,1525,1
1463,1502,0
1049,1075,1
576,577,1
492,1093,1
208,552,1
568,577,1
203,308,0
197,1518,0
1093,1461,0
1049,1069,1
568,1030,0
483,1093,1
6,578,0
1056,1472,0
511,1464,1
22,1501,1
552,1035,0
197,562,1
189,1525,1
20,28,1
1483,1509,1
510,1069,0
32,554,1
1049,1070,1
473,1094,1
14,22,1
329,534,1
216,576,0
189,1526,1
185,1090,0
150,1036,1
32,1038,1
18,554,1
34,1097,1
10,30,0
1045,1049,1
17,1477,0
20,686,0
16,20,1
1517,1526,1
32,666,0
492,510,0
19,1049,0
19,537,0
534,1520,0
12,285,0
308,1525,1
1027,1035,1
216,571,1
567,575,1
1027,1030,1
1065,1066,1
561,1502,0
1037,1590,1
1049,1056,1
59,203,0
10,1510,1
23,1509,0
534,1119,1
34,212,1
1056,1064,1
308,1518,1
679,1097,1
567,1075,0
308,1497,1
183,493,0
225,1051,0
354,1093,0
43,55,1
17,328,1
300,544,0
473,1596,1
573,1069,0
679,1093,1
1497,1520,1
1050,1063,1
203,492,1
483,1499,0
1067,1466,0
1035,1053,0
12,28,1
227,1069,0
451,1476,0
1054,1063,1
222,1500,0
1049,1066,1
1461,4563,0
313,505,1
12,1525,0
8,1097,1
183,1524,0
1029,1168,0
1056,1065,1
308,483,0
568,1090,1
1510,1524,1
25,1590,0
25,1465,0
20,32,1
40,1523,0
451,1525,0
183,232,1
1056,1067,1
172,179,0
666,1037,0
1,1557,0
212,1464,1
189,225,1
1049,1050,1
1517,1518,1
575,578,1
313,534,0
3,493,0
1094,1483,0
14,20,1
8,164,0
1056,1070,1
567,576,1
492,1464,1
1059,1070,1
1030,1096,0
1049,1054,1
483,1471,0
1050,1070,1
28,554,1
55,1524,1
25,315,0
1517,1525,1
327,4563,0
1067,1069,1
1067,4548,0
534,1095,0
14,36,0
1045,1070,1
554,1501,1
1519,1590,0
150,1094,1
36,1502,1
225,1520,1
1066,1069,1
1059,1065,1
1044,1471,1
10,43,1
55,4675,0
571,4532,0
185,1045,0
41,1051,0
1466,1557,0
570,578,1
503,563,1
224,1510,1
554,1038,1
1519,1520,1
493,1465,0
285,1470,0
473,505,0
308,1520,1
679,1464,1
1461,1464,0
567,1090,1
492,505,0
222,1466,1
172,1526,0
1064,1472,0
22,1042,1
227,1064,0
1045,1054,1
55,510,0
1067,1526,0
1478,1483,1
568,1119,0
1050,1075,1
230,561,1
510,1557,1
1,1517,0
23,329,1
308,1516,1
315,552,1
212,492,1
511,1097,1
18,4534,0
180,1040,1
227,1478,0
301,563,1
1497,4549,0
16,1038,1
197,573,1
375,1503,1
301,1487,1
25,151,0
18,22,1
505,567,0
300,375,1
216,477,0
20,1038,1
1111,1114,1
575,576,1
477,483,0
1094,1596,1
203,483,1
1035,1465,0
489,544,0
1067,4563,0
28,185,0
507,1511,0
1053,1470,0
34,679,1
1053,1067,1
544,4532,0
1045,1069,1
34,492,1
329,1119,1
14,1059,0
20,22,1
329,1518,0
3,1099,0
1114,1505,0
686,1465,0
1524,4135,0
537,1500,0
1053,1059,1
1036,1094,1
1065,1070,1
222,1518,0
180,666,0
301,679,0
203,1097,1
189,1518,1
1,1510,0
1066,1071,1
308,1517,1
