dataset1_id,dataset2_id,matching_topic
24,473,1
1045,1056,1
224,232,0
211,1596,0
1053,1054,1
1056,1070,1
1036,1089,0
205,1520,0
1056,1067,1
25,34,1
1064,1069,1
14,1511,0
1470,4675,0
224,1524,1
225,4549,0
1519,1526,1
511,1517,0
679,1490,1
183,505,0
32,381,0
1056,1069,1
1053,1070,1
208,232,0
554,1051,0
55,1510,1
203,328,0
28,563,0
313,505,1
511,1490,1
1036,1097,0
24,1036,1
1505,1509,0
1050,1056,1
203,492,1
12,4675,0
1065,1501,0
578,1497,0
1063,1065,1
1030,1035,1
180,1036,1
179,287,0
1050,1054,1
1063,1066,1
32,41,0
568,1466,0
1056,1063,1
3,1481,1
1054,1069,1
473,1094,1
300,1523,0
6,28,0
1093,1490,1
378,1037,0
212,511,1
59,541,0
1053,1067,1
189,1526,1
29,1053,0
10,36,0
16,4544,0
1054,1500,0
1054,1064,1
1516,1518,1
34,1097,1
1045,1053,1
493,1466,0
43,1523,1
14,20,1
225,1520,1
16,212,0
183,1526,0
151,343,0
483,534,0
1069,1070,1
1045,1064,1
211,1037,0
32,1042,1
25,1090,0
505,1038,0
570,578,1
534,1483,0
541,1497,0
1517,1526,1
1053,1059,1
17,328,1
24,25,0
34,1053,0
224,1518,0
307,1098,0
1464,1519,0
1050,1501,0
576,1090,1
180,1053,0
224,570,0
23,4552,0
25,203,1
1064,4534,0
17,1465,0
1063,1071,1
1054,1066,1
180,541,0
16,22,1
25,679,1
1476,1477,1
1045,1075,1
150,561,0
343,1036,1
150,1464,0
43,179,0
1063,1066,1
203,477,0
34,552,0
483,1093,1
1119,1526,0
24,1596,1
20,1490,0
329,473,0
567,575,1
24,1069,0
32,1050,0
1053,1063,1
1066,1070,1
473,568,0
150,307,0
534,541,1
313,1064,0
1053,1596,0
1095,1524,0
179,541,1
300,307,1
22,570,0
224,1038,0
327,1037,0
12,1042,1
28,32,1
203,511,1
40,1071,0
10,224,1
1056,1064,1
43,1523,1
36,1510,0
189,1517,1
22,1069,0
666,1063,0
1483,1524,0
1509,4675,1
230,573,1
483,1097,1
1056,1505,0
1525,1557,0
568,1090,1
578,1090,1
23,329,1
14,1501,1
172,561,0
381,1050,0
1054,1071,1
570,578,1
563,1037,0
20,1042,1
196,1069,0
28,1501,1
483,4563,0
34,1093,1
1064,1075,1
378,542,0
541,1037,1
1525,1526,1
189,1094,0
492,1490,1
196,1053,0
12,1093,0
28,544,0
205,1557,1
1059,1075,1
375,1489,1
25,511,1
32,40,0
1069,1093,0
225,1525,1
164,1071,0
197,679,0
187,1095,1
1059,1067,1
56,477,1
16,1520,0
1051,1517,0
212,679,1
451,554,0
180,473,1
1053,1065,1
32,552,0
483,1069,0
25,1097,1
492,1093,1
25,483,1
1027,1481,0
22,222,0
483,1490,1
25,492,1
473,1094,1
23,329,1
196,1490,0
36,1519,0
23,208,0
23,1119,1
23,179,1
382,1038,0
150,180,1
22,32,1
1497,1516,1
1045,1059,1
150,343,1
1516,1526,1
1063,1526,0
1054,1071,1
1097,1464,1
1045,1067,1
511,1093,1
189,1525,1
16,554,1
1519,4135,0
541,1063,0
19,1063,0
25,568,0
