dataset1_id,dataset2_id,matching_topic
1069,1495,0
10,171,1
1053,1064,1
212,1464,1
575,1597,0
55,561,0
180,1471,0
1066,1069,1
203,492,1
576,1497,0
225,1526,1
541,1511,0
212,1056,0
679,1097,1
554,1597,0
307,1489,1
14,1038,1
150,1094,1
534,541,1
16,1071,0
1519,1520,1
1044,1526,0
563,1523,0
23,1029,0
1040,1596,1
23,554,0
483,1490,1
576,578,1
480,1526,0
36,578,0
34,1094,0
28,183,0
32,686,0
189,1517,1
150,1094,1
225,1519,1
492,1520,0
211,1040,0
567,577,1
542,1064,0
329,534,1
1054,1063,1
14,1462,0
10,55,1
567,1520,0
1035,1075,0
203,483,1
203,1517,0
180,538,0
151,227,0
375,4563,1
197,561,1
171,224,1
1056,1069,1
225,1465,0
1056,1070,1
43,224,1
180,473,1
23,59,0
43,171,1
1119,1590,1
1520,1526,1
34,492,1
151,541,0
1094,1481,0
189,1466,0
354,576,0
1059,1064,1
22,470,0
171,4548,0
492,1517,0
171,1523,1
1040,1497,0
8,483,1
211,1524,0
32,1483,0
14,1036,0
577,1090,1
18,32,1
538,567,0
381,1490,0
1119,1463,0
203,679,1
1071,1509,0
473,1094,1
1059,1071,1
554,4675,0
1525,1557,0
34,483,1
16,28,1
203,1097,1
187,1525,0
1517,1520,1
180,1094,1
381,576,0
1053,1509,0
8,483,1
212,511,1
578,1051,0
1045,1489,0
1526,4532,0
1050,1064,1
1497,1517,1
230,378,0
534,1461,0
16,18,1
1045,1056,1
41,1063,0
1067,1071,1
1093,1111,0
534,578,0
1053,1071,1
12,180,0
1050,4549,0
180,1036,1
225,1500,0
1477,1517,0
189,1516,1
492,1464,1
538,1075,0
12,1501,1
541,1520,0
492,1093,1
1063,1075,1
1505,1520,0
568,577,1
44,1064,0
224,1523,1
36,1524,0
541,4135,0
18,679,0
483,492,1
227,573,1
14,1063,0
230,1070,0
328,1524,0
22,493,0
1517,4532,0
56,179,0
12,1030,0
1477,1516,0
568,575,1
34,1093,1
577,578,1
1520,1525,1
1059,1067,1
22,1525,0
1050,1063,1
41,1523,0
1503,1519,0
1053,1056,1
212,301,0
378,4563,0
483,1051,0
14,232,0
1049,1067,1
285,1071,0
1463,1596,0
23,1497,0
561,1168,0
541,1524,0
28,1098,0
196,577,0
1056,4532,0
10,43,1
544,1097,0
375,1567,0
575,1477,0
55,179,0
1519,1523,0
480,534,0
150,285,0
483,511,1
1054,1069,1
1045,1070,1
18,1090,0
23,1045,0
225,1497,1
8,1596,0
1050,1054,1
14,230,0
16,172,0
568,575,1
308,1497,1
14,1045,0
492,4548,0
225,1070,0
22,554,1
1066,1067,1
1029,1090,0
301,1596,0
534,541,1
12,151,0
573,1461,0
212,1093,1
12,28,1
14,1478,0
171,679,0
563,1590,0
1,568,0
8,203,1
29,1464,0
189,1526,1
34,571,0
212,679,1
22,1495,0
1114,4563,0
1056,1597,0
1483,1525,0
28,554,1
483,1472,0
1064,1070,1
150,473,1
308,1525,1
12,22,1
150,187,0
1463,1503,0
172,1520,0
534,1027,0
285,1054,0
492,1463,0
567,1090,1
28,307,0
1036,1040,1
1501,4548,0
43,1524,1
212,1097,1
22,1050,0
10,4563,0
22,23,0
1038,1168,0
8,511,1
203,1056,0
1093,1464,1
171,343,0
227,561,1
150,327,0
492,511,1
1063,1071,1
216,1070,0
1036,1477,0
503,1490,0
222,1053,0
554,1042,1
189,1070,0
511,1090,0
480,1067,0
578,1509,0
34,287,0
534,1119,1
187,473,0
1114,1490,0
1090,1526,0
19,375,0
1517,1525,1
343,1040,1
34,1097,1
1050,1069,1
55,503,0
1168,4563,0
1059,1069,1
511,679,1
43,216,0
16,18,1
1063,1067,1
23,1490,0
