dataset1_id,dataset2_id,matching_topic
10,4534,0
179,1070,0
567,568,1
16,1038,1
227,230,1
1596,4532,0
534,1119,1
343,1094,1
1059,1099,0
150,1070,0
285,307,0
492,686,0
1490,4552,0
1066,1067,1
55,1037,0
1045,1069,1
224,1478,0
59,1037,0
6,18,0
1049,1065,1
22,150,0
308,328,0
1519,1520,1
1042,1065,0
561,1089,0
18,1042,1
308,1519,1
483,1490,1
1035,1516,0
25,1093,1
212,1097,1
150,1036,1
562,4135,0
1045,1064,1
8,666,0
505,541,0
24,180,1
20,1504,0
329,1119,1
567,570,1
203,563,0
1516,1526,1
171,1075,0
493,567,0
1053,1065,1
1050,1067,1
1067,4532,0
480,1038,0
225,1526,1
224,571,0
492,1093,1
24,343,1
225,1516,1
227,561,1
534,1597,0
679,1063,0
225,1517,1
18,554,1
577,1090,1
1094,4675,0
25,568,0
189,511,0
1045,1049,1
483,1464,1
189,1524,0
225,1497,1
1490,4563,0
16,554,1
1038,1524,0
22,1042,1
14,301,0
20,554,1
1038,1070,0
285,1054,0
1059,1066,1
25,483,1
300,1503,1
44,1501,0
171,1510,1
16,28,1
8,511,1
1519,1526,1
1065,1119,0
1470,1524,0
1054,1067,1
1063,1067,1
23,185,0
1054,1065,1
686,1066,0
1059,1075,1
554,1038,1
1059,1069,1
1093,1097,1
4544,4563,0
1064,1075,1
25,1066,0
477,1049,0
1461,4563,0
451,1059,0
216,224,0
1049,1054,1
1050,1069,1
24,180,1
1059,1064,1
1050,1064,1
287,1090,0
577,1066,0
8,679,1
150,1596,1
59,1053,0
492,1097,1
25,1464,1
59,1501,0
378,1037,0
1037,1596,0
1050,1069,1
23,534,1
227,1497,0
22,554,1
212,1490,1
16,489,0
18,28,1
1045,1050,1
179,203,0
20,492,0
1063,1490,0
24,1094,1
1119,1509,0
1042,1519,0
1067,1070,1
493,1520,0
483,1097,1
1038,1042,1
203,1095,0
307,375,1
25,1472,0
1054,1063,1
171,552,0
189,1525,1
541,1119,1
1063,1065,1
187,308,0
1065,1067,1
16,575,0
30,576,0
8,1490,1
1050,1066,1
189,1519,1
18,164,0
554,4532,0
534,1497,0
567,4548,0
1044,1065,0
10,189,0
679,1567,0
1054,1075,1
225,1520,1
18,1487,0
1094,1596,1
23,4549,0
489,1464,0
8,212,1
1045,1054,1
1056,1070,1
492,1093,1
1042,1501,1
28,470,0
1059,1063,1
285,567,0
232,541,0
577,1510,0
1119,1168,0
561,562,1
679,1503,0
1040,1096,0
20,28,1
1042,1056,0
562,573,1
1066,1067,1
570,1063,0
1502,1510,0
1040,1094,1
568,575,1
1044,1490,0
554,1519,0
151,1063,0
24,1500,0
18,1029,0
14,4548,0
14,203,0
12,14,1
10,171,1
179,329,1
230,562,1
1066,1070,1
1097,1497,0
23,1557,0
151,1520,0
679,1168,0
20,1042,1
55,225,0
8,511,1
224,492,0
327,1042,0
538,570,0
1045,1070,1
1075,1464,0
686,1497,0
492,1495,0
25,1097,1
1119,1510,0
25,208,0
679,1070,0
343,1036,1
23,541,1
203,511,1
561,1098,0
12,28,1
1050,1075,1
25,1093,1
16,1476,0
1063,4534,0
187,1036,0
1097,1464,1
1045,1075,1
179,541,1
14,20,1
1053,1069,1
55,577,0
16,1501,1
470,1069,0
8,1464,1
23,1037,1
224,4548,0
1119,1495,0
1465,1525,0
375,575,0
203,1476,0
1049,1069,1
1064,1066,1
554,4549,0
534,1119,1
212,1093,1
14,1501,1
18,534,0
222,1093,0
22,1519,0
567,1090,1
189,232,0
16,1056,0
329,561,0
679,1097,1
1053,1064,1
511,1490,1
483,552,0
1056,1069,1
511,4135,0
1027,1066,0
25,212,1
171,1503,0
22,185,0
1040,1094,1
6,16,0
150,1036,1
10,510,0
28,1037,0
1054,1063,1
232,511,0
480,483,0
1519,1525,1
10,554,0
55,1500,0
1462,1516,0
307,4563,1
470,1097,0
300,4563,1
1516,1520,1
10,171,1
679,1464,1
164,1501,0
203,1097,1
1464,1490,1
329,568,0
511,1501,0
203,212,1
18,1038,1
1472,1497,0
307,1476,0
308,1517,1
180,230,0
1517,1519,1
573,1499,0
354,1040,0
343,1036,1
1099,1524,0
171,1500,0
300,554,0
308,1526,1
300,1596,0
571,573,0
16,227,0
300,4563,1
