dataset1_id,dataset2_id,matching_topic
24,1040,1
189,308,1
563,1499,0
1064,1069,1
32,554,1
40,1526,0
375,1520,0
489,1053,0
1091,4135,0
1502,1596,0
197,1489,0
568,577,1
329,451,0
562,573,1
10,1510,1
1049,1067,1
225,308,1
1487,1596,0
1056,1063,1
470,1168,0
203,571,0
14,1503,0
12,18,1
537,576,0
544,567,0
203,492,1
230,562,1
224,327,0
287,1095,1
1096,4135,0
32,227,0
189,1497,1
567,568,1
378,578,0
171,1510,1
1040,1471,0
382,1091,1
343,1036,1
493,1487,1
576,1090,1
511,1511,0
1054,1064,1
1070,1075,1
1030,1097,0
329,477,0
451,1464,0
552,1099,0
300,1489,1
171,1526,0
1,567,0
43,1523,1
568,575,1
568,1090,1
382,1030,0
12,14,1
171,1472,0
1064,1075,1
12,542,0
224,1510,1
6,1037,0
150,1036,1
224,1524,1
17,328,1
300,483,0
1497,1517,1
301,1490,0
203,537,0
489,544,0
10,1519,0
55,1524,1
1059,1069,1
171,480,0
1054,1056,1
1037,4548,0
22,576,0
180,1524,0
1065,1066,1
19,216,0
1049,1051,0
542,1517,0
1045,1049,1
14,1517,0
189,1049,0
679,1464,1
151,301,0
8,34,1
183,232,1
179,1119,1
20,1042,1
477,1064,0
378,382,1
36,1502,1
473,1094,1
32,4563,0
8,189,0
573,1490,0
44,285,0
197,1049,0
493,4135,0
227,561,1
451,1510,0
1038,1050,0
1053,1069,1
197,230,1
180,1094,1
1487,4552,0
34,1093,1
208,552,1
196,1168,0
43,55,1
473,4532,0
17,1059,0
354,1567,1
1063,1067,1
25,488,0
1478,4675,1
381,382,1
151,1505,1
12,225,0
1168,4135,0
164,1462,0
179,216,0
14,16,1
1030,1518,0
287,483,0
1502,4675,0
203,1490,1
29,1511,0
1038,1501,1
16,1501,1
1497,1526,1
187,1067,0
307,1489,1
29,1065,0
151,567,0
17,570,0
16,554,1
20,4135,0
208,1089,1
511,1066,0
1465,1478,0
538,686,0
473,1056,0
179,1091,0
493,503,1
8,1490,1
14,554,1
343,552,0
41,4532,0
40,187,0
1091,1098,1
1038,1490,0
203,212,1
1510,1523,1
1056,1067,1
561,1517,0
493,1519,0
19,1042,0
679,1481,0
10,1523,1
22,30,0
511,1463,0
470,1067,0
503,1114,0
151,1168,1
1050,1067,1
686,1049,0
1040,1094,1
34,679,1
1476,1477,1
343,1596,1
212,1490,1
55,224,1
561,562,1
1516,1520,1
1470,4563,0
1049,1064,1
554,1038,1
1050,1064,1
1517,4549,0
1097,1464,1
542,1071,0
568,1504,0
225,1519,1
480,1093,0
534,576,0
150,1483,0
56,477,1
1464,1490,1
378,1472,0
575,577,1
222,1038,0
473,1596,1
1066,1070,1
1096,1476,0
179,534,1
180,343,1
1478,1483,1
30,686,0
301,563,1
1510,1524,1
25,1030,0
230,561,1
187,343,0
1065,1075,1
1036,1525,0
197,1487,0
307,575,0
1466,1471,0
542,1095,0
679,1490,1
1049,1066,1
382,1098,1
1093,1097,1
196,1462,0
24,1097,0
354,544,0
576,1505,0
227,230,1
1064,1065,1
1066,1075,1
171,1523,1
227,562,1
189,208,0
483,1097,1
28,32,1
203,301,0
666,1066,0
1054,1065,1
185,1045,0
25,1490,1
301,1035,0
183,1557,1
43,1524,1
189,1091,0
451,1050,0
16,22,1
570,577,1
329,1119,1
573,1053,0
1029,1030,0
230,568,0
59,1049,0
8,511,1
216,571,1
224,575,0
205,1526,0
25,1093,1
180,1596,1
378,483,0
679,1044,0
1051,1465,0
1053,1056,1
561,573,1
1524,1526,0
1478,1509,1
1049,1059,1
10,43,1
25,1464,1
575,1095,0
554,1035,0
211,1483,0
1064,1070,1
41,211,0
6,492,0
329,343,0
18,1501,1
1035,1094,0
578,1090,1
40,1050,0
510,1596,0
151,179,0
375,1489,1
470,1038,0
1054,1067,1
10,1489,0
232,1557,1
1056,1071,1
183,1497,0
225,300,0
150,1596,1
1516,1519,1
315,1089,1
329,541,1
212,679,1
1050,1066,1
307,4563,1
189,1516,1
1059,1075,1
1517,1526,1
300,307,1
537,1499,0
301,577,0
1056,1066,1
14,1050,0
568,578,1
1037,1059,0
571,1042,0
503,1471,0
510,1524,0
1089,1597,0
492,1075,0
285,1054,0
43,203,0
1067,4548,0
230,573,1
1045,1071,1
1093,1511,0
208,285,0
19,544,0
22,1462,0
183,1038,0
1067,1075,1
554,1524,0
59,1476,0
197,573,1
480,542,0
1045,1056,1
315,552,1
552,1096,0
28,1042,1
1067,1464,0
25,1097,1
568,570,1
327,328,1
378,1091,1
1056,1064,1
1470,1490,0
1096,1526,0
187,287,1
1519,4534,0
24,29,0
382,1054,0
34,1497,0
14,18,1
1487,4549,0
577,1090,1
567,575,1
28,1038,1
32,1501,1
451,1590,0
24,343,1
1516,1526,1
12,22,1
6,1042,0
1111,1114,1
686,1093,0
18,1042,1
227,573,1
19,179,0
20,301,0
164,189,0
1056,1069,1
534,1119,1
1036,1040,1
507,1472,0
492,1490,1
1526,4675,0
19,196,0
216,493,0
313,1471,0
23,541,1
1037,1119,1
537,1501,0
1095,1114,0
225,1526,1
22,1091,0
18,20,1
23,179,1
1050,1071,1
29,1465,0
343,576,0
1093,1490,1
378,381,1
185,573,0
3,1523,0
1044,1471,1
183,1099,0
203,1500,0
567,570,1
354,1478,0
1030,1040,0
307,1503,1
1093,1168,0
8,679,1
34,164,0
1059,1067,1
567,1090,1
172,222,0
343,451,0
187,196,0
343,489,0
473,575,0
577,578,1
1040,1596,1
197,227,1
308,1517,1
197,562,1
225,1497,1
28,1054,0
19,573,0
29,227,0
541,1040,0
1483,1509,1
542,1596,0
576,1511,0
203,511,1
20,22,1
1038,1497,0
18,1050,0
8,470,0
1064,1066,1
14,22,1
1519,1520,1
22,28,1
315,1065,0
1064,1465,0
25,1071,0
6,1111,0
1059,1064,1
510,1054,0
1038,1042,1
20,554,1
24,150,1
577,1099,0
375,1503,1
1045,1069,1
575,1503,0
511,563,0
477,1495,0
189,225,1
537,544,0
563,1069,0
189,1511,0
179,329,1
1497,1519,1
8,25,1
1056,1065,1
1035,1037,0
171,571,0
212,1064,0
1051,1065,0
25,679,1
25,483,1
59,327,0
172,1027,0
1050,1063,1
24,534,0
1500,1511,0
541,1119,1
1520,1525,1
23,493,0
179,225,0
1050,1590,0
205,1168,0
1099,1520,0
227,4563,0
1049,1065,1
25,203,1
1054,1059,1
328,492,0
451,1497,0
6,1483,0
10,1037,0
1045,1059,1
225,4135,0
19,537,0
203,577,0
1036,1111,0
211,1114,0
20,1516,0
197,1505,0
470,1509,0
300,4563,1
171,1465,0
18,1038,1
378,1098,1
381,4534,0
40,567,0
23,1590,1
196,507,0
29,329,0
1050,1053,1
308,1518,1
211,315,0
189,1525,1
224,1495,0
187,576,0
1,1466,0
1054,1071,1
20,32,1
222,1525,0
12,32,1
570,1071,0
480,1472,0
1045,1519,0
40,56,0
18,225,0
1461,1516,0
511,1093,1
8,1464,1
1518,1519,1
489,1090,0
1053,1483,0
24,1596,1
3,232,0
1063,1071,1
1053,1066,1
164,1056,0
1066,1504,0
511,1097,1
20,180,0
329,1590,1
212,1489,0
1472,4548,0
224,1523,1
1054,1070,1
1525,1526,1
1054,1463,0
55,1523,1
1,492,0
34,1099,0
1063,1065,1
212,511,1
343,505,0
1519,1525,1
225,1517,1
313,4548,0
1063,1070,1
375,1037,0
573,4135,0
1053,1064,1
343,1040,1
180,1036,1
30,1093,0
483,679,1
22,1042,1
1050,1070,1
24,180,1
55,573,0
24,473,1
10,55,1
1518,1520,1
1519,1526,1
216,576,0
189,1520,1
568,576,1
378,1525,0
1053,1054,1
488,1096,1
189,1518,1
183,510,1
308,1516,1
16,20,1
489,1075,0
22,285,0
1049,1071,1
1027,1030,1
473,1036,1
14,1501,1
43,1510,1
232,544,0
24,30,0
205,1499,0
197,1524,0
18,32,1
1042,1501,1
378,1520,0
12,20,1
212,1067,0
686,1525,0
28,1510,0
507,578,0
505,578,0
1069,1070,1
17,1487,0
552,1089,1
570,1111,0
1035,1168,0
1053,1093,0
28,1501,1
179,1037,1
301,1487,1
1597,4135,0
1036,1495,0
493,563,1
1093,1472,0
205,1557,1
183,1502,0
1069,1071,1
1049,1063,1
1054,1111,0
187,1095,1
1511,4563,0
211,1524,0
44,172,0
571,1096,0
567,577,1
300,4135,0
534,541,1
554,1501,1
18,554,1
503,1487,1
1071,1526,0
183,1483,0
40,328,0
150,1040,1
12,28,1
1035,1477,0
679,1050,0
8,378,0
492,1097,1
1471,4534,0
16,28,1
554,1042,1
34,511,1
29,1509,0
43,171,1
41,451,0
1093,1518,0
22,375,0
1517,1519,1
55,1476,0
23,571,0
1036,1596,1
36,4675,0
343,354,0
308,1525,1
18,4534,0
18,1067,0
1483,4675,1
25,492,1
56,1045,0
552,578,0
8,483,1
542,666,1
1049,1050,1
203,1093,1
22,1567,0
489,573,0
25,511,1
179,1590,1
10,224,1
1497,1516,1
222,1054,0
1094,1503,0
1029,1470,0
1054,1066,1
1053,1063,1
511,1490,1
180,1040,1
22,1501,1
16,32,1
470,1464,0
8,477,0
56,1483,0
32,44,0
561,686,0
575,578,1
55,541,0
187,1517,0
483,1464,1
1056,1075,1
1045,1053,1
8,212,1
1045,1075,1
492,1464,1
20,28,1
538,1523,0
18,503,0
203,1097,1
503,1056,0
1516,1523,0
212,1097,1
1483,1510,0
1089,1523,0
196,1054,0
8,203,1
511,679,1
1497,1525,1
1045,1067,1
483,1075,0
40,4534,0
23,1037,1
313,505,1
28,473,0
32,313,0
343,1094,1
197,561,1
382,1489,0
378,1030,0
1069,1099,0
1063,1064,1
222,1487,0
12,554,1
225,1525,1
12,1501,1
30,216,0
30,56,0
328,573,0
1059,1071,1
208,1049,0
34,1464,1
4544,4552,1
1050,1069,1
1067,1071,1
171,451,0
576,577,1
300,1495,0
34,313,0
1065,1069,1
150,343,1
43,224,1
22,554,1
492,511,1
308,1495,0
1030,1471,0
32,43,0
32,1038,1
1036,1462,0
183,205,1
171,470,0
225,1516,1
8,1478,0
1071,1075,1
36,4552,0
1049,1054,1
343,473,1
1,1051,0
1487,1557,0
171,488,0
16,1027,0
1045,1497,0
1027,1035,1
8,183,0
179,541,1
300,381,0
575,576,1
34,492,1
1049,1075,1
534,1470,0
483,492,1
1038,1567,0
1030,1075,0
492,679,1
1464,1505,0
541,4563,0
22,56,0
554,1520,0
541,1093,0
208,315,1
1097,1503,0
6,8,0
43,1056,0
488,1596,0
301,503,1
14,1053,0
225,1520,1
381,1098,1
473,1040,1
30,1044,0
477,489,0
537,1462,0
216,567,0
16,1523,0
43,488,0
19,375,0
578,4534,0
1472,1495,0
577,1523,0
327,381,0
22,1503,0
1497,1518,1
354,554,0
23,567,0
1065,1071,1
1049,1069,1
205,571,0
1050,1059,1
227,679,0
477,1461,0
1053,1067,1
1505,4549,0
686,1517,0
16,1597,0
1030,1091,0
1119,1590,1
19,20,0
32,1042,1
1096,1114,0
212,483,1
554,1099,0
1067,1070,1
686,1111,0
534,1037,1
1518,1525,1
571,1090,0
541,1037,1
570,576,1
55,477,0
1094,1596,1
1053,1075,1
55,507,0
224,4548,0
1053,1065,1
24,1094,1
6,14,0
22,1038,1
150,1487,0
1054,1069,1
1,1504,1
1461,1505,0
180,492,0
562,1035,0
34,1487,0
17,1030,0
511,1464,1
189,327,0
12,1042,1
1516,1518,1
1461,1597,0
8,354,0
22,32,1
1036,1094,1
211,1487,0
230,4534,0
542,1059,0
1520,1526,1
25,34,1
483,1093,1
8,1168,0
544,1029,0
577,1065,0
1045,1064,1
1497,1520,1
567,578,1
575,1090,1
554,4563,0
562,1590,0
1509,4675,1
300,1509,0
307,578,0
1036,1093,0
23,55,0
307,1487,0
544,1476,0
1037,1590,1
1056,1059,1
19,473,0
1065,1067,1
1502,1520,0
43,1470,0
1053,1071,1
12,16,1
189,1517,1
197,542,0
1067,1069,1
483,1490,1
14,32,1
16,18,1
164,329,0
1053,1119,0
1063,1069,1
40,59,1
451,538,1
483,1524,0
382,1526,0
307,375,1
3,44,0
1489,1503,1
1066,1071,1
23,1119,1
561,1099,0
308,1497,1
19,327,1
1050,1065,1
30,541,0
1056,1070,1
1065,1091,0
285,1045,0
212,1093,1
1111,1524,0
34,1567,0
216,4532,0
212,480,0
24,1036,1
1030,1035,1
150,180,1
55,1510,1
1049,1053,1
203,1090,0
3,1481,1
483,511,1
1045,1063,1
164,1096,0
1503,4563,1
34,203,1
561,1114,0
212,1464,1
308,1519,1
1053,1059,1
473,1067,0
570,578,1
171,224,1
308,1526,1
40,552,0
300,1463,0
1516,1525,1
554,1461,0
212,382,0
567,576,1
1049,1070,1
224,1038,0
55,1075,0
19,328,1
343,1597,0
511,1500,0
34,1490,1
1059,1070,1
1,1098,0
567,1470,0
24,230,0
150,473,1
10,1524,1
20,1501,1
1050,1056,1
14,1042,1
189,1519,1
8,1097,1
1523,1524,1
1,1465,0
20,1038,1
150,1094,1
25,4563,0
8,492,1
541,1466,0
576,578,1
1097,1490,1
212,492,1
375,1500,0
16,1038,1
534,1071,0
203,1464,1
43,1070,0
329,534,1
23,329,1
1045,1050,1
1050,1075,1
224,1472,0
44,375,0
180,473,1
14,1523,0
203,483,1
679,1097,1
1063,1066,1
20,172,0
17,327,1
14,28,1
28,1490,0
164,1030,0
1059,1063,1
1054,1075,1
300,375,1
1050,1054,1
1063,1075,1
541,1590,1
203,679,1
1045,1066,1
10,1067,0
1064,1067,1
1059,1066,1
1064,1071,1
301,493,1
1517,1518,1
34,1097,1
222,315,0
375,1463,0
1066,1067,1
