dataset1_id,dataset2_id,matching_topic
1516,1520,1
30,313,0
25,1051,0
224,1524,1
1059,1075,1
538,1069,0
329,1526,0
578,1497,0
1050,1056,1
20,1053,0
300,1053,0
552,1069,0
34,679,1
1090,1477,0
1067,1071,1
1071,4544,0
230,1463,0
55,1523,1
1050,1065,1
20,1070,0
1051,1495,0
473,1050,0
1495,1502,0
14,1038,1
1483,1509,1
1518,1519,1
301,563,1
216,571,1
189,1516,1
25,1097,1
1053,1067,1
1516,1518,1
36,1502,1
378,382,1
4548,4549,1
470,1036,0
55,1524,1
16,32,1
1050,1075,1
16,554,1
577,578,1
1476,1477,1
301,1059,0
473,1065,0
1490,1516,0
1098,1501,0
8,492,1
1050,1059,1
568,1090,1
29,1505,0
505,1500,0
1470,4534,0
381,1098,1
1050,1063,1
552,554,0
17,327,1
34,1094,0
451,470,0
1461,1490,0
171,1524,1
59,1168,0
1096,1505,0
20,1038,1
171,1510,1
230,573,1
1059,1070,1
480,1054,0
1,14,0
1517,1519,1
577,1094,0
567,575,1
17,328,1
567,568,1
1093,1464,1
225,538,0
1,1477,0
189,225,1
8,492,1
378,1098,1
1523,4544,0
1071,1495,0
483,1093,1
1054,1065,1
203,568,0
1111,1114,1
1509,4675,1
24,172,0
203,1490,1
537,568,0
552,4544,0
1059,1063,1
1054,4552,0
19,24,0
505,1035,0
1,1504,1
1035,1095,0
1097,1464,1
23,1037,1
1590,1597,0
180,1036,1
6,1065,0
575,1111,0
567,568,1
205,381,0
171,224,1
1059,1075,1
1517,1526,1
225,1499,0
285,477,0
189,1516,1
480,552,0
1040,1481,0
313,375,0
1054,1059,1
1027,1030,1
208,1476,0
1054,1067,1
150,1094,1
40,544,0
666,4548,0
23,1067,0
12,562,0
24,343,1
1517,1525,1
16,554,1
1071,1489,0
180,1094,1
329,1094,0
534,1590,1
227,573,1
300,375,1
205,510,1
480,570,0
1517,1567,0
25,492,1
14,315,0
287,1481,0
1066,1075,1
19,328,1
1168,1505,1
542,666,1
1044,1096,0
3,225,0
1071,1097,0
203,679,1
18,28,1
571,1487,0
505,1511,0
315,1040,0
23,666,0
212,1093,1
29,1464,0
230,489,0
578,1509,0
542,1497,0
3,1478,0
216,354,0
1510,1524,1
666,1168,0
1497,1520,1
30,1098,0
1119,1483,0
567,1524,0
381,1495,0
1059,1063,1
8,1093,1
1090,1465,0
510,542,0
1497,1518,1
14,1526,0
1519,1525,1
203,212,1
544,1490,0
6,1461,0
1466,4548,0
1114,1510,0
315,4135,0
1089,1476,0
300,1098,0
1054,1071,1
1483,1509,1
6,55,0
19,1030,0
552,1089,1
488,1096,1
59,1470,0
8,679,1
16,22,1
12,4532,0
230,1518,0
224,1590,0
562,573,1
300,1489,1
12,16,1
1049,1066,1
1069,1071,1
507,1523,0
1114,1501,0
44,544,0
212,679,1
151,1501,0
12,222,0
1036,1094,1
492,1093,1
212,1481,0
20,24,0
1502,1526,0
510,4534,0
1050,1069,1
205,1525,0
212,1097,1
575,1090,1
150,1036,1
12,28,1
1027,1035,1
19,1029,0
544,554,0
534,570,0
307,1489,1
300,4563,1
29,470,0
477,1501,0
1524,4544,0
55,224,1
375,1069,0
1036,1040,1
1050,1056,1
1053,1063,1
187,1095,1
151,1065,0
203,492,1
1064,1478,0
451,1489,0
23,1463,0
354,1470,0
567,1090,1
1063,1064,1
20,1495,0
1049,1071,1
34,562,0
8,1464,1
171,285,0
18,32,1
554,1038,1
537,1064,0
232,1064,0
483,573,0
343,473,1
285,575,0
315,1089,1
1516,1517,1
44,1044,0
1502,1518,0
1056,1065,1
208,354,0
1049,1059,1
1036,1111,0
151,1168,1
544,4552,0
6,19,0
1040,1051,0
25,34,1
328,1090,0
1056,1067,1
493,1487,1
222,1466,1
14,16,1
30,1462,0
554,1590,0
55,1510,1
1059,1064,1
488,505,0
1063,1064,1
567,679,0
563,1487,1
1090,1557,0
18,554,1
568,1487,0
1520,4532,0
329,1590,1
1054,1066,1
10,375,0
41,1054,0
151,4552,0
151,1036,0
1070,1075,1
16,1481,0
1465,1597,0
1093,1464,1
1049,1063,1
14,1038,1
1063,1071,1
28,1038,1
1093,1490,1
329,534,1
22,32,1
6,1500,0
1065,1075,1
12,16,1
24,150,1
17,562,0
554,1067,0
44,172,0
212,1490,1
25,212,1
1066,1071,1
222,1518,0
1510,1523,1
538,1525,0
382,1470,0
1049,1050,1
227,230,1
232,307,0
55,1557,0
1518,1525,1
30,1064,0
25,203,1
230,562,1
327,328,1
203,1463,0
285,1511,0
171,1464,0
329,1497,0
22,59,0
59,577,0
1036,1094,1
329,541,1
4532,4675,0
1049,1056,1
1044,1471,1
381,4534,0
1518,1519,1
1044,4549,0
541,1119,1
563,1490,0
25,1044,0
1036,1053,0
225,1037,0
230,561,1
375,1489,1
205,510,1
1489,4563,1
171,542,0
1037,1111,0
150,1040,1
1064,1067,1
1054,1063,1
1477,1567,0
29,343,0
578,1066,0
24,1094,1
1064,1065,1
578,1114,0
477,1465,0
25,1090,0
205,232,1
232,1495,0
230,1075,0
222,1071,0
16,32,1
8,25,1
216,224,0
1067,1070,1
1049,1050,1
20,32,1
315,1053,0
185,4544,0
151,488,0
16,1069,0
488,489,0
225,1519,1
150,1097,0
489,1510,0
544,1070,0
483,492,1
300,542,0
164,1461,0
24,1050,0
1,4552,0
1051,1099,0
1029,1510,0
567,577,1
14,20,1
343,1036,1
301,1065,0
568,575,1
16,571,0
578,1462,0
477,1029,0
1517,1520,1
1499,1525,0
59,1590,0
577,1090,1
534,541,1
18,22,1
189,1517,1
8,34,1
1075,1511,0
541,679,0
208,552,1
16,20,1
19,1519,0
14,1504,0
1111,1483,0
561,562,1
568,1090,1
1053,1059,1
25,492,1
477,538,0
32,571,0
12,18,1
307,480,0
1040,1597,0
1054,1075,1
1056,1071,1
172,1590,0
55,171,1
1050,1065,1
32,1038,1
151,211,0
19,1119,0
1499,4675,0
1465,1502,0
16,22,1
1067,1069,1
343,1040,1
1517,1520,1
300,562,0
328,1490,0
483,1093,1
212,1093,1
1049,1064,1
1065,1071,1
203,212,1
1049,1070,1
1059,1065,1
