dataset1_id,dataset2_id,matching_topic
16,666,0
59,328,0
1094,1095,0
197,1504,0
171,1523,1
59,578,0
150,1462,0
25,492,1
225,1525,1
1066,1099,0
24,172,0
1056,1071,1
14,32,1
12,1042,1
56,666,0
492,511,1
511,1097,1
315,1097,0
1049,1070,1
225,308,1
1063,1066,1
203,1490,1
212,1490,1
225,1067,0
375,1091,0
23,1089,0
12,1044,0
1056,1478,0
1526,1597,0
32,1042,1
22,1524,0
538,1044,0
567,578,1
492,1119,0
189,225,1
510,1557,1
1483,1509,1
1517,1525,1
488,679,0
1476,1519,0
1063,1067,1
43,1524,1
1516,1525,1
343,1035,0
541,1517,0
308,1045,0
1518,1520,1
43,55,1
493,1487,1
24,1094,1
327,1476,0
44,480,0
473,1466,0
510,1464,0
301,1503,0
483,4544,0
1036,1096,0
1042,1501,1
25,1464,1
329,1049,0
189,666,0
1053,1557,0
1519,4675,0
534,1590,1
1066,1075,1
1069,1075,1
570,576,1
43,224,1
1091,1099,0
171,1500,0
1168,1495,0
43,1524,1
230,570,0
1056,1066,1
483,1097,1
24,1096,0
212,573,0
187,381,0
301,503,1
1053,1059,1
22,567,0
19,196,0
28,554,1
1516,1519,1
1049,1064,1
1067,1075,1
1478,4675,1
179,1590,1
197,573,1
575,4675,0
205,232,1
151,1168,1
381,1481,0
34,1490,1
1091,1098,1
19,328,1
1029,1524,0
14,1501,1
189,1029,0
216,4544,0
1099,4549,0
40,285,0
679,1464,1
1093,1464,1
1094,1505,0
1069,1075,1
1045,1059,1
1063,1069,1
32,554,1
189,1519,1
1038,1066,0
300,4563,1
19,1502,0
541,1119,1
1464,1490,1
1050,1053,1
164,679,0
25,679,1
189,222,0
493,1119,0
1045,1067,1
197,492,0
12,1511,0
1069,1470,0
488,1096,1
329,4675,0
224,1525,0
232,510,1
1056,1067,1
1054,1059,1
230,562,1
666,1516,0
23,534,1
301,1526,0
329,1516,0
1053,1067,1
230,4548,0
196,1464,0
1053,1063,1
1050,1075,1
578,1090,1
1516,1520,1
203,4552,0
575,578,1
470,544,0
1089,1495,0
308,1099,0
577,1090,1
1518,1519,1
686,1119,0
14,18,1
216,1518,0
1093,1526,0
224,510,0
172,1067,0
1567,4532,0
1064,1071,1
18,287,0
56,477,1
216,1471,0
14,1042,1
575,1070,0
12,32,1
1049,1066,1
473,1093,0
185,4135,0
1050,1066,1
12,1495,0
36,1502,1
1053,1069,1
1476,1477,1
1,1045,0
203,492,1
28,554,1
1064,1066,1
1059,1071,1
203,1097,1
16,300,0
1053,1070,1
34,492,1
24,1119,0
18,22,1
34,1464,1
301,493,1
56,1095,0
287,1519,0
1059,1063,1
212,511,1
4548,4549,1
10,1477,0
189,308,1
300,375,1
25,1045,0
1063,1070,1
171,224,1
1050,1071,1
1064,1071,1
541,1119,1
1045,1049,1
562,1526,0
23,1590,1
1489,1503,1
19,1111,0
211,1516,0
571,1094,0
212,483,1
537,1523,0
22,32,1
29,1070,0
34,483,1
1069,1071,1
1119,1596,0
1054,1059,1
1519,1520,1
189,1517,1
1067,1071,1
300,1503,1
1,164,0
185,1477,0
189,1067,0
1035,1526,0
18,554,1
1111,4549,0
205,510,1
552,1089,1
23,541,1
1066,1067,1
150,1036,1
151,1038,0
329,1119,1
23,1590,1
575,577,1
1027,1030,1
22,28,1
1097,1596,0
16,1042,1
34,1466,0
211,1520,0
489,562,0
19,212,0
3,185,0
14,554,1
679,1093,1
1044,1466,0
179,541,1
1067,1070,1
577,1097,0
1070,1071,1
1095,1481,0
203,1461,0
18,1038,1
208,1089,1
329,1590,1
212,1490,1
308,1518,1
59,171,0
480,1069,0
1462,1511,0
1056,1066,1
505,4549,0
483,1464,1
151,1505,1
1027,1035,1
483,1097,1
18,1501,1
19,1516,0
679,1464,1
1050,1071,1
28,1501,1
1495,1525,0
1059,1070,1
493,1487,1
16,567,0
567,576,1
511,577,0
151,4548,0
212,1093,1
1050,1070,1
150,1053,0
575,1490,0
172,1502,0
14,554,1
473,1091,0
492,679,1
1525,1526,1
150,1596,1
1050,1054,1
483,534,0
1036,1064,0
224,300,0
18,172,0
343,4549,0
503,1520,0
18,679,0
1503,4548,0
287,1567,0
203,1038,0
1089,1501,0
1069,1590,0
562,573,1
185,203,0
14,16,1
185,329,0
23,1487,0
24,473,1
216,507,0
1050,4544,0
308,1517,1
59,567,0
34,212,1
225,1526,1
1518,4552,0
483,492,1
3,1466,0
14,16,1
1119,1481,0
225,1526,1
224,1471,0
1097,1490,1
381,382,1
1483,4548,0
1066,1070,1
1168,1505,1
510,1520,0
22,1501,1
1045,1050,1
180,354,0
666,4675,0
34,1027,0
150,343,1
1093,1463,0
507,1042,0
561,4534,0
25,492,1
375,1503,1
1518,1525,1
1045,1050,1
542,1091,0
1097,1464,1
1064,1066,1
40,328,0
567,575,1
197,308,0
1053,1067,1
538,1091,0
315,1089,1
1478,1483,1
22,1038,1
1489,4563,1
477,686,0
225,232,0
1519,1525,1
1045,1054,1
554,1038,1
1517,1526,1
189,1516,1
1483,1509,1
16,1501,1
483,511,1
10,4549,0
17,328,1
575,1053,0
225,1517,1
578,1481,0
308,1519,1
1465,1495,0
34,1093,1
32,1096,0
343,473,1
17,211,0
1049,1054,1
1478,1483,1
308,1464,0
12,14,1
480,1114,0
25,483,1
301,1487,1
1490,4544,0
1054,1056,1
180,1038,0
12,28,1
1045,1069,1
1499,1500,0
1054,1064,1
567,577,1
473,1094,1
30,34,0
492,1502,0
43,1523,1
150,489,0
489,1596,0
203,511,1
488,511,0
222,4532,0
222,1063,0
10,1523,1
576,1064,0
1067,1069,1
12,343,0
44,382,0
666,1095,0
59,187,0
216,537,0
1064,1067,1
287,1462,0
211,534,0
1064,1091,0
197,1520,0
1466,1509,0
4532,4534,0
554,1042,1
225,308,1
329,1495,0
1070,1075,1
32,1038,1
224,511,0
329,541,1
507,570,0
1054,1523,0
1063,1064,1
1056,1075,1
1050,1075,1
1093,1490,1
1,4534,0
1050,1059,1
381,1091,1
300,1075,0
1066,1500,0
10,171,1
301,510,0
16,32,1
1067,1071,1
1597,4563,0
1035,1518,0
150,1502,0
493,544,0
222,1490,0
34,679,1
381,1091,1
230,537,0
212,1097,1
222,1093,0
208,1029,0
510,1557,1
43,55,1
24,180,1
189,1525,1
577,1069,0
14,22,1
36,1464,0
224,1501,0
329,534,1
567,1597,0
12,16,1
300,1097,0
287,1053,0
28,32,1
211,570,0
1487,1519,0
203,1059,0
230,561,1
1477,1523,0
1059,1070,1
567,1056,0
382,1098,1
554,1038,1
10,55,1
14,22,1
1049,1054,1
1517,1519,1
18,22,1
19,24,0
1,1476,0
552,573,0
329,1590,1
1168,1517,0
1066,1075,1
511,679,1
16,18,1
224,4532,0
16,505,0
300,4563,1
6,1098,0
489,1490,0
3,354,0
16,1038,1
212,492,1
23,4552,0
232,1098,0
