dataset1_id,dataset2_id,matching_topic
1059,1071,1
1050,1065,1
679,1464,1
171,1056,0
313,1049,0
307,1462,0
23,1119,1
1065,1075,1
16,1038,1
1069,1119,0
307,507,0
10,1510,1
473,489,0
212,483,1
19,25,0
483,1499,0
1066,1070,1
203,473,0
381,576,0
212,1093,1
179,1590,1
203,4135,0
172,561,0
22,1476,0
1067,1075,1
18,1042,1
1056,1065,1
212,1093,1
8,483,1
480,1069,0
12,1478,0
1049,1071,1
1064,1066,1
43,171,1
212,492,1
1471,1590,0
573,1597,0
1029,1596,0
197,205,0
18,1097,0
534,1590,1
3,577,0
10,1523,1
577,578,1
8,1042,0
511,1464,1
343,473,1
1049,4135,0
1,1069,0
23,329,1
1464,1490,1
16,22,1
308,1519,1
1036,1094,1
568,578,1
576,577,1
24,1070,0
301,308,0
22,28,1
473,1094,1
1064,1065,1
55,1523,1
225,1497,1
14,1042,1
203,679,1
577,1036,0
573,1038,0
203,1597,0
1059,1070,1
1464,1510,0
203,1464,1
189,225,1
505,570,0
150,1495,0
567,1470,0
315,1053,0
1053,1520,0
1066,1069,1
483,1114,0
1523,1567,0
22,4563,0
329,1168,0
225,1519,1
32,554,1
1045,1050,1
483,1490,1
55,473,0
375,1489,1
150,1503,0
567,577,1
30,1119,0
1036,1597,0
17,307,0
55,1489,0
28,1038,1
180,343,1
561,4544,0
567,568,1
179,329,1
14,16,1
227,561,1
1518,1525,1
541,1042,0
1067,1481,0
171,679,0
22,1042,1
1119,1590,1
1045,1054,1
1504,1516,0
1049,1054,1
1497,1557,0
12,14,1
212,1038,0
1,230,0
43,1464,0
179,473,0
285,1094,0
30,573,0
203,1097,1
32,203,0
18,1051,0
1045,1075,1
1510,4552,0
197,4534,0
492,1466,0
1059,1089,0
679,1097,1
561,1500,0
164,1518,0
686,1489,0
575,1511,0
25,1490,1
329,1027,0
16,28,1
315,1596,0
1064,1097,0
343,1036,1
164,1036,0
1054,1064,1
25,301,0
179,329,1
36,567,0
308,1520,1
32,1503,0
327,483,0
212,492,1
14,554,1
1093,1464,1
570,577,1
18,1070,0
1119,1523,0
171,541,0
1089,1093,0
12,14,1
18,554,1
22,1501,1
571,1053,0
1049,1056,1
12,1038,1
55,1510,1
22,1042,1
1520,1525,1
179,1119,1
1053,1075,1
212,1064,0
179,185,0
14,510,0
1470,4563,0
197,1050,0
477,541,0
44,1038,0
1490,1501,0
561,577,0
6,189,0
1045,1049,1
227,1042,0
511,1093,1
542,1119,0
1049,1067,1
382,1053,0
6,171,0
212,511,1
1516,1525,1
679,1490,1
451,1119,0
1070,1075,1
1067,1465,0
541,1590,1
24,55,0
197,573,1
