dataset1_id,dataset2_id,matching_topic
205,511,0
575,1064,0
23,561,0
183,232,1
505,1465,0
232,577,0
14,16,1
327,666,0
1053,1056,1
40,470,0
1054,1056,1
172,222,0
1065,4532,0
492,511,1
1036,1596,1
25,164,0
1059,1066,1
1523,1524,1
150,1036,1
483,511,1
1050,1070,1
1038,1042,1
315,563,0
172,578,0
225,1517,1
34,1497,0
1478,4675,1
313,451,0
301,493,1
179,1470,0
14,1501,1
151,1504,0
1059,1069,1
1517,1520,1
354,4544,0
30,164,0
1483,1497,0
1053,1168,0
451,538,1
1517,1520,1
328,493,0
16,354,0
492,511,1
41,1030,0
1037,1524,0
6,1035,0
12,554,1
1094,1596,1
151,573,0
1045,1518,0
541,1037,1
36,1465,0
208,315,1
493,563,1
8,578,0
211,1066,0
203,1097,1
575,1090,1
300,307,1
1067,1069,1
1029,4563,0
179,541,1
32,1520,0
19,1059,0
1478,1483,1
493,1590,0
10,1510,1
1067,1483,0
150,343,1
1518,1526,1
187,1095,1
1049,1070,1
1045,1054,1
17,4675,0
150,343,1
375,541,0
570,578,1
1049,1063,1
3,505,0
18,1038,1
1567,1590,0
171,1111,0
570,577,1
1049,1065,1
1065,1066,1
43,55,1
1054,1069,1
1111,1114,1
24,1524,0
8,212,1
25,34,1
1489,4563,1
1070,1567,0
1,1504,1
3,1481,1
1065,1067,1
10,1029,0
151,1505,1
1499,4563,0
28,1042,1
570,575,1
10,1049,0
507,1526,0
329,1590,1
477,1091,0
1059,1524,0
287,544,0
300,1075,0
1,343,0
1035,1093,0
1063,1070,1
570,1590,0
300,1049,0
36,541,0
8,25,1
575,576,1
1053,1056,1
301,1487,1
12,1042,1
1517,1525,1
1066,1067,1
55,354,0
511,679,1
1038,1042,1
570,1463,0
1489,4563,1
183,4549,0
29,1487,0
179,541,1
150,1119,0
343,1095,0
300,4563,1
23,1481,0
25,212,1
1050,1069,1
24,1523,0
1063,4135,0
203,230,0
492,1093,1
22,32,1
23,1518,0
1094,1596,1
225,1517,1
1049,1525,0
34,492,1
1050,1462,0
1089,1093,0
43,327,0
43,185,0
570,1042,0
354,570,0
480,1519,0
189,1525,1
300,1489,1
196,1049,0
1063,1069,1
541,1481,0
563,1487,1
16,1042,1
24,1114,0
25,1040,0
511,1464,1
28,1042,1
28,1497,0
541,1037,1
488,1054,0
538,1035,0
43,55,1
1059,1063,1
30,1067,0
216,473,0
1050,1065,1
542,666,1
22,43,0
216,571,1
44,1064,0
308,1596,0
212,679,1
381,1029,0
1050,1590,0
1523,1524,1
327,328,1
12,22,1
230,1091,0
1119,4544,0
1045,1064,1
22,554,1
1037,1119,1
679,1097,1
203,483,1
563,4532,0
1064,1065,1
189,203,0
19,327,1
1045,1063,1
1471,1500,0
25,1464,1
1050,1075,1
230,315,0
1064,1069,1
8,1517,0
1075,4534,0
505,1096,0
197,573,1
12,554,1
18,32,1
1056,1478,0
1050,1066,1
34,212,1
1053,1067,1
354,489,0
227,561,1
