dataset1_id,dataset2_id,matching_topic
230,562,1
1481,1520,0
329,1064,0
183,473,0
343,1596,1
568,576,1
1523,1524,1
308,1517,1
1093,1168,0
180,225,0
189,1567,0
1064,1483,0
32,1501,1
189,1119,0
55,4675,0
571,1070,0
8,212,1
8,1497,0
1510,1524,1
1111,1114,1
18,483,0
8,570,0
375,4563,1
554,1461,0
1050,1053,1
534,1119,1
1030,1501,0
1497,1520,1
171,1523,1
16,1042,1
187,1095,1
32,1501,1
180,1501,0
483,679,1
480,1037,0
329,541,1
203,1040,0
1519,1525,1
150,1040,1
561,1027,0
212,1036,0
503,1477,0
25,203,1
503,563,1
180,570,0
1045,1071,1
225,308,1
34,375,0
12,1038,1
343,1036,1
1050,1489,0
36,1502,1
1064,1071,1
1075,1503,0
315,1089,1
16,679,0
1030,1489,0
12,1596,0
1499,1590,0
34,1597,0
34,492,1
203,1524,0
1054,1069,1
20,1038,1
216,571,1
1517,1525,1
552,576,0
483,1465,0
12,16,1
8,511,1
470,1505,0
1518,1526,1
567,570,1
1478,1510,0
552,1471,0
1064,1096,0
12,18,1
232,1091,0
151,1040,0
12,22,1
511,1490,1
225,1099,0
1596,4552,0
34,552,0
172,1096,0
20,22,1
329,477,0
1038,1501,1
179,1119,1
36,1097,0
180,315,0
6,1519,0
150,216,0
211,1035,0
1478,1509,1
203,511,1
1053,1056,1
55,1523,1
183,232,1
1067,1075,1
1518,1519,1
1093,1490,1
20,32,1
16,20,1
12,483,0
30,1038,0
22,554,1
1038,1095,0
212,573,0
1045,1065,1
1044,1471,1
25,1097,1
570,577,1
285,562,0
679,1097,1
510,1510,0
1049,1497,0
492,511,1
22,171,0
224,577,0
179,1590,1
216,1119,0
1050,1065,1
225,577,0
1050,1053,1
1497,1526,1
679,1093,1
22,488,0
18,1042,1
1050,1466,0
8,679,1
1053,1065,1
1520,1526,1
32,1090,0
25,4563,0
8,34,1
34,666,0
1477,1501,0
567,576,1
1053,1067,1
1050,1064,1
25,679,1
20,4549,0
473,1119,0
1054,1064,1
1097,1490,1
