dataset1_id,dataset2_id,matching_topic
1030,1035,1
1470,1557,0
541,1119,1
3,1481,1
40,1518,0
343,505,0
222,493,0
1050,1063,1
1497,4135,0
8,25,1
55,171,1
1035,1505,0
28,313,0
16,28,1
473,1596,1
1168,4544,0
1510,1523,1
287,1051,0
187,1096,0
328,1051,0
1036,1049,0
189,1520,1
8,212,1
1470,1511,0
24,1502,0
28,1053,0
1040,1509,0
1065,1463,0
329,1119,1
301,1098,0
12,1038,1
14,4544,0
1036,1063,0
32,1501,1
1035,1053,0
343,1036,1
14,1042,1
180,343,1
189,1519,1
1119,1590,1
14,1038,1
1049,1071,1
1096,1470,0
382,1091,1
1099,1470,0
308,1520,1
1053,1069,1
24,1094,1
1,44,0
329,1119,1
23,578,0
686,1470,0
686,1030,0
1478,1483,1
313,505,1
578,1464,0
308,1526,1
1049,1063,1
180,1500,0
1054,1065,1
354,1054,0
1119,1590,1
1042,1501,1
1168,1471,0
1,1504,1
3,230,0
59,1567,0
205,567,0
8,1093,1
151,1505,1
1044,1471,1
1119,4549,0
41,285,0
212,473,0
18,32,1
225,1520,1
1059,1069,1
56,1053,0
1054,1064,1
1069,1071,1
1040,1596,1
1509,4675,1
1497,1520,1
1035,1499,0
25,570,0
315,1089,1
1483,4675,1
8,537,0
216,571,1
189,1518,1
1516,1518,1
483,1490,1
1045,1054,1
1517,1520,1
1501,1509,0
227,573,1
378,1098,1
1050,1053,1
573,1051,0
511,1045,0
1049,1075,1
1045,1069,1
1476,1477,1
203,1464,1
16,562,0
6,211,0
1065,1071,1
24,180,1
534,1590,1
534,1478,0
183,230,0
287,1095,1
1054,1114,0
1557,4544,0
203,1596,0
1065,1071,1
1049,1053,1
24,1036,1
17,1590,0
1056,1059,1
378,382,1
375,4563,1
1045,1071,1
189,1526,1
300,1045,0
212,488,0
189,1483,0
12,554,1
43,171,1
1050,1056,1
34,212,1
577,1050,0
375,488,0
151,473,0
225,1526,1
1050,1067,1
22,1501,1
679,1093,1
187,1477,0
16,1487,0
1036,1596,1
22,1030,0
1049,1050,1
1466,1477,0
542,1071,0
1049,1071,1
493,1461,0
301,493,1
1476,1477,1
1516,1519,1
23,573,0
1489,4675,0
1053,1054,1
23,541,1
511,1489,0
1038,1497,0
507,1038,0
197,205,0
1070,1516,0
29,541,0
541,577,0
232,1557,1
1067,1075,1
1042,1497,0
492,1093,1
18,1038,1
1036,1040,1
8,1490,1
1065,1481,0
511,1464,1
1045,1049,1
308,1517,1
225,308,1
180,473,1
212,1464,1
1503,4563,1
375,576,0
1053,1056,1
343,1040,1
492,1490,1
4548,4549,1
489,541,0
542,1461,0
34,483,1
230,1466,0
55,1510,1
23,1511,0
544,1051,0
1063,1067,1
1094,1596,1
1069,1075,1
1049,1490,0
225,1497,1
1050,1054,1
308,578,0
1067,1071,1
1038,1042,1
55,382,0
1111,4532,0
563,4675,0
1093,1490,1
208,480,0
24,1040,1
1045,1070,1
1053,1064,1
1042,1501,1
1099,4534,0
1049,1069,1
1059,1075,1
1063,1064,1
197,4675,0
507,1557,0
1,1504,1
327,1064,0
1030,1040,0
568,576,1
1071,1075,1
151,552,0
1518,1520,1
327,1038,0
1045,1065,1
183,4135,0
19,327,1
329,534,1
197,1111,0
185,511,0
375,1520,0
43,224,1
554,1042,1
12,16,1
196,1091,0
1059,1070,1
1059,1516,0
22,1501,1
224,1523,1
17,327,1
378,382,1
203,679,1
208,1089,1
375,1044,0
25,492,1
1040,1094,1
1027,1030,1
25,679,1
1054,1069,1
171,1523,1
480,1519,0
225,552,0
151,230,0
563,1505,0
1505,4563,0
1059,1065,1
489,1501,0
1463,1499,0
17,19,1
6,4534,0
473,1094,1
16,18,1
1497,1597,0
1063,1070,1
14,28,1
197,4135,0
3,507,0
1059,1075,1
1517,1518,1
541,1064,0
1461,1481,0
1095,4548,0
22,1053,0
538,1063,0
180,1465,0
327,1094,0
189,308,1
189,1497,1
1,1054,0
28,1501,1
59,1168,0
55,56,0
1045,1050,1
1040,1596,1
315,1524,0
473,1036,1
1517,1520,1
343,1596,1
327,1503,0
1070,1075,1
375,1503,1
14,22,1
179,1461,0
1516,1526,1
40,171,0
32,554,1
568,1038,0
534,1119,1
1523,1524,1
227,577,0
34,492,1
1045,1059,1
43,1524,1
1,541,0
8,203,1
1465,1503,0
679,1096,0
1045,1478,0
28,1038,1
1049,1059,1
17,1597,0
1517,1523,0
473,1596,1
538,1523,0
189,1518,1
1064,1504,0
224,1483,0
1053,1063,1
6,315,0
227,230,1
375,1489,1
576,577,1
1045,1053,1
25,1093,1
343,1040,1
1064,1069,1
34,225,0
18,1038,1
25,1464,1
1044,1094,0
18,511,0
197,230,1
571,1499,0
1483,1509,1
378,1071,0
59,211,0
327,328,1
308,4534,0
1064,1067,1
1065,1067,1
32,1042,1
1027,1040,0
203,1099,0
185,1045,0
203,1463,0
8,212,1
32,1501,1
225,1463,0
216,1075,0
203,679,1
1520,1526,1
180,343,1
1049,1064,1
151,1095,0
12,1042,1
189,1472,0
1495,4548,0
28,554,1
451,538,1
3,1481,1
203,1490,1
171,189,0
477,1503,0
480,1114,0
567,576,1
301,563,1
1049,1069,1
343,473,1
32,552,0
211,1038,0
1044,1502,0
1111,1523,0
18,22,1
55,1523,1
492,4549,0
12,1501,1
29,216,0
8,679,1
17,285,0
16,1501,1
679,1505,0
224,1500,0
222,4135,0
12,28,1
16,32,1
34,1095,0
25,679,1
12,343,0
451,1523,0
328,534,0
570,578,1
1063,1069,1
16,554,1
679,1462,0
227,230,1
232,1557,1
492,1463,0
1481,4544,0
1027,4548,0
554,1038,1
562,578,0
203,492,1
1056,1075,1
1053,1063,1
1045,1064,1
189,1065,0
222,1075,0
25,34,1
232,1517,0
222,1069,0
1038,1524,0
493,4544,0
1049,1056,1
492,1054,0
40,1499,0
172,1490,0
40,1470,0
208,552,1
225,1517,1
1466,1597,0
577,1463,0
329,1597,0
3,1472,0
171,4534,0
1524,4544,0
59,1111,0
473,488,0
14,18,1
1035,1069,0
575,577,1
552,1516,0
1489,1503,1
1049,1063,1
43,1596,0
203,492,1
493,1487,1
8,18,0
378,1091,1
1050,1119,0
208,489,0
1069,1495,0
1059,1063,1
56,477,1
1040,1053,0
1497,1557,0
329,1461,0
32,554,1
1557,1597,0
1099,1461,0
14,1042,1
25,1464,1
44,185,0
1045,1053,1
179,1114,0
1067,1095,0
24,1500,0
493,1075,0
225,1516,1
576,679,0
212,679,1
12,22,1
679,1500,0
1045,1071,1
1056,1067,1
568,570,1
23,179,1
8,1464,1
1045,1067,1
32,1038,1
382,1098,1
1071,4552,0
343,1071,0
1095,1471,0
29,1070,0
185,571,0
575,576,1
179,1590,1
1050,1064,1
17,172,0
55,164,0
1029,1524,0
473,577,0
1501,1503,0
1053,1071,1
172,287,0
1030,1069,0
14,18,1
14,554,1
577,1567,0
1036,1040,1
12,14,1
679,1490,1
25,511,1
18,22,1
1523,1524,1
180,1477,0
666,1040,0
554,1501,1
16,18,1
22,554,1
375,1503,1
300,1094,0
164,1462,0
22,1509,0
1461,1465,0
343,473,1
205,505,0
1,227,0
308,1516,1
328,1094,0
189,1520,1
287,1095,1
544,679,0
541,1030,0
12,203,0
1049,1472,0
493,1517,0
554,1050,0
180,493,0
34,679,1
666,1094,0
575,578,1
1464,1471,0
492,1518,0
489,507,0
211,1524,0
25,483,1
534,541,1
1038,1501,1
14,171,0
552,570,0
354,1567,1
492,1464,1
222,308,0
212,483,1
1509,4549,0
563,1063,0
203,343,0
1064,1065,1
197,562,1
55,171,1
211,480,0
185,492,0
32,666,0
1596,4534,0
568,576,1
14,16,1
196,1051,0
12,32,1
1510,1524,1
1050,1071,1
1518,1526,1
577,578,1
308,1526,1
40,470,0
172,1094,0
1075,4135,0
1069,1070,1
224,1510,1
1497,1520,1
1053,1067,1
578,1029,0
544,1059,0
1509,4675,1
679,1070,0
1050,1070,1
14,488,0
1091,1098,1
313,571,0
14,16,1
1497,1517,1
22,570,0
1093,1490,1
12,18,1
375,1029,0
179,534,1
1036,1505,0
1045,1065,1
44,1070,0
1053,1059,1
1042,1462,0
541,1063,0
1027,1035,1
14,216,0
511,1490,1
25,563,0
1038,1465,0
203,4534,0
212,354,0
1036,1094,1
1053,1071,1
16,22,1
541,1119,1
563,1466,0
56,1463,0
36,1487,0
541,1509,0
1463,1472,0
44,1511,0
232,1059,0
329,578,0
483,679,1
29,43,0
172,1470,0
56,375,0
1056,1070,1
287,1567,0
179,541,1
36,203,0
1054,1065,1
18,28,1
22,32,1
6,1070,0
1067,1557,0
18,1049,0
1038,1489,0
8,1093,1
179,534,1
19,4549,0
1054,1063,1
327,1557,0
56,4563,0
570,1523,0
32,1489,0
1049,1054,1
12,16,1
534,1590,1
567,570,1
1503,1567,0
25,1096,0
171,511,0
224,1510,1
1517,1519,1
571,1472,0
473,1094,1
16,686,0
1517,1518,1
41,224,0
55,541,0
1520,1526,1
225,1071,0
179,541,1
541,1590,1
1050,1056,1
1516,1520,1
171,224,1
1065,1075,1
55,224,1
1497,1518,1
511,1093,1
327,1040,0
666,1461,0
1,1526,0
22,28,1
1064,1075,1
1064,1069,1
492,1490,1
203,1093,1
23,1590,1
1053,1075,1
686,1049,0
18,30,0
1111,1114,1
197,227,1
55,1523,1
19,328,1
328,488,0
1497,1517,1
189,308,1
287,1063,0
222,1499,0
171,1503,0
41,1481,0
212,483,1
488,1056,0
568,578,1
1036,1596,1
24,1036,1
1050,1069,1
575,1504,0
686,1523,0
1059,1070,1
451,1497,0
576,578,1
179,329,1
483,1490,1
14,554,1
1045,1056,1
679,1490,1
300,1489,1
28,32,1
164,1489,0
25,203,1
40,285,0
1044,1471,1
537,563,0
227,313,0
55,507,0
1059,1071,1
1509,1511,0
1069,1075,1
1098,1497,0
22,1035,0
483,1464,1
1,230,0
1463,1501,0
224,1505,0
473,679,0
14,211,0
41,542,0
18,554,1
230,562,1
183,1093,0
216,571,1
12,554,1
563,1487,1
480,4135,0
1056,1487,0
8,171,0
222,1466,1
24,1596,1
25,212,1
1056,1071,1
16,1038,1
55,575,0
1053,1064,1
1053,1483,0
8,483,1
1053,1070,1
505,1523,0
568,1590,0
212,1499,0
1056,1065,1
1029,1509,0
34,492,1
570,576,1
8,25,1
225,1497,1
505,1075,0
1049,1059,1
1054,1056,1
222,552,0
212,511,1
25,212,1
1489,1503,1
1504,1520,0
8,1472,0
17,19,1
1059,4544,0
1464,1490,1
183,1557,1
1511,1596,0
25,1093,1
28,227,0
164,1509,0
185,1064,0
329,4544,0
216,227,0
55,1168,0
1050,1067,1
222,1093,0
216,1463,0
1489,4563,1
1056,1075,1
232,1519,0
315,1089,1
16,1042,1
55,1524,1
534,577,0
41,1042,0
189,1516,1
552,1489,0
1168,1505,1
1054,1071,1
1483,1509,1
172,1045,0
6,164,0
505,679,0
185,225,0
1476,1567,0
40,59,1
59,1094,0
1053,1056,1
1064,1065,1
24,222,0
208,301,0
1059,1071,1
537,568,0
44,55,0
43,552,0
329,541,1
180,1596,1
1053,1596,0
492,511,1
554,1042,1
14,59,0
227,562,1
1070,1075,1
1518,1519,1
1049,1053,1
16,554,1
180,1094,1
571,1481,0
205,1462,0
212,1490,1
301,1487,1
40,1502,0
1067,1518,0
1094,1596,1
18,1042,1
313,1478,0
1516,1518,1
686,1045,0
22,554,1
1071,1075,1
1472,1520,0
1054,1059,1
575,577,1
32,1042,1
1056,1067,1
224,4552,0
224,1523,1
1497,1499,0
1050,1063,1
171,1520,0
225,1518,1
3,554,0
1054,1119,0
473,1036,1
208,1465,0
16,4675,0
308,1098,0
354,686,0
1481,1519,0
473,1464,0
1501,1502,0
568,577,1
301,1489,0
1497,1526,1
1519,1520,1
1464,1490,1
570,575,1
16,32,1
225,1517,1
225,1519,1
329,1523,0
12,1516,0
189,1519,1
187,1470,0
25,1463,0
1518,1519,1
180,1036,1
172,1523,0
1094,1462,0
1095,1119,0
23,56,0
1067,1069,1
1045,1054,1
1470,1483,0
208,573,0
232,554,0
34,1093,1
225,1520,1
230,573,1
1065,1070,1
183,542,0
1,211,0
59,483,0
1056,1071,1
343,562,0
562,1050,0
36,196,0
14,32,1
1067,1075,1
1070,1071,1
22,32,1
1051,4532,0
24,1094,1
301,507,0
17,185,0
180,1040,1
1518,1520,1
382,1511,0
25,34,1
34,1464,1
203,1029,0
211,492,0
287,1503,0
1049,1067,1
1045,1070,1
230,1516,0
1050,1071,1
189,1517,1
171,1510,1
14,1038,1
1519,1520,1
554,1501,1
563,4563,0
196,1509,0
59,375,0
1510,4549,0
172,180,0
224,1059,0
23,541,1
329,1038,0
575,1509,0
483,1470,0
470,1168,0
227,562,1
8,34,1
8,1464,1
14,32,1
197,300,0
12,14,1
480,1520,0
151,1505,1
1478,1509,1
315,552,1
313,541,0
1497,1516,1
492,554,0
22,567,0
308,575,0
212,1093,1
382,573,0
208,212,0
538,1051,0
36,222,0
315,1045,0
36,1502,1
315,1567,0
576,577,1
1054,1059,1
30,308,0
1045,1063,1
55,1524,1
666,1517,0
493,1499,0
477,573,0
18,327,0
511,1114,0
22,1042,1
285,1504,0
212,679,1
23,40,0
196,578,0
30,1036,0
562,1040,0
1045,1489,0
203,1464,1
203,1490,1
43,1036,0
12,18,1
562,1461,0
3,1027,0
1168,1495,0
562,1478,0
18,28,1
8,511,1
1471,1557,0
507,1489,0
308,1497,1
1064,1075,1
43,180,0
36,1063,0
12,32,1
179,1119,1
22,1038,1
3,22,0
212,492,1
488,1096,1
1516,1520,1
576,1064,0
43,1510,1
17,511,0
1053,1114,0
343,1094,1
172,493,0
225,1526,1
3,1096,0
225,1502,0
17,328,1
686,1093,0
212,1483,0
1050,1059,1
1049,1070,1
197,1059,0
179,203,0
1050,4534,0
1059,1064,1
18,203,0
570,577,1
14,1501,1
17,328,1
164,212,0
40,492,0
179,1505,0
14,1509,0
483,511,1
40,44,0
205,1029,0
1518,1526,1
197,4563,0
12,576,0
568,575,1
41,1505,0
568,1503,0
151,1168,1
225,1518,1
375,4563,1
23,329,1
24,473,1
578,1477,0
1054,1056,1
511,1490,1
36,1497,0
552,1029,0
151,1517,0
563,576,0
1070,1509,0
1093,1477,0
55,1510,1
1056,1511,0
171,1510,1
1516,1526,1
205,1557,1
151,185,0
227,1044,0
1027,1035,1
567,1511,0
1049,1075,1
6,534,0
1516,1517,1
1064,1071,1
308,1519,1
301,1487,1
222,1466,1
225,375,0
180,473,1
1045,1075,1
22,343,0
44,573,0
1470,1472,0
542,666,1
171,1523,1
308,1497,1
232,1027,0
343,375,0
562,573,1
23,1119,1
40,59,1
1071,1099,0
1065,1069,1
1471,1478,0
354,1481,0
1054,1064,1
180,1094,1
567,575,1
189,4135,0
17,570,0
477,1099,0
4544,4563,0
287,577,0
34,511,1
203,212,1
1050,1054,1
567,578,1
1059,1065,1
1464,1502,0
1168,1505,1
1053,1070,1
1461,4563,0
378,4532,0
552,1089,1
