dataset1_id,dataset2_id,matching_topic
34,212,1
36,1044,0
313,1030,0
25,473,0
679,1053,0
25,171,0
151,511,0
1045,1490,0
150,1470,0
577,578,1
473,1067,0
44,1526,0
19,1059,0
1051,1066,0
480,1054,0
489,1030,0
1040,1097,0
43,1510,1
493,1501,0
537,552,0
477,1065,0
28,511,0
578,1517,0
180,4532,0
301,1037,0
313,505,1
561,576,0
1487,1497,0
568,1518,0
20,313,0
1051,1093,0
561,567,0
1,1510,0
570,1065,0
189,1070,0
172,576,0
1029,1490,0
686,1071,0
301,1059,0
203,343,0
1042,1505,0
1463,1520,0
343,1518,0
1065,1517,0
203,507,0
287,1095,1
211,511,0
1471,1504,0
1059,1497,0
1094,1483,0
1490,4552,0
1053,1483,0
183,197,0
225,1097,0
1045,1066,1
189,1490,0
56,492,0
10,1504,0
185,1056,0
378,1027,0
28,1483,0
56,1504,0
40,492,0
562,567,0
1029,1503,0
561,1069,0
542,1056,0
492,666,0
14,4532,0
44,1525,0
1524,4675,0
1070,1525,0
1059,1071,1
224,1050,0
568,1029,0
1075,1503,0
40,1477,0
32,1526,0
32,4135,0
18,679,0
16,1519,0
307,493,0
375,1520,0
1064,4548,0
489,1097,0
666,4544,0
18,1503,0
1065,1471,0
307,511,0
1064,1471,0
14,20,1
1038,4544,0
171,544,0
1495,1526,0
34,1093,1
12,1476,0
25,1596,0
1059,1099,0
1045,1054,1
22,575,0
480,1503,0
1064,1510,0
1070,4544,0
28,285,0
25,307,0
10,1066,0
211,1490,0
492,1064,0
44,1097,0
24,567,0
28,686,0
329,1463,0
197,573,1
511,1487,0
570,1053,0
203,1069,0
1093,1497,0
203,1505,0
1464,1503,0
307,1596,0
1040,1519,0
1050,1064,1
480,1526,0
578,1519,0
1097,1483,0
1066,1070,1
473,505,0
473,507,0
1070,4548,0
1045,1463,0
307,473,0
1093,1464,1
488,679,0
1050,1462,0
1097,4534,0
203,225,0
1038,1065,0
1503,4552,0
189,679,0
10,4548,0
1040,1503,0
20,489,0
24,1519,0
511,576,0
1042,1519,0
151,1464,0
18,507,0
212,1497,0
1045,4532,0
1505,1523,0
24,1040,1
567,1099,0
1069,1094,0
12,1038,1
577,1094,0
212,1069,0
1045,1059,1
375,1503,1
20,4135,0
507,1501,0
1067,1510,0
1067,1471,0
16,666,0
6,1596,0
14,212,0
28,575,0
505,1596,0
470,1065,0
567,4563,0
1040,1168,0
492,1097,1
212,1499,0
537,1042,0
1097,1490,1
492,1099,0
183,1557,1
307,679,0
1053,1071,1
329,575,0
40,4552,0
150,1463,0
473,511,0
575,4534,0
1066,1487,0
666,1064,0
24,483,0
488,1096,1
25,1029,0
150,473,1
180,1596,1
577,1067,0
287,4549,0
1045,4675,0
1053,1487,0
172,510,0
470,575,0
1050,1066,1
40,1040,0
1096,1501,0
511,1501,0
28,1500,0
1038,1461,0
300,375,1
492,1501,0
577,1464,0
570,1499,0
164,1064,0
1049,1519,0
179,1096,0
1067,1519,0
1119,1518,0
20,1462,0
1069,1097,0
180,1099,0
470,1517,0
577,1461,0
20,1487,0
573,1481,0
1071,1461,0
493,1038,0
164,1069,0
164,1490,0
1045,1053,1
343,1094,1
1503,1519,0
301,561,0
507,567,0
537,1518,0
183,1098,0
41,1053,0
41,1070,0
511,1027,0
578,1066,0
16,544,0
1075,1478,0
470,567,0
354,1071,0
1478,1490,0
1065,1465,0
483,1097,1
28,208,0
179,470,0
1168,1505,1
1490,1503,0
375,544,0
179,1490,0
568,1501,0
6,1503,0
1596,4534,0
196,505,0
30,1477,0
285,1093,0
16,1502,0
477,1596,0
1037,1477,0
578,1038,0
483,1054,0
1051,1075,0
203,492,1
300,1497,0
189,1526,1
568,1516,0
1472,1497,0
505,1053,0
16,4548,0
1064,1499,0
1470,1503,0
301,1070,0
1070,1476,0
511,1500,0
32,1509,0
570,1470,0
