dataset1_id,dataset2_id,matching_topic
480,1463,0
212,666,0
164,287,0
8,1464,1
1063,1065,1
541,1590,1
212,1093,1
1053,1054,1
216,1499,0
1519,1525,1
1059,1089,0
1063,1075,1
571,1095,0
313,562,0
44,1038,0
34,1097,1
227,1516,0
203,483,1
301,493,1
563,4532,0
17,328,1
17,327,1
203,1095,0
1096,1518,0
20,554,1
14,28,1
489,1483,0
1030,1035,1
1050,1069,1
315,1089,1
55,1524,1
8,1097,1
227,230,1
1053,1071,1
14,43,0
14,22,1
29,571,0
483,1097,1
1067,1075,1
16,1472,0
576,578,1
1,180,0
150,180,1
211,1097,0
1053,1066,1
44,1497,0
686,1099,0
179,1590,1
4548,4549,1
225,1526,1
1111,4549,0
25,1464,1
301,544,0
1114,4544,0
12,14,1
29,40,0
666,1029,0
1056,1066,1
24,473,1
10,4548,0
224,307,0
222,329,0
666,1525,0
55,171,1
225,308,1
164,510,0
1045,1070,1
666,1505,0
28,562,0
1519,1526,1
307,4563,1
1063,1066,1
315,4675,0
578,1465,0
187,1500,0
570,1090,1
1059,1071,1
32,1038,1
3,205,0
8,492,1
187,224,0
232,1597,0
18,554,1
151,1597,0
470,1095,0
473,1596,1
230,1466,0
1070,1075,1
12,315,0
534,1590,1
28,554,1
30,477,0
1051,1472,0
222,1071,0
151,375,0
1050,1071,1
1040,1098,0
43,224,1
1050,1053,1
1464,1490,1
196,473,0
308,4548,0
568,575,1
1470,4534,0
1483,4675,1
55,1510,1
197,561,1
8,17,0
16,354,0
224,477,0
1036,1040,1
22,151,0
1168,1463,0
483,1093,1
301,1487,1
10,43,1
187,451,0
329,1037,1
19,32,0
287,489,0
211,1462,0
1056,1069,1
510,4675,0
212,679,1
1093,1464,1
205,232,1
43,232,0
567,578,1
14,19,0
1089,1489,0
576,1090,1
3,1487,0
568,570,1
25,203,1
18,1042,1
315,4552,0
14,32,1
225,1525,1
1053,1067,1
1045,1049,1
1056,1071,1
41,1481,0
17,1509,0
473,1040,1
203,1511,0
1093,1097,1
18,1495,0
544,1502,0
224,1510,1
6,329,0
16,28,1
56,477,1
1114,4532,0
43,1029,0
1483,1509,1
1054,1465,0
505,1038,0
1065,1066,1
1069,1499,0
1518,4563,0
55,179,0
534,1096,0
568,578,1
203,1490,1
225,489,0
14,328,0
179,1472,0
1049,1053,1
507,1067,0
22,1042,1
329,1590,1
230,1526,0
205,576,0
203,679,1
20,22,1
1091,4563,0
1029,4552,0
307,483,0
1065,1075,1
55,224,1
24,343,1
40,382,0
18,1027,0
205,1557,1
354,1096,0
180,492,0
328,1487,0
3,666,0
171,313,0
211,1567,0
150,1596,1
208,1089,1
20,28,1
1,6,0
563,1487,1
1054,1056,1
34,212,1
150,1066,0
375,1465,0
1066,1095,0
1090,1502,0
40,1090,0
1053,1059,1
1029,1069,0
1045,1065,1
179,378,0
14,18,1
211,451,0
1478,1516,0
34,1093,1
492,1097,1
30,1168,0
1,150,0
1045,1056,1
17,354,0
32,554,1
1478,1509,1
10,1059,0
230,562,1
205,1525,0
30,1490,0
343,1040,1
492,1093,1
179,1037,1
3,1481,1
382,1590,0
1066,1067,1
22,32,1
300,375,1
19,328,1
151,1168,1
224,552,0
1066,1075,1
287,1095,1
6,34,0
308,1517,1
212,1490,1
25,197,0
510,4532,0
23,1590,1
480,576,0
203,492,1
1516,1517,1
18,20,1
470,1098,0
56,679,0
473,493,0
488,563,0
1040,1596,1
1050,1056,1
1037,1464,0
477,1097,0
211,1051,0
1036,1510,0
1,1051,0
1045,1059,1
10,1524,1
1049,1070,1
570,1487,0
1497,1516,1
150,537,0
554,1038,1
6,205,0
315,1035,0
1509,1525,0
537,1071,0
1054,1099,0
1056,1070,1
225,1504,0
1054,1066,1
