dataset1_id,dataset2_id,matching_topic
1059,1070,1
20,1501,1
224,307,0
34,679,1
12,28,1
171,205,0
20,1042,1
1051,1503,0
212,1464,1
1050,1069,1
577,4544,0
55,189,0
1497,1526,1
567,1490,0
1056,1070,1
179,534,1
1050,1065,1
562,573,1
3,492,0
18,1050,0
308,1497,1
1070,1093,0
554,1038,1
1520,1526,1
212,1067,0
30,562,0
1093,1464,1
34,1477,0
1063,1504,0
375,1503,1
300,1461,0
505,1066,0
25,203,1
567,1487,0
1518,1520,1
185,576,0
477,578,0
1516,1519,1
10,19,0
212,1490,1
150,1511,0
534,1119,1
573,1465,0
203,1097,1
1038,1501,1
36,1054,0
1063,1066,1
180,1044,0
212,492,1
343,1596,1
197,573,1
150,473,1
28,1501,1
18,554,1
492,679,1
307,375,1
196,576,0
12,1042,1
1519,1520,1
1045,1069,1
329,1590,1
32,1510,0
1065,1066,1
1053,1070,1
1050,1054,1
1070,1071,1
227,1069,0
1050,1063,1
10,171,1
212,1093,1
1069,1071,1
189,1029,0
554,1501,1
1066,1070,1
1050,1056,1
686,1065,0
1466,1503,0
1059,1069,1
381,1524,0
10,28,0
567,568,1
25,212,1
301,1590,0
189,1519,1
1037,1059,0
315,1090,0
34,511,1
1495,1520,0
1516,1526,1
1049,1065,1
492,1093,1
28,1501,1
1064,1472,0
34,1093,1
534,561,0
511,1093,1
308,1098,0
1050,1069,1
563,1503,0
1064,1505,0
313,1037,0
576,1520,0
25,1464,1
14,507,0
1059,1504,0
1042,1501,1
576,577,1
1067,1503,0
224,287,0
16,1042,1
34,1464,1
205,1501,0
34,1097,1
483,492,1
183,577,0
205,1064,0
211,1526,0
197,1503,0
12,1501,1
14,18,1
25,1516,0
20,1501,1
20,32,1
1056,1069,1
32,1038,1
1036,4675,0
300,505,0
17,375,0
14,232,0
25,1490,1
197,1497,0
679,1464,1
1054,1066,1
179,534,1
1065,1071,1
12,32,1
34,308,0
287,1040,0
1027,1037,0
55,171,1
1093,1490,1
1053,1063,1
1066,1071,1
1096,1503,0
151,562,0
55,4675,0
172,1510,0
43,55,1
561,1045,0
375,1044,0
1504,1524,0
308,375,0
1093,1511,0
473,1596,1
179,329,1
179,1093,0
308,1520,1
381,534,0
28,554,1
1027,1054,0
1596,1597,0
1045,1509,0
224,343,0
25,542,0
222,1042,0
23,534,1
1520,1557,0
1516,1590,0
224,1524,1
44,1093,0
1045,1053,1
1066,1070,1
1094,1596,1
327,492,0
307,1503,1
12,576,0
1053,1063,1
6,171,0
343,473,1
1049,1071,1
150,1596,1
28,493,0
222,1519,0
12,14,1
554,1054,0
34,1490,1
55,1499,0
224,1516,0
55,4544,0
25,1464,1
34,1097,1
16,20,1
1053,1065,1
180,570,0
1090,1567,0
225,542,0
10,55,1
212,1499,0
308,1517,1
171,183,0
308,1519,1
12,489,0
1050,1063,1
203,212,1
180,1036,1
23,56,0
567,576,1
329,534,1
1063,1461,0
327,1038,0
537,1503,0
573,1094,0
183,1097,0
6,197,0
211,554,0
308,1463,0
23,1037,1
1050,1064,1
28,1038,1
227,1036,0
552,1490,0
483,679,1
171,232,0
28,4544,0
1049,1053,1
20,534,0
1466,1519,0
18,1567,0
29,576,0
493,1501,0
179,1037,1
567,571,0
197,562,1
41,483,0
34,375,0
1042,1490,0
6,679,0
375,1119,0
1067,1114,0
225,1517,1
203,483,1
1040,1596,1
227,562,1
187,473,0
1510,1524,1
225,1516,1
208,1049,0
483,1093,1
1040,1094,1
179,1071,0
1464,1597,0
34,212,1
1050,1056,1
187,1045,0
300,489,0
30,1037,0
203,679,1
18,1037,0
189,1520,1
1516,1518,1
179,1119,1
1049,1050,1
1504,1596,0
227,1067,0
12,40,0
1050,1053,1
1045,1071,1
1056,1519,0
34,212,1
189,308,1
23,1500,0
577,1098,0
1067,1481,0
227,573,1
1059,1065,1
180,1040,1
14,28,1
308,327,0
301,1063,0
1053,1070,1
473,567,0
1520,1526,1
1063,1070,1
1063,1065,1
23,1489,0
150,343,1
1063,1478,0
308,1517,1
25,203,1
