dataset1_id,dataset2_id,matching_topic
28,1518,0
329,1590,1
24,343,1
24,1040,1
212,511,1
1056,1064,1
8,1097,1
1037,1075,0
1059,1063,1
554,1038,1
180,473,1
43,1462,0
1497,4532,0
14,32,1
1070,1075,1
40,59,1
679,1093,1
12,1059,0
189,375,0
287,1095,1
1054,1059,1
1517,4534,0
1059,1096,0
1056,1059,1
1042,1501,1
492,1093,1
227,505,0
151,1505,1
483,1097,1
483,1490,1
171,1523,1
329,1051,0
686,4675,0
12,1036,0
8,511,1
44,1065,0
34,1093,1
8,327,0
28,1501,1
1045,1065,1
203,492,1
300,375,1
1049,1071,1
511,563,0
511,1036,0
375,1489,1
17,203,0
1054,1066,1
1056,1071,1
1059,1075,1
1119,1461,0
212,679,1
20,28,1
203,679,1
1525,1526,1
510,1557,1
1066,1090,0
483,511,1
571,1523,0
43,171,1
1040,1596,1
197,1063,0
307,1094,0
22,1501,1
562,1557,0
10,1063,0
1070,1071,1
8,483,1
180,1036,1
28,196,0
354,1567,1
1059,1070,1
3,1481,1
343,1596,1
8,1054,0
40,1053,0
382,1064,0
8,1093,1
222,578,0
1093,1596,0
1050,1054,1
32,1501,1
1045,1059,1
1064,1066,1
18,1501,1
483,503,0
1038,1050,0
541,577,0
307,1489,1
24,343,1
24,1036,1
1059,1071,1
554,1038,1
492,1049,0
541,1119,1
451,538,1
1466,1590,0
542,1050,0
679,1095,0
180,1526,0
189,1519,1
25,1065,0
1056,1067,1
18,22,1
1075,1520,0
1518,1526,1
568,577,1
329,1037,1
1044,1070,0
343,1490,0
203,568,0
12,470,0
329,562,0
1037,1111,0
1483,4675,1
300,1489,1
544,1516,0
10,224,1
24,679,0
1050,1066,1
28,313,0
24,44,0
14,1502,0
511,1490,1
203,212,1
20,1089,0
552,554,0
25,203,1
208,224,0
378,382,1
315,327,0
473,1596,1
1027,1030,1
1064,1067,1
1045,1049,1
208,1089,1
567,576,1
8,1097,1
1042,1059,0
542,1064,0
12,28,1
571,1090,0
1067,1168,0
10,567,0
1038,1042,1
554,1501,1
1071,1500,0
41,308,0
1037,1067,0
1053,1071,1
492,1477,0
1478,1483,1
1036,1040,1
554,679,0
1483,1509,1
14,32,1
576,1053,0
56,1093,0
18,28,1
1064,1065,1
561,1510,0
185,1050,0
1056,1461,0
308,1525,1
22,1056,0
18,1038,1
179,329,1
14,1501,1
1056,1478,0
1497,1526,1
43,1524,1
308,1526,1
313,1490,0
483,1093,1
554,1524,0
232,1463,0
189,1590,0
197,227,1
477,1509,0
212,552,0
12,1501,1
575,576,1
1051,1065,0
1044,1503,0
4548,4549,1
1066,1503,0
1098,1497,0
1518,1525,1
12,28,1
568,578,1
507,1509,0
542,666,1
1049,1059,1
171,1510,1
300,575,0
1040,1059,0
43,1045,0
43,1523,1
43,1524,1
216,562,0
24,1050,0
189,1520,1
8,492,1
41,1489,0
189,1497,1
18,554,1
14,18,1
180,185,0
22,28,1
300,307,1
232,492,0
378,382,1
492,1490,1
34,1490,1
1054,1490,0
1119,1590,1
1114,1525,0
492,1524,0
20,4552,0
232,510,1
1054,1502,0
212,511,1
567,1064,0
179,1037,1
1049,1056,1
568,576,1
381,1519,0
1516,1525,1
343,1094,1
541,1119,1
679,1050,0
1509,1519,0
1064,1067,1
12,32,1
1478,4675,1
1093,1098,0
8,203,1
189,1525,1
1050,1056,1
1049,1063,1
20,230,0
1093,4675,0
224,1066,0
8,1093,1
578,1090,1
1489,1596,0
554,1054,0
1053,4549,0
1478,1557,0
14,1524,0
679,1067,0
492,686,0
12,20,1
185,287,0
230,503,0
8,301,0
40,554,0
56,477,1
211,1525,0
1510,1596,0
203,511,1
578,1168,0
503,1504,0
189,1516,1
378,503,0
12,1042,1
12,492,0
1111,1114,1
1056,1065,1
1040,1094,1
483,561,0
378,1098,1
568,1090,1
171,1523,1
14,1038,1
20,1502,0
538,1064,0
34,511,1
189,308,1
28,561,0
12,22,1
1059,1462,0
1066,1168,0
180,1119,0
1053,1071,1
1035,1075,0
1027,1093,0
203,1490,1
32,1099,0
511,1111,0
1050,1075,1
308,1519,1
203,552,0
1093,1097,1
568,576,1
180,1040,1
483,4532,0
32,180,0
577,1050,0
562,1040,0
576,578,1
8,1098,0
203,1557,0
1053,1063,1
1045,1095,0
208,1089,1
575,576,1
187,1520,0
1489,1503,1
1054,1065,1
1036,1596,1
32,1042,1
1465,1516,0
1168,1504,0
1071,1497,0
1516,1517,1
1064,1065,1
1497,1518,1
23,1590,1
1064,1505,0
212,577,0
567,575,1
17,19,1
189,343,0
1049,1067,1
307,375,1
489,1045,0
29,308,0
301,503,1
22,537,0
1059,1524,0
14,28,1
1029,1489,0
1063,1070,1
1462,4548,0
375,1503,1
308,1523,0
189,1097,0
300,1503,1
1054,1075,1
1071,1111,0
329,1504,0
1503,1525,0
151,1056,0
36,1063,0
1064,1483,0
1524,4135,0
1065,1071,1
679,1111,0
40,563,0
301,493,1
1090,1500,0
36,492,0
151,308,0
1059,1065,1
28,1501,1
571,1049,0
179,578,0
329,1517,0
301,493,1
493,1518,0
12,329,0
227,562,1
29,1056,0
56,208,0
554,1042,1
32,542,0
1066,1067,1
287,538,0
679,1089,0
329,1590,1
164,1050,0
1516,1526,1
224,477,0
12,1042,1
1510,1524,1
1466,1516,0
22,1042,1
22,1500,0
25,354,0
43,4552,0
180,1471,0
1094,1596,1
12,22,1
183,187,0
1471,4532,0
14,18,1
230,562,1
327,488,0
25,483,1
327,1038,0
1483,4675,1
211,1497,0
1501,1502,0
378,1093,0
542,1509,0
470,1075,0
212,1056,0
554,1042,1
3,1481,1
18,1490,0
212,492,1
1063,1075,1
151,1505,1
25,4544,0
8,679,1
34,568,0
1050,1097,0
179,480,0
23,1465,0
23,179,1
1517,1520,1
59,1111,0
8,43,0
315,552,1
1168,1526,0
203,212,1
1065,1070,1
1056,1063,1
1037,1503,0
1027,1045,0
1045,1478,0
197,230,1
20,1038,1
10,14,0
1066,1075,1
473,1094,1
3,1517,0
503,1042,0
477,1517,0
505,1520,0
3,20,0
25,1038,0
575,1090,1
34,679,1
1053,4532,0
1044,1518,0
343,1036,1
382,1465,0
171,1518,0
172,1089,0
1027,1089,0
1040,1090,0
1519,1520,1
511,568,0
1030,1035,1
32,1168,0
189,1525,1
473,1517,0
1044,1478,0
1035,1045,0
511,4675,0
1045,1050,1
686,1501,0
1063,1517,0
43,503,0
14,28,1
28,1098,0
1510,1557,0
24,507,0
12,4544,0
19,327,1
20,554,1
1050,1067,1
1037,1119,1
18,20,1
1037,1590,1
1045,1054,1
1049,1050,1
542,1075,0
1040,1064,0
1027,1035,1
180,343,1
28,32,1
666,1038,0
12,1038,1
568,1516,0
382,1098,1
34,187,0
25,1097,1
24,1036,1
17,1097,0
313,505,1
1044,1471,1
227,686,0
1053,1066,1
1050,1064,1
180,1094,1
329,1038,0
308,315,0
41,1066,0
1059,1075,1
203,1063,0
1063,1500,0
567,577,1
329,1045,0
301,541,0
1040,1063,0
300,1489,1
1049,1526,0
24,180,1
18,4534,0
354,375,0
20,22,1
473,1094,1
492,1490,1
1093,1511,0
1049,1070,1
473,577,0
1054,1067,1
343,473,1
10,1510,1
17,328,1
179,666,0
1096,4675,0
212,1093,1
59,1040,0
315,1520,0
343,1040,1
1036,1094,1
575,578,1
1524,1525,0
208,315,1
329,343,0
568,1090,1
1030,4532,0
4548,4549,1
8,686,0
1045,1063,1
343,577,0
666,1119,0
307,493,0
544,1059,0
1075,1516,0
34,1097,1
14,1501,1
354,1519,0
308,1497,1
22,1519,0
19,1090,0
567,1489,0
8,212,1
8,1049,0
578,1470,0
1050,1075,1
36,378,0
1053,1067,1
328,1053,0
8,483,1
8,18,0
197,1040,0
666,1483,0
32,554,1
197,1520,0
1463,1490,0
1520,1526,1
1063,1075,1
1509,4675,1
203,1490,1
19,41,0
10,492,0
315,1089,1
1098,1516,0
1525,1526,1
34,232,0
23,511,0
577,1518,0
1030,1063,0
1045,1071,1
189,1489,0
1064,1071,1
1517,1519,1
34,1490,1
343,1071,0
40,1490,0
300,1466,0
34,483,1
20,1490,0
14,554,1
1059,1071,1
18,483,0
1038,1501,1
307,480,0
25,483,1
301,577,0
1517,1518,1
232,510,1
300,1050,0
208,1509,0
578,679,0
22,1483,0
1067,1070,1
343,1596,1
1067,1071,1
451,1097,0
381,1038,0
1483,1509,1
32,554,1
575,1037,0
18,1045,0
354,507,0
20,1049,0
568,1056,0
171,1524,1
197,561,1
1053,1070,1
1063,1071,1
327,328,1
483,1030,0
575,577,1
1049,1066,1
1054,1059,1
327,1064,0
227,1049,0
8,25,1
25,4548,0
1049,1075,1
1049,1500,0
34,503,0
1063,1499,0
1070,1071,1
34,1519,0
1049,1056,1
1063,1071,1
315,1044,0
32,1497,0
