dataset1_id,dataset2_id,matching_topic
14,59,0
1036,1093,0
25,212,1
8,492,1
208,1089,1
1030,4544,0
1030,1490,0
183,510,1
1049,1054,1
16,1038,1
18,205,0
562,573,1
1071,1098,0
16,32,1
211,1049,0
1097,1523,0
183,510,1
577,4563,0
308,1168,0
313,537,0
567,578,1
1042,1501,1
8,679,1
171,1524,1
301,1483,0
1059,1065,1
23,1119,1
483,1490,1
492,679,1
378,1091,1
171,1483,0
18,563,0
230,1505,0
1045,1069,1
20,1516,0
375,1503,1
187,287,1
25,203,1
1071,4563,0
24,1067,0
25,542,0
354,1519,0
1464,1490,1
1056,1066,1
1497,1519,1
1049,1069,1
1040,1051,0
8,19,0
40,544,0
575,1090,1
552,1511,0
679,1490,1
1056,1111,0
285,503,0
36,1067,0
1053,1059,1
287,1054,0
1054,1502,0
10,16,0
17,1520,0
679,1093,1
230,561,1
552,1089,1
483,1097,1
222,328,0
16,470,0
212,473,0
575,1477,0
18,554,1
570,1111,0
3,568,0
1053,1064,1
14,568,0
1095,1517,0
208,1094,0
10,538,0
1054,4552,0
23,4534,0
666,1059,0
197,1067,0
1071,1495,0
20,554,1
1497,1597,0
308,1497,1
189,1040,0
24,25,0
189,225,1
1056,1069,1
212,483,1
1045,1567,0
20,1520,0
1097,1490,1
14,285,0
16,189,0
578,1495,0
308,1071,0
23,1590,1
225,1516,1
375,1042,0
203,212,1
1510,1596,0
1050,1071,1
10,1510,1
10,1094,0
23,1519,0
343,473,1
300,575,0
203,1490,1
570,1090,1
567,570,1
22,666,0
28,1501,1
573,1114,0
483,542,0
1049,1095,0
382,1501,0
20,4532,0
10,287,0
1090,1511,0
308,578,0
34,1516,0
1036,1067,0
14,164,0
1517,1520,1
222,1053,0
32,1042,1
1050,1464,0
1523,1524,1
575,577,1
1510,1523,1
1090,1461,0
1075,1099,0
22,313,0
554,1038,1
8,1093,1
150,1557,0
24,1040,1
1517,1519,1
1075,1098,0
329,1477,0
1036,1045,0
8,36,0
1054,1075,1
1503,4563,1
16,20,1
25,43,0
150,473,1
14,354,0
538,1070,0
1503,4563,1
18,505,0
1516,1517,1
375,1054,0
1069,1462,0
25,1056,0
32,1464,0
666,1042,0
1054,1067,1
225,1045,0
1036,1038,0
225,1478,0
287,1095,1
1510,1524,1
187,1523,0
24,287,0
150,1036,1
1056,1070,1
679,1097,1
473,554,0
477,1040,0
1067,1075,1
18,20,1
493,1064,0
492,1490,1
285,492,0
1027,1519,0
1054,1065,1
212,1097,1
1050,1070,1
1054,1075,1
230,573,1
1056,1071,1
1027,1471,0
1049,4534,0
1045,1067,1
203,4544,0
1069,1075,1
1071,1091,0
470,1040,0
197,230,1
43,55,1
329,541,1
56,1524,0
570,1098,0
22,492,0
343,537,0
378,382,1
343,1089,0
1093,1472,0
17,19,1
14,25,0
1091,1495,0
1044,1516,0
1516,1520,1
28,1042,1
537,1094,0
570,577,1
489,1523,0
14,570,0
43,1523,1
189,1526,1
222,679,0
230,562,1
343,575,0
20,1099,0
1066,1071,1
375,1495,0
3,577,0
1053,1066,1
20,1075,0
1097,1503,0
483,492,1
211,578,0
18,28,1
36,1503,0
22,32,1
1064,1070,1
1093,1490,1
1464,1477,0
18,554,1
8,34,1
1497,1517,1
8,20,0
1038,1042,1
20,1038,1
1523,1524,1
1064,1071,1
1111,1114,1
1066,1466,0
1045,1071,1
25,1097,1
1044,1471,1
222,578,0
567,568,1
203,492,1
473,1036,1
1049,1066,1
488,561,0
1067,1516,0
1067,1069,1
1056,1070,1
301,563,1
230,378,0
16,18,1
1093,1097,1
483,1093,1
577,1069,0
1056,1477,0
189,1516,1
225,1483,0
1042,1064,0
208,1089,1
492,1097,1
150,343,1
313,1590,0
1119,1504,0
212,492,1
1038,1465,0
1054,1064,1
222,1065,0
1089,1119,0
1096,1471,0
18,1066,0
1097,1464,1
44,1049,0
208,382,0
575,578,1
1037,1590,1
562,573,1
488,1523,0
1045,1070,1
212,1071,0
189,1516,1
230,561,1
25,4534,0
1500,1596,0
554,575,0
25,492,1
1483,4675,1
567,679,0
552,1089,1
18,1042,1
1038,1042,1
179,1098,0
8,378,0
1509,4675,1
208,308,0
225,1497,1
8,212,1
1066,1523,0
10,1070,0
1053,1054,1
171,1510,1
492,1093,1
1056,1065,1
1075,1464,0
1526,1597,0
287,473,0
3,1481,1
20,28,1
230,1526,0
203,4534,0
1466,1483,0
575,578,1
8,1093,1
225,1526,1
308,1520,1
151,575,0
28,1516,0
1036,1059,0
1056,1093,0
1497,1525,1
493,4534,0
1067,1071,1
222,488,0
151,1168,1
18,1501,1
197,562,1
24,343,1
287,1501,0
343,1044,0
10,55,1
171,343,0
1091,1098,1
8,25,1
17,315,0
1059,1070,1
189,1497,1
196,1509,0
24,473,1
1037,1071,0
8,171,0
1049,1069,1
22,1042,1
18,32,1
488,1096,1
503,1059,0
577,1054,0
1049,1067,1
1053,1071,1
23,1037,1
34,1093,1
570,578,1
1065,1066,1
16,1070,0
503,1501,0
25,4552,0
1059,1065,1
343,570,0
308,1517,1
1049,1466,0
34,507,0
150,1511,0
1053,1075,1
378,1098,1
1053,1064,1
1050,1053,1
1070,1075,1
1168,1505,1
179,1037,1
1093,1490,1
307,1067,0
1035,1093,0
1038,1097,0
222,1466,1
32,554,1
1516,1519,1
14,1042,1
187,1038,0
150,1045,0
542,1027,0
1042,1463,0
208,1059,0
24,1590,0
40,59,1
10,4552,0
10,55,1
18,1070,0
18,1038,1
20,554,1
4548,4549,1
1042,1066,0
1045,1059,1
1054,1065,1
225,1044,0
1501,1525,0
473,1094,1
1049,1054,1
24,1510,0
679,1501,0
492,1099,0
1463,1557,0
171,203,0
20,1523,0
197,1510,0
375,1503,1
28,554,1
1478,1509,1
18,1038,1
327,4675,0
1064,1472,0
470,1069,0
1036,1090,0
570,1090,1
567,1503,0
493,563,1
25,1093,1
208,1520,0
1470,1510,0
23,470,0
1049,1070,1
22,1478,0
36,1502,1
187,328,0
212,679,1
541,1517,0
55,1524,1
1478,1483,1
55,171,1
1525,1526,1
1065,1070,1
34,1464,1
1037,1525,0
1040,1094,1
679,1464,1
230,573,1
56,686,0
59,378,0
32,1501,1
225,1059,0
8,1097,1
577,1590,0
382,1053,0
1064,4544,0
59,1075,0
230,4675,0
18,20,1
554,1054,0
567,4532,0
1042,1050,0
1071,1075,1
10,1523,1
666,1464,0
25,300,0
1065,1070,1
216,1524,0
1059,4675,0
1040,1094,1
40,1516,0
1067,1567,0
30,1050,0
17,150,0
23,179,1
554,1501,1
19,328,1
43,171,1
205,1065,0
1049,1056,1
327,1098,0
189,1497,1
22,32,1
43,1510,1
1042,1520,0
554,1097,0
1483,4675,1
541,1590,1
179,1059,0
1059,1070,1
1119,1590,1
185,1054,0
287,1095,1
8,1464,1
16,1075,0
503,1093,0
1,1557,0
577,1030,0
307,679,0
307,4563,1
32,1097,0
205,4544,0
1066,1070,1
378,1091,1
1056,1064,1
328,1526,0
40,59,1
183,1557,1
315,552,1
55,1066,0
477,1069,0
1064,1069,1
1059,1066,1
327,328,1
34,492,1
492,1093,1
544,666,0
577,1090,1
203,1059,0
1053,1054,1
1049,1065,1
29,225,0
1075,1476,0
225,1519,1
225,1525,1
203,225,0
22,1042,1
1478,4675,1
541,568,0
568,570,1
328,473,0
55,1523,1
567,568,1
308,1526,1
1050,1069,1
23,1045,0
1040,1526,0
34,451,0
1037,4549,0
1059,1523,0
203,488,0
483,1093,1
567,1053,0
197,561,1
1037,4563,0
570,1462,0
329,1119,1
34,1497,0
25,34,1
18,40,0
329,1519,0
19,327,1
562,1520,0
1517,1519,1
1042,1511,0
510,1557,1
1065,1490,0
1,1054,0
179,1119,1
505,1049,0
187,287,1
1094,1516,0
8,1053,0
32,1499,0
1490,1525,0
488,1064,0
1059,1075,1
1029,1075,0
1519,1525,1
8,203,1
1050,1089,0
1066,4552,0
1045,1064,1
308,1517,1
150,1596,1
567,1065,0
1066,1075,1
343,1094,1
8,1490,1
1520,1525,1
552,1045,0
150,1036,1
212,1054,0
541,1119,1
16,22,1
189,1519,1
34,203,1
197,375,0
313,1501,0
1056,1463,0
205,510,1
1483,1495,0
40,205,0
19,1470,0
34,1097,1
492,1464,1
16,1510,0
43,179,0
197,1526,0
1037,1119,1
1038,1503,0
20,1111,0
150,1050,0
1064,1075,1
1036,1596,1
307,4563,1
1053,4675,0
25,575,0
552,1042,0
34,1097,1
17,328,1
573,1097,0
1053,1069,1
24,4534,0
1064,1590,0
20,22,1
10,43,1
301,1596,0
1049,1056,1
451,538,1
1054,1069,1
1069,1070,1
568,1090,1
187,1094,0
300,307,1
1027,1030,1
34,150,0
179,1070,0
1054,1070,1
1042,1070,0
23,575,0
1520,1524,0
25,1497,0
230,1045,0
212,1049,0
1037,1119,1
8,1464,1
25,483,1
44,1059,0
287,1567,0
473,1036,1
171,1523,1
6,32,0
552,1056,0
578,1069,0
25,1490,1
179,1095,0
493,1045,0
1038,1501,1
1064,1067,1
1054,1070,1
22,179,0
1066,1503,0
