dataset1_id,dataset2_id,matching_topic
179,1045,0
578,1067,0
196,1523,0
1094,1596,1
32,315,0
1497,1520,1
10,1097,0
1071,1075,1
18,32,1
561,562,1
315,1065,0
10,28,0
576,1490,0
1097,1464,1
1053,4534,0
1067,1465,0
24,1094,1
1470,1596,0
1090,1500,0
55,538,0
1093,1097,1
575,1090,1
1517,1518,1
1045,1517,0
25,1095,0
1053,1063,1
300,375,1
18,55,0
180,4532,0
1523,1524,1
1040,1050,0
203,1464,1
1054,1070,1
197,1503,0
20,1472,0
1050,1067,1
542,1069,0
40,511,0
180,473,1
577,1040,0
343,473,1
329,1520,0
225,1044,0
483,1567,0
24,1040,1
203,1490,1
1053,1075,1
451,1050,0
1487,1524,0
1049,1065,1
1049,1054,1
16,1038,1
32,1045,0
179,1037,1
1054,1056,1
43,1059,0
40,329,0
473,1036,1
36,307,0
488,1497,0
488,1064,0
1049,1472,0
212,534,0
25,1093,1
1064,1071,1
14,1597,0
12,28,1
16,1597,0
211,1119,0
1051,1064,0
1067,1119,0
1093,1490,1
20,554,1
1035,1093,0
1050,1059,1
570,1090,1
1037,1168,0
1063,1096,0
180,473,1
470,1038,0
16,224,0
10,1054,0
1053,1054,1
343,473,1
1049,1065,1
1050,1064,1
505,1040,0
14,538,0
225,1518,1
225,4135,0
307,573,0
1050,1054,1
576,1036,0
1063,1067,1
171,224,1
8,542,0
225,1477,0
567,570,1
227,562,1
12,32,1
187,1119,0
3,577,0
8,1093,1
570,575,1
25,212,1
343,563,0
1040,1094,1
197,227,1
552,1049,0
28,301,0
492,1464,1
34,1464,1
25,1490,1
34,511,1
577,1090,1
571,1094,0
1067,1075,1
1045,1063,1
212,511,1
575,1466,0
1045,1070,1
34,203,1
18,554,1
18,32,1
14,22,1
23,1095,0
18,22,1
477,577,0
196,1517,0
329,1037,1
25,1075,0
189,1525,1
1063,1075,1
25,1464,1
1038,1501,1
1036,1596,1
308,1525,1
224,1524,1
1049,1070,1
575,1483,0
203,1462,0
1063,4544,0
23,171,0
544,1059,0
224,1596,0
23,1590,1
1518,1526,1
1045,1064,1
573,1487,0
1053,1070,1
1049,1063,1
29,1063,0
8,41,0
180,483,0
34,1093,1
307,1489,1
1517,1520,1
1050,1070,1
232,1464,0
562,1094,0
554,1038,1
23,1557,0
172,1071,0
22,24,0
327,483,0
22,1038,1
216,1464,0
1518,1525,1
287,1501,0
25,1050,0
483,510,0
1037,4549,0
225,1519,1
224,1497,0
16,22,1
308,1520,1
287,1071,0
534,1505,0
327,578,0
301,307,0
354,1049,0
225,544,0
489,573,0
16,18,1
308,1036,0
1,10,0
24,488,0
208,1490,0
1049,1050,1
180,1596,1
16,1029,0
208,1526,0
329,552,0
55,1489,0
18,1090,0
43,1114,0
224,1523,1
1049,1056,1
212,1050,0
224,1523,1
227,573,1
473,1040,1
8,492,1
576,1090,1
189,1520,1
22,554,1
480,1049,0
1517,1519,1
1054,1063,1
544,1054,0
329,505,0
24,1094,1
32,164,0
1036,1596,1
1059,1070,1
203,511,1
16,1483,0
212,1464,1
225,578,0
24,473,1
25,171,0
20,1038,1
179,1037,1
507,1094,0
1037,1470,0
1067,1090,0
43,571,0
1050,1071,1
563,1119,0
1093,1490,1
212,492,1
1463,1517,0
14,28,1
23,44,0
1037,4534,0
14,208,0
483,1590,0
1049,1069,1
315,1036,0
18,28,1
12,1501,1
6,473,0
1056,1063,1
375,1045,0
511,575,0
329,1049,0
477,1038,0
34,483,1
577,666,0
1070,1071,1
1036,1470,0
1520,1525,1
43,507,0
1063,1069,1
534,1037,1
1517,1518,1
1063,1111,0
225,1517,1
19,1056,0
3,28,0
17,1045,0
1071,1483,0
492,511,1
1059,1065,1
1049,1070,1
10,43,1
1097,1464,1
20,28,1
1050,1054,1
34,1097,1
308,1520,1
1119,1590,1
171,1111,0
1497,1520,1
480,1054,0
30,300,0
22,1501,1
554,1054,0
1037,1505,0
507,1090,0
308,1040,0
8,1027,0
492,1090,0
189,470,0
232,473,0
189,1049,0
308,470,0
1045,1050,1
534,1037,1
16,1501,1
28,570,0
19,492,0
1090,1557,0
189,225,1
12,451,0
43,1524,1
16,22,1
1499,1525,0
44,1059,0
10,19,0
20,22,1
212,1490,1
10,224,1
179,1590,1
300,1503,1
575,1093,0
1093,1094,0
1067,1069,1
12,554,1
208,1524,0
1056,1069,1
227,576,0
1036,1040,1
570,1497,0
492,1490,1
16,1501,1
534,1091,0
203,4549,0
1054,1075,1
22,493,0
23,1590,1
196,1054,0
567,575,1
172,1053,0
537,1059,0
24,1487,0
1465,1524,0
18,1505,0
20,28,1
180,1557,0
1064,1069,1
575,1091,0
197,211,0
14,1168,0
328,554,0
1094,1472,0
12,20,1
470,1053,0
22,28,1
8,203,1
1049,1063,1
28,554,1
25,1464,1
573,1461,0
1037,1119,1
329,1590,1
575,576,1
343,1483,0
171,382,0
1035,1489,0
40,1050,0
25,34,1
180,1094,1
1059,1069,1
24,1596,1
329,534,1
171,4548,0
14,1038,1
301,1517,0
1461,1489,0
1517,1524,0
24,1049,0
300,4552,0
575,577,1
308,1518,1
1501,4544,0
212,1097,1
1063,1501,0
171,1524,1
23,1090,0
232,1520,0
1050,1071,1
1050,1075,1
483,1464,1
24,232,0
1065,1075,1
313,1063,0
203,212,1
1040,1094,1
179,1070,0
189,378,0
25,483,1
327,576,0
1040,1119,0
6,12,0
492,1051,0
570,577,1
534,1168,0
1045,4548,0
10,1067,0
576,577,1
285,483,0
1059,1063,1
1045,1059,1
227,666,0
1069,1070,1
171,1523,1
492,1567,0
1462,1524,0
567,576,1
1065,1099,0
343,489,0
1511,1519,0
8,1490,1
567,1481,0
18,328,0
14,20,1
43,315,0
308,328,0
25,203,1
19,561,0
225,1517,1
224,1470,0
1036,1094,1
1053,1067,1
10,1524,1
10,55,1
287,554,0
216,578,0
570,576,1
55,328,0
1065,1071,1
375,1483,0
227,1478,0
1050,1053,1
24,1036,1
189,308,1
18,1472,0
313,1489,0
10,1040,0
1037,1067,0
287,1037,0
17,1497,0
189,1525,1
203,1056,0
343,1035,0
1525,1526,1
1059,1069,1
17,224,0
12,18,1
32,1037,0
197,216,0
180,1040,1
20,287,0
1065,1524,0
511,1093,1
561,573,1
1519,1525,1
542,1503,0
1056,1063,1
189,1519,1
1036,1040,1
20,567,0
19,1049,0
375,1523,0
1518,1520,1
23,1037,1
224,343,0
561,573,1
12,28,1
24,1596,1
10,55,1
473,1596,1
180,1036,1
180,4675,0
1067,1075,1
189,1497,1
1045,1526,0
20,32,1
6,1067,0
197,1481,0
1519,1520,1
12,1038,1
1071,1075,1
227,1036,0
203,1490,1
1070,1478,0
180,1099,0
1056,1070,1
1059,1063,1
25,34,1
34,1093,1
14,32,1
16,1027,0
308,1499,0
22,1038,1
44,534,0
43,55,1
197,562,1
483,1490,1
1056,1067,1
43,55,1
1056,1520,0
16,32,1
171,1481,0
12,22,1
1035,1040,0
6,483,0
227,1094,0
329,1038,0
1497,1519,1
151,1045,0
1035,1518,0
18,28,1
20,4552,0
28,1038,1
1065,1497,0
1045,1069,1
1056,1071,1
1030,1501,0
212,1464,1
25,483,1
227,1037,0
343,1114,0
20,307,0
227,287,0
1509,1590,0
16,4532,0
227,573,1
575,578,1
10,1596,0
180,1094,1
32,381,0
378,511,0
225,1526,1
16,32,1
16,503,0
1497,1526,1
492,1097,1
1497,1517,1
483,1097,1
12,1038,1
212,1093,1
1069,1071,1
171,1094,0
10,224,1
1053,1064,1
473,1596,1
40,227,0
20,1501,1
187,1045,0
534,1119,1
1036,1478,0
1054,1063,1
1063,1071,1
492,511,1
1051,1070,0
25,1490,1
180,1478,0
22,28,1
577,1597,0
1050,1091,0
354,1071,0
55,473,0
492,1093,1
20,1065,0
1054,1070,1
14,343,0
225,1520,1
43,59,0
34,483,1
329,1511,0
577,578,1
1481,1489,0
1063,1065,1
203,492,1
563,1045,0
222,576,0
1045,1500,0
578,1523,0
1050,1064,1
561,1526,0
1517,1520,1
189,1518,1
1053,1500,0
538,1520,0
25,185,0
315,578,0
205,1119,0
225,1490,0
1481,1497,0
575,577,1
300,451,0
300,307,1
1064,1097,0
203,212,1
492,1097,1
1037,1075,0
10,171,1
382,1501,0
1049,1067,1
8,1501,0
375,1505,0
480,1040,0
17,32,0
1517,1525,1
180,1505,0
1065,1071,1
483,1490,1
327,567,0
493,1501,0
1,14,0
1063,1071,1
23,1517,0
573,1111,0
196,1490,0
470,1490,0
34,1517,0
22,1501,1
32,171,0
197,1036,0
20,1038,1
575,578,1
18,20,1
1054,1059,1
1045,1054,1
1499,1501,0
343,1094,1
203,666,0
570,1090,1
55,534,0
1040,1503,0
343,1596,1
1050,1070,1
212,511,1
554,1036,0
187,225,0
20,1524,0
300,576,0
225,1520,1
307,1503,1
307,1519,0
1038,1463,0
224,225,0
55,224,1
1519,1525,1
24,473,1
225,1524,0
1049,1069,1
43,224,1
179,1111,0
24,1091,0
483,511,1
1053,1063,1
32,1038,1
25,505,0
180,343,1
1054,1064,1
308,1519,1
1517,1526,1
1497,1526,1
41,43,0
179,1464,0
197,1111,0
375,1029,0
1065,1111,0
562,1089,0
22,41,0
22,307,0
23,179,1
216,1590,0
492,1490,1
14,164,0
25,1097,1
12,16,1
14,554,1
578,1168,0
567,578,1
489,1093,0
171,205,0
483,511,1
329,1051,0
185,1067,0
32,1501,1
183,224,0
189,1517,1
1497,1525,1
179,575,0
567,4534,0
23,1119,1
1064,1476,0
189,1520,1
1056,1465,0
1038,1090,0
1489,1503,1
1040,1596,1
571,1045,0
329,1119,1
23,227,0
1050,1059,1
1045,1050,1
185,1097,0
180,343,1
179,378,0
12,20,1
1489,1503,1
1036,1065,0
1053,1059,1
1093,1464,1
197,1476,0
473,1483,0
1461,1517,0
567,576,1
483,1089,0
59,1054,0
451,577,0
470,1503,0
1054,1056,1
489,1069,0
1064,1075,1
10,171,1
183,189,0
187,575,0
10,23,0
483,1097,1
59,1064,0
1489,1526,0
180,1036,1
14,489,0
1518,1525,1
301,1036,0
354,534,0
492,1464,1
300,1045,0
570,578,1
44,1037,0
203,205,0
3,1038,0
8,1464,1
32,4544,0
43,1524,1
12,14,1
23,41,0
1050,1065,1
180,1051,0
375,1557,0
301,1040,0
378,1464,0
1054,1481,0
28,4675,0
28,1597,0
171,1523,1
189,1497,1
224,1524,1
567,570,1
1049,1064,1
1464,4135,0
25,492,1
32,1590,0
1064,1070,1
1045,1065,1
1050,1069,1
1064,1070,1
308,477,0
185,576,0
14,1501,1
23,179,1
1049,1064,1
1067,1070,1
1517,1525,1
538,1525,0
171,1168,0
34,212,1
8,203,1
10,1523,1
1054,1071,1
16,28,1
212,578,0
1054,1067,1
18,1114,0
1049,1067,1
1519,1520,1
483,492,1
576,1520,0
1464,1490,1
23,329,1
32,1038,1
1075,1503,0
55,1523,1
185,1036,0
43,1065,0
196,1520,0
212,1093,1
224,505,0
315,1070,0
203,483,1
1069,1464,0
561,4549,0
1487,1501,0
511,1470,0
1063,1064,1
570,1089,0
1067,1071,1
1050,1067,1
1059,1064,1
570,1037,0
1049,1053,1
225,1518,1
1093,4532,0
1094,1596,1
28,187,0
180,1487,0
537,1526,0
571,1037,0
1067,1504,0
225,1497,1
1064,1071,1
20,1054,0
17,1056,0
1069,1518,0
16,28,1
308,1114,0
25,511,1
554,1470,0
29,1036,0
203,576,0
554,1050,0
197,561,1
378,1520,0
183,1071,0
473,1036,1
329,1067,0
511,1071,0
375,1489,1
16,1038,1
1497,1567,0
19,575,0
55,171,1
41,1525,0
34,1464,1
1519,1526,1
55,666,0
189,1519,1
483,492,1
1070,1501,0
8,1464,1
567,1090,1
14,561,0
8,1463,0
562,1461,0
32,227,0
16,1095,0
14,1490,0
16,554,1
329,1037,1
203,563,0
205,1049,0
12,18,1
43,224,1
203,308,0
328,343,0
203,1097,1
1063,1070,1
55,1035,0
12,1090,0
24,1071,0
16,20,1
382,492,0
225,1487,0
1070,1075,1
1054,1065,1
225,1525,1
212,1490,1
203,1093,1
179,1119,1
300,473,0
1518,1526,1
534,1051,0
3,1053,0
34,492,1
179,1119,1
308,1497,1
29,1097,0
1040,1590,0
1053,1075,1
1119,1524,0
534,1465,0
307,1503,1
554,1049,0
227,1114,0
16,571,0
1063,1069,1
197,686,0
567,578,1
12,14,1
22,32,1
307,378,0
24,343,1
1067,1471,0
307,308,0
477,1524,0
203,1093,1
1029,1045,0
1056,1075,1
1054,1098,0
208,1518,0
570,576,1
1067,4675,0
227,561,1
328,1524,0
1049,1075,1
1050,1056,1
1037,1119,1
534,1119,1
151,308,0
59,575,0
1056,1065,1
1044,1049,0
8,212,1
576,578,1
34,1490,1
43,477,0
216,1037,0
1040,1526,0
1049,1056,1
40,1067,0
203,1464,1
511,1490,1
18,1038,1
375,1489,1
1064,1168,0
232,562,0
212,492,1
1064,1067,1
14,1038,1
1093,1097,1
567,1090,1
570,1035,0
22,4675,0
1038,1040,0
1497,4552,0
1070,1500,0
12,1501,1
16,18,1
14,1070,0
511,1093,1
1045,1071,1
224,1097,0
179,1590,1
1489,1519,0
25,492,1
28,1038,1
208,300,0
1518,1519,1
8,492,1
197,227,1
483,1464,1
1478,1501,0
542,561,0
34,511,1
1056,1069,1
1059,1075,1
3,554,0
179,329,1
1054,1071,1
573,4675,0
41,1067,0
1045,1059,1
1502,1519,0
179,534,1
554,1038,1
534,1590,1
1049,1071,1
1098,1520,0
44,212,0
1464,1490,1
534,1590,1
25,1093,1
179,329,1
1053,1069,1
179,534,1
575,576,1
56,1596,0
43,1461,0
10,1065,0
1059,1064,1
382,1090,0
554,1517,0
18,1501,1
300,375,1
300,1476,0
1067,1070,1
55,1524,1
189,1517,1
8,34,1
212,451,0
1027,1526,0
1045,1049,1
25,1518,0
1090,1567,0
570,578,1
1520,1525,1
1064,1504,0
8,1075,0
24,343,1
1059,1070,1
534,573,0
8,328,0
216,1040,0
507,573,0
172,1517,0
203,1472,0
1464,1478,0
1063,1519,0
14,16,1
492,1495,0
1065,1067,1
55,224,1
225,1526,1
301,1503,0
1064,1067,1
189,211,0
180,1040,1
1038,1067,0
23,1119,1
14,16,1
32,554,1
20,1501,1
34,492,1
1497,1525,1
16,20,1
473,1481,0
1049,1504,0
203,492,1
1049,1059,1
203,4135,0
473,1094,1
197,573,1
203,578,0
1036,1481,0
1097,1490,1
1119,1500,0
25,554,0
40,1097,0
225,308,1
300,307,1
212,1509,0
1053,1069,1
40,343,0
1517,1526,1
1045,1049,1
1050,1075,1
189,225,1
225,1497,1
1502,1525,0
