dataset1_id,dataset2_id,matching_topic
343,1094,1
552,1089,1
578,4534,0
343,451,0
10,1489,0
3,1481,1
1040,1471,0
20,1038,1
1045,1063,1
10,55,1
477,1064,0
378,1472,0
56,1483,0
552,1096,0
489,1075,0
30,1093,0
343,1040,1
313,505,1
203,212,1
20,22,1
473,4532,0
307,4563,1
6,1042,0
473,1056,0
568,1090,1
1056,1065,1
489,573,0
329,451,0
561,573,1
571,1090,0
227,561,1
205,1499,0
537,1461,0
1045,1075,1
1053,1056,1
25,1093,1
541,1590,1
212,679,1
55,573,0
227,679,0
22,1567,0
212,1093,1
576,1505,0
40,187,0
308,1520,1
1035,1094,0
28,1490,0
575,1090,1
189,1091,0
8,189,0
382,1098,1
179,1590,1
308,1519,1
343,505,0
171,451,0
1519,1520,1
1064,1069,1
43,1056,0
189,1518,1
197,561,1
1045,1054,1
212,492,1
19,544,0
24,1596,1
1029,1470,0
1054,1056,1
329,343,0
1030,1518,0
1518,1519,1
1520,1525,1
1027,1035,1
20,4135,0
1056,1471,0
203,679,1
180,1094,1
196,1478,0
32,1501,1
327,570,0
197,1487,0
1045,1067,1
16,28,1
1030,1471,0
375,1520,0
576,1511,0
222,1510,0
577,578,1
1478,1483,1
503,1471,0
1069,1075,1
189,225,1
12,225,0
211,1483,0
1069,1070,1
510,1054,0
570,1090,1
1045,1497,0
30,216,0
29,329,0
1502,1596,0
179,534,1
534,576,0
537,544,0
1093,1524,0
10,1523,1
12,1042,1
24,1036,1
534,1097,0
43,488,0
313,4548,0
3,44,0
183,1038,0
1483,4675,1
544,567,0
483,1097,1
225,1497,1
511,1511,0
686,1049,0
1054,1075,1
382,1030,0
1036,1525,0
573,1053,0
300,1503,1
211,1487,0
230,561,1
225,1525,1
18,20,1
203,1490,1
492,1097,1
24,343,1
227,562,1
483,1524,0
59,327,0
1053,1071,1
477,1495,0
554,1501,1
183,1065,0
17,1030,0
1497,1520,1
17,327,1
1093,1511,0
14,1523,0
189,1519,1
470,1168,0
541,1093,0
1045,1053,1
6,14,0
34,212,1
43,203,0
24,329,0
151,1168,1
542,1517,0
1050,1070,1
308,1517,1
1517,1525,1
1070,1075,1
378,1520,0
25,511,1
300,4563,1
22,1503,0
55,1075,0
3,1523,0
1,492,0
1045,1056,1
1526,4675,0
20,554,1
307,1489,1
315,1089,1
554,1042,1
187,1517,0
171,1472,0
34,1093,1
20,301,0
1064,1070,1
534,1119,1
56,477,1
216,576,0
1067,1075,1
23,1119,1
12,32,1
25,34,1
34,1464,1
1063,1075,1
307,578,0
19,179,0
187,196,0
232,544,0
679,1050,0
14,32,1
180,492,0
483,679,1
216,4532,0
1497,1526,1
225,1520,1
577,1523,0
505,578,0
23,55,0
1042,1501,1
493,1487,1
511,563,0
1490,1519,0
212,1067,0
232,510,1
480,542,0
8,212,1
203,492,1
4548,4549,1
40,4534,0
1525,1526,1
22,576,0
354,544,0
1093,1518,0
473,1040,1
29,1065,0
568,570,1
493,503,1
189,1525,1
34,483,1
43,224,1
32,577,0
34,492,1
20,28,1
34,679,1
179,541,1
150,1094,1
183,205,1
1487,1557,0
315,1065,0
6,492,0
378,1091,1
8,378,0
1049,1066,1
171,224,1
1054,1070,1
180,473,1
567,576,1
308,1518,1
313,1471,0
308,1497,1
211,315,0
164,1096,0
187,287,1
12,1501,1
1059,1067,1
197,562,1
567,1090,1
679,1481,0
230,4534,0
19,473,0
287,483,0
1038,1497,0
354,554,0
576,1090,1
354,1502,0
40,328,0
300,483,0
492,1490,1
1510,1524,1
1049,1065,1
8,34,1
378,1030,0
1065,1066,1
300,1463,0
1038,1050,0
12,28,1
1054,1111,0
222,1466,1
1066,1070,1
55,171,1
483,1075,0
20,179,0
1056,1071,1
43,1070,0
172,222,0
1050,1063,1
1038,1042,1
164,329,0
1049,1053,1
563,1487,1
32,227,0
567,578,1
554,1099,0
179,1091,0
43,1524,1
171,1510,1
1029,1030,0
16,1597,0
1037,1590,1
503,1114,0
1067,4548,0
1038,1490,0
222,1054,0
18,1038,1
183,1497,0
488,1045,0
301,1035,0
1,1466,0
1027,1030,1
307,575,0
1502,1520,0
1044,1075,0
55,1510,1
189,1049,0
19,375,0
300,1509,0
554,1524,0
378,1525,0
189,1511,0
503,563,1
187,1095,1
1510,1523,1
554,1520,0
25,203,1
1065,1075,1
567,1470,0
483,511,1
1516,1520,1
24,29,0
230,573,1
20,1516,0
1097,1503,0
541,1037,1
1045,1070,1
25,483,1
12,1038,1
18,225,0
171,1523,1
488,1596,0
216,571,1
197,227,1
1066,1504,0
189,1526,1
8,679,1
1049,1056,1
1502,4675,0
8,1478,0
222,544,0
1045,1066,1
25,1097,1
23,179,1
185,573,0
541,1119,1
328,573,0
534,1071,0
328,492,0
216,567,0
1067,1070,1
24,1097,0
343,552,0
22,32,1
185,315,0
187,343,0
507,578,0
14,1501,1
19,327,1
196,315,0
1063,1069,1
208,1089,1
1489,1503,1
16,1523,0
25,492,1
381,1098,1
686,1517,0
18,22,1
224,575,0
16,20,1
18,4534,0
24,473,1
41,451,0
230,562,1
1051,1465,0
208,315,1
183,510,1
23,493,0
1036,1596,1
18,1050,0
1037,1059,0
12,18,1
171,1465,0
300,307,1
44,172,0
22,28,1
562,573,1
28,1038,1
1053,1065,1
343,1036,1
185,1045,0
232,1557,1
1168,4135,0
1516,1517,1
164,189,0
1040,1094,1
1091,1098,1
1517,1526,1
489,1090,0
203,571,0
172,1027,0
571,1042,0
183,232,1
8,477,0
1461,1516,0
378,1567,0
1049,1067,1
225,300,0
542,1095,0
6,1483,0
150,1483,0
1054,1069,1
1050,1065,1
23,567,0
1517,1520,1
183,1054,0
561,1099,0
511,679,1
20,1501,1
1093,1490,1
55,1523,1
686,1111,0
489,1053,0
1050,1069,1
492,1093,1
354,1567,1
19,216,0
8,470,0
483,492,1
18,1501,1
227,573,1
34,313,0
8,1097,1
1478,1590,0
1487,4552,0
1054,1059,1
18,1042,1
19,573,0
570,1071,0
1036,1094,1
1597,4135,0
203,483,1
10,171,1
1056,1070,1
1050,1590,0
552,1099,0
179,1037,1
1063,1070,1
32,44,0
40,59,1
1050,1053,1
343,354,0
208,1096,0
1497,1525,1
1064,1071,1
1518,1526,1
510,1524,0
1470,1490,0
483,1093,1
378,1501,0
40,1050,0
554,1035,0
1053,1483,0
511,1464,1
1053,1069,1
1053,1119,0
28,1054,0
1070,1071,1
329,1037,1
473,1094,1
1461,1505,0
686,1525,0
225,1516,1
1049,1054,1
534,1590,1
16,32,1
10,1067,0
25,1030,0
183,1557,1
1519,1526,1
16,554,1
24,230,0
28,32,1
287,1499,0
1097,1509,0
16,1042,1
343,1597,0
1487,1596,0
1064,1075,1
1063,1064,1
224,327,0
493,563,1
679,1093,1
197,1489,0
578,1090,1
211,1114,0
32,313,0
1045,1059,1
24,1524,0
24,150,1
40,552,0
1050,1064,1
1049,1051,0
8,1490,1
1065,1069,1
1059,1075,1
151,567,0
1049,1064,1
43,171,1
562,1035,0
196,1054,0
382,1489,0
1099,1520,0
1096,1526,0
473,1067,0
1036,1495,0
211,1465,0
1091,4135,0
1049,1069,1
8,483,1
19,20,0
55,224,1
17,19,1
480,1093,0
180,1036,1
8,1093,1
1065,1071,1
1066,1069,1
212,1097,1
20,180,0
224,1524,1
538,1523,0
1045,1065,1
224,1472,0
17,1059,0
203,537,0
537,1501,0
56,1045,0
24,180,1
1478,1509,1
34,1097,1
1059,1071,1
1056,1066,1
1040,4544,0
285,1054,0
542,1596,0
212,1064,0
59,1049,0
1516,1523,0
12,542,0
150,1036,1
