dataset1_id,dataset2_id,matching_topic
1066,1067,1
1483,1501,0
23,541,1
493,1037,0
44,1483,0
185,1466,0
571,1520,0
185,1487,0
1489,4563,1
308,552,0
1466,1511,0
576,577,1
1066,1071,1
12,16,1
1095,1516,0
8,679,1
1462,4675,0
1053,1056,1
480,1477,0
381,1596,0
541,1590,1
493,563,1
12,1501,1
232,510,1
1045,1059,1
150,1040,1
187,287,1
1111,1490,0
40,1059,0
164,189,0
55,4544,0
1053,1067,1
224,1510,1
511,1490,1
16,28,1
493,1059,0
1497,1518,1
1,567,0
378,381,1
313,505,1
1045,1066,1
567,1096,0
1063,1066,1
25,483,1
16,28,1
1502,4549,0
208,315,1
1042,1505,0
196,328,0
24,1089,0
227,230,1
224,1510,1
541,1119,1
16,1038,1
1481,1590,0
1067,1070,1
20,1045,0
542,1596,0
1064,1070,1
1091,1525,0
287,1095,1
1525,1526,1
1489,1503,1
10,1509,0
28,1066,0
1049,1071,1
12,1038,1
381,1471,0
307,483,0
1065,1119,0
1044,1471,1
230,503,0
19,328,1
470,567,0
1029,1067,0
55,511,0
1119,1168,0
480,1089,0
225,1525,1
18,1501,1
561,573,1
679,1490,1
25,1097,1
315,4675,0
301,492,0
8,34,1
12,1042,1
1066,1070,1
187,1095,1
187,4544,0
36,1045,0
541,1037,1
16,20,1
32,1042,1
1509,4675,1
34,483,1
1497,1500,0
16,1501,1
25,511,1
483,1490,1
343,1040,1
232,1557,1
666,1027,0
511,1464,1
3,301,0
381,1481,0
1045,1065,1
378,1098,1
12,185,0
307,375,1
505,1462,0
1037,1038,0
24,1477,0
666,1500,0
503,1519,0
22,1503,0
4544,4552,1
307,568,0
473,1596,1
1056,1063,1
205,381,0
205,510,1
224,578,0
493,563,1
542,573,0
205,492,0
470,1119,0
1027,1557,0
32,343,0
1049,1067,1
6,1035,0
544,1114,0
25,511,1
492,1490,1
8,492,1
541,1119,1
470,4563,0
1069,1075,1
563,666,0
1111,1119,0
1476,1477,1
12,22,1
1093,1520,0
1519,4534,0
308,1520,1
1064,1067,1
568,1075,0
1059,1066,1
576,578,1
18,32,1
197,1096,0
179,534,1
183,1590,0
375,483,0
19,224,0
212,1464,1
1037,1119,1
10,1045,0
28,492,0
171,1098,0
36,327,0
8,1590,0
1064,1065,1
577,578,1
164,1499,0
3,1477,0
1069,1070,1
1049,1053,1
285,570,0
8,212,1
179,232,0
6,1464,0
23,534,1
307,1503,1
563,1029,0
180,1038,0
1053,1063,1
1049,1070,1
577,578,1
40,287,0
544,1075,0
473,1510,0
1065,1070,1
1059,1501,0
1049,1050,1
534,552,0
1093,1490,1
205,232,1
534,1037,1
1050,1065,1
179,1590,1
382,4548,0
343,1064,0
24,1049,0
1098,4675,0
12,32,1
666,1053,0
151,1040,0
1489,1500,0
16,18,1
541,1044,0
1029,1471,0
1050,1064,1
10,55,1
1,24,0
10,1069,0
1,211,0
1038,1111,0
1518,1525,1
23,541,1
541,1095,0
212,483,1
1056,1070,1
534,1590,1
1049,1075,1
36,1502,1
511,1069,0
196,212,0
511,679,1
150,493,0
343,1040,1
55,1510,1
1516,1518,1
492,511,1
208,1495,0
567,1590,0
307,4563,1
1064,1075,1
1064,1065,1
679,4135,0
552,1089,1
1478,1509,1
25,315,0
230,1526,0
20,1042,1
8,483,1
493,1045,0
1056,1066,1
189,1525,1
315,1036,0
1063,1064,1
568,576,1
8,227,0
568,575,1
208,1525,0
227,343,0
1511,4549,0
1050,1056,1
225,1557,0
59,1098,0
378,576,0
1462,1487,0
25,1464,1
1463,4548,0
1053,1509,0
12,18,1
576,1518,0
30,1464,0
1114,4534,0
308,1519,1
34,1464,1
56,224,0
179,470,0
20,1042,1
1111,1464,0
1056,1070,1
179,1518,0
179,541,1
230,1516,0
1093,1464,1
541,1037,1
6,285,0
224,1065,0
183,510,1
23,1037,1
28,1501,1
287,1520,0
1478,4675,1
1091,1505,0
34,477,0
287,4552,0
185,1464,0
307,4135,0
23,1590,1
1069,1476,0
1476,4532,0
10,1053,0
510,4549,0
22,679,0
1497,1516,1
197,561,1
542,666,1
1093,1490,1
327,554,0
1053,1063,1
511,1490,1
180,1093,0
568,686,0
1471,1490,0
1516,4135,0
10,1524,1
183,205,1
552,1511,0
23,1481,0
493,1478,0
205,4532,0
301,1525,0
1075,1119,0
19,327,1
308,1497,1
483,492,1
40,1524,0
20,32,1
1093,1097,1
1066,1596,0
1063,1075,1
1519,1525,1
1050,1066,1
18,554,1
563,1093,0
1095,1504,0
10,55,1
1519,1526,1
227,473,0
1464,1490,1
8,25,1
571,1462,0
1050,1063,1
22,212,0
1497,1526,1
1063,1067,1
8,328,0
22,1042,1
568,570,1
20,1038,1
30,1071,0
1065,1067,1
185,315,0
1050,1066,1
230,573,1
375,1489,1
287,1095,1
375,575,0
686,1035,0
1503,4563,1
489,4548,0
20,28,1
1056,1069,1
151,1505,1
232,1557,1
55,1510,1
232,510,1
1070,1071,1
511,679,1
576,578,1
1511,1525,0
679,1490,1
197,1075,0
1168,1505,1
1050,1053,1
313,1476,0
189,1526,1
1053,1059,1
307,1489,1
211,1516,0
44,470,0
40,1027,0
568,578,1
483,567,0
187,1095,1
488,1089,0
483,1050,0
578,1036,0
180,343,1
1070,1524,0
8,1464,1
1064,1070,1
1040,1098,0
493,4532,0
172,4548,0
230,561,1
205,232,1
28,1042,1
150,1064,0
488,1096,1
534,1037,1
8,18,0
222,1466,1
230,1049,0
1516,1519,1
189,308,1
1030,1168,0
8,185,0
511,4675,0
503,4532,0
150,343,1
22,1501,1
18,1501,1
17,327,1
1497,1526,1
12,1053,0
563,1499,0
22,222,0
679,1093,1
541,1098,0
1045,1065,1
1063,1067,1
1042,1502,0
59,1099,0
1038,1501,1
19,1070,0
8,1093,1
205,537,0
489,1030,0
183,1036,0
40,224,0
375,1503,1
538,1029,0
34,1111,0
22,1059,0
10,1042,0
313,1483,0
483,1093,1
1519,1526,1
1518,1519,1
1049,1069,1
8,1597,0
1510,1523,1
567,1098,0
22,1597,0
205,1557,1
56,1053,0
1050,1069,1
1519,1525,1
34,492,1
576,1038,0
189,225,1
189,505,0
510,1476,0
511,4563,0
542,4552,0
568,577,1
561,573,1
666,1063,0
40,1095,0
222,1111,0
12,1590,0
187,544,0
212,492,1
197,1045,0
492,511,1
477,534,0
354,1567,1
179,315,0
1099,1596,0
1096,4135,0
230,571,0
224,1524,1
23,473,0
1053,1059,1
568,4563,0
10,224,1
1503,4563,1
25,492,1
189,534,0
480,4548,0
1036,1040,1
222,308,0
1510,1524,1
382,573,0
1119,1481,0
1064,1069,1
189,1519,1
483,1464,1
507,1049,0
1030,1520,0
1065,1066,1
189,287,0
378,381,1
381,4135,0
1520,1526,1
12,28,1
554,578,0
1059,1063,1
576,1487,0
382,1098,1
1053,1070,1
151,375,0
20,230,0
315,473,0
59,1037,0
571,575,0
22,32,1
1049,1066,1
22,1557,0
381,542,0
1097,1464,1
17,1042,0
40,59,1
1045,1067,1
25,679,1
225,1525,1
12,554,1
55,1495,0
1067,1075,1
1027,1075,0
17,328,1
511,1096,0
225,4135,0
1096,1504,0
216,571,1
1063,1071,1
172,354,0
1478,4534,0
232,451,0
16,477,0
537,1511,0
24,473,1
354,1065,0
1097,1463,0
1045,1056,1
381,382,1
313,1516,0
34,679,1
327,1524,0
577,1036,0
1030,1487,0
1050,1070,1
1049,1071,1
179,1119,1
493,503,1
12,1111,0
29,4544,0
1050,1069,1
18,171,0
150,1596,1
1478,1483,1
686,4544,0
308,1525,1
171,1477,0
8,511,1
36,1502,1
150,1596,1
10,224,1
1070,1075,1
1063,1065,1
1504,1509,0
378,1091,1
212,4549,0
1063,1069,1
1056,1064,1
666,1526,0
451,577,0
197,561,1
1050,1071,1
537,1557,0
1050,1067,1
40,4135,0
41,1461,0
307,1067,0
20,32,1
32,1501,1
1091,1461,0
19,187,0
34,1464,1
16,4563,0
378,1091,1
56,180,0
227,1042,0
315,1501,0
232,1511,0
151,1097,0
1497,1519,1
6,4549,0
489,1049,0
575,578,1
537,1050,0
542,1027,0
189,1525,1
567,575,1
343,1036,1
216,1098,0
34,1523,0
327,541,0
19,327,1
285,1044,0
1097,1114,0
315,1523,0
301,1487,1
1497,1516,1
183,224,0
505,1524,0
1069,1099,0
222,489,0
1064,1066,1
16,287,0
24,1596,1
230,1478,0
534,1490,0
1053,1064,1
343,686,0
570,576,1
1063,1069,1
1059,1075,1
534,1097,0
8,354,0
197,1526,0
212,679,1
34,1462,0
171,1497,0
307,1489,1
1497,1520,1
164,230,0
18,554,1
538,1516,0
22,1501,1
205,1557,1
56,477,1
503,1487,1
23,179,1
171,1523,1
189,1526,1
571,4534,0
1064,1490,0
164,1519,0
32,554,1
1053,1056,1
308,1518,1
16,151,0
3,1481,1
375,4563,1
25,4532,0
492,1066,0
378,1098,1
20,1501,1
1045,1053,1
1065,1069,1
171,189,0
22,554,1
1461,4675,0
18,28,1
197,327,0
301,308,0
1045,1075,1
1049,1065,1
492,1490,1
1119,1487,0
230,1098,0
18,36,0
1487,1526,0
301,1053,0
28,570,0
25,576,0
150,224,0
1067,1071,1
151,1168,1
1567,4548,0
313,686,0
12,554,1
1045,1071,1
511,1093,1
8,1490,1
1065,1066,1
55,1523,1
17,327,1
511,1097,1
19,1511,0
56,493,0
483,511,1
183,232,1
1059,1069,1
1063,1089,0
1519,1520,1
1056,1059,1
183,232,1
354,1035,0
225,1510,0
24,1596,1
1466,4552,0
23,24,0
1066,1070,1
1030,1461,0
208,552,1
1045,1590,0
1027,1471,0
1049,1070,1
1503,4135,0
285,1497,0
56,1499,0
503,552,0
55,205,0
1050,1075,1
1075,1516,0
503,1477,0
570,577,1
1071,1099,0
28,554,1
483,1097,1
18,22,1
375,1520,0
575,576,1
19,1557,0
164,225,0
1053,1064,1
503,1065,0
568,1098,0
1056,1071,1
1516,1526,1
4548,4549,1
24,150,1
285,1567,0
1049,1064,1
18,1481,0
381,1168,0
24,1036,1
59,568,0
227,1168,0
225,4534,0
1509,1557,0
542,1075,0
8,1056,0
205,1472,0
354,1099,0
1059,1070,1
1065,1069,1
25,1093,1
301,511,0
185,1505,0
1470,4548,0
1045,1050,1
1509,4675,1
1045,1063,1
30,507,0
1489,4563,1
10,1523,1
59,1497,0
537,1053,0
561,1462,0
1049,1056,1
1038,1042,1
19,328,1
477,1499,0
8,511,1
570,1059,0
151,1497,0
1489,1503,1
1487,4675,0
382,1091,1
492,1097,1
483,1093,1
225,308,1
1030,4549,0
1064,1066,1
18,1525,0
307,1461,0
378,382,1
20,1483,0
212,1097,1
151,1071,0
8,55,0
208,1089,1
1027,4675,0
1027,1035,1
1518,1520,1
488,1096,1
1059,1071,1
1511,1519,0
151,1063,0
1053,1066,1
1050,1075,1
563,1036,0
25,382,0
205,378,0
1066,1463,0
285,1596,0
20,554,1
1064,1511,0
570,575,1
567,576,1
1069,1071,1
34,492,1
232,1516,0
189,1497,1
1036,1596,1
24,180,1
576,1095,0
56,1489,0
20,573,0
20,22,1
17,30,0
6,1111,0
1045,1070,1
1489,1502,0
1053,1071,1
503,563,1
570,578,1
19,1066,0
1516,1520,1
1516,1525,1
34,1053,0
679,1097,1
30,570,0
381,382,1
189,1519,1
25,492,1
1059,1070,1
16,22,1
1111,1114,1
8,1097,1
285,1093,0
570,1045,0
1065,1504,0
171,301,0
542,1489,0
451,1053,0
1471,1500,0
1051,4548,0
573,1481,0
17,40,0
489,1504,0
1063,1071,1
8,1464,1
17,1070,0
19,216,0
1470,1525,0
197,666,0
1049,1056,1
189,1098,0
1049,1075,1
30,1503,0
25,483,1
473,1036,1
196,1510,0
1,1476,0
180,473,1
507,578,0
541,1049,0
503,563,1
1045,1064,1
483,492,1
301,493,1
573,1524,0
483,1464,1
507,1464,0
542,544,0
1,1504,1
25,34,1
180,1497,0
1490,1502,0
32,1042,1
567,570,1
1111,1114,1
382,1098,1
25,679,1
12,1038,1
216,571,1
227,1523,0
224,4135,0
1093,4548,0
10,1524,1
25,1093,1
172,1059,0
225,1497,1
1049,1066,1
308,477,0
18,22,1
1478,1503,0
20,285,0
483,1490,1
18,1040,0
1511,4675,0
208,1523,0
493,1487,1
1053,1065,1
25,44,0
20,1501,1
570,1044,0
1463,1466,0
227,308,0
568,578,1
1070,1075,1
473,1040,1
576,4675,0
224,1523,1
1050,1059,1
205,1029,0
23,179,1
378,4548,0
511,1464,1
197,573,1
488,1044,0
20,22,1
1067,1071,1
577,1063,0
180,1503,0
55,1523,1
679,4532,0
180,1040,1
1483,1504,0
25,1476,0
354,1036,0
1030,1035,1
1056,1075,1
285,1487,0
492,679,1
22,28,1
1056,1059,1
1045,1056,1
1063,1075,1
28,1063,0
1525,1526,1
28,381,0
20,1516,0
171,554,0
16,20,1
1063,1064,1
1477,1511,0
470,4675,0
542,666,1
25,1519,0
1056,1075,1
28,185,0
224,511,0
354,1111,0
16,32,1
208,552,1
554,1038,1
183,1557,1
179,1516,0
3,1481,1
563,1066,0
216,483,0
19,1505,0
12,28,1
1064,1071,1
1466,1483,0
510,1520,0
1027,1030,1
307,1065,0
6,1098,0
473,1596,1
19,41,0
473,1036,1
179,1526,0
171,224,1
225,1518,1
180,183,0
150,382,0
488,1038,0
17,563,0
1050,1065,1
483,538,0
222,1466,1
18,205,0
1059,1075,1
225,1516,1
1038,1053,0
1099,1511,0
10,183,0
28,1038,1
1037,1590,1
17,1037,0
343,1596,1
1461,4552,0
1049,1059,1
151,1490,0
570,1524,0
1119,1495,0
10,4135,0
17,328,1
225,1526,1
224,1042,0
1038,1516,0
1,1489,0
8,1067,0
563,1487,1
171,1524,1
212,511,1
211,343,0
451,538,1
375,1111,0
1065,1461,0
3,1596,0
17,1505,0
552,1089,1
308,1063,0
185,1098,0
1036,4544,0
1471,1489,0
307,544,0
375,1070,0
343,1035,0
1065,1067,1
55,1524,1
12,1501,1
6,4675,0
151,1111,0
686,1487,0
375,1099,0
1030,4563,0
473,1168,0
41,493,0
1049,1050,1
327,328,1
1059,1071,1
10,1523,1
24,180,1
1050,1071,1
24,1040,1
